time_s,step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
4.360000,218,-0.14328149,-0.22506605,-12.895335,-0.22506605,-12.895335,-0.28731579,-16.461982,-0.27380872,-15.688084,0.67324132,38.573886,0.66048926,37.843247,0.06224973,3.566647,0.04874267,2.792749,-9.41841030,-539.635160,-9.41703224,-539.556203,0.06656785,3.814057,0.06032369,3.456293,179.635160,179.556203,1.89770138,0
4.380000,219,-0.13615611,-0.21387352,-12.254050,-0.21387352,-12.254050,-0.27380872,-15.688084,-0.26062632,-14.932788,0.66048926,37.843247,0.64298272,36.840196,0.05993520,3.434034,0.04675280,2.678738,-9.41703224,-539.556203,-9.41578388,-539.484677,0.06032369,3.456293,0.05419435,3.105108,179.556203,179.484677,1.89780712,0
4.400000,220,-0.12948063,-0.20338771,-11.653257,-0.20338771,-11.653257,-0.26062632,-14.932788,-0.24786159,-14.201423,0.64298272,36.840196,0.62098521,35.579832,0.05723861,3.279531,0.04447389,2.548166,-9.41578388,-539.484677,-9.41466427,-539.420528,0.05419435,3.105108,0.04805002,2.753064,179.484677,179.420528,1.89831698,0
4.420000,221,-0.12328008,-0.19364791,-11.095208,-0.19364791,-11.095208,-0.24786159,-14.201423,-0.23560002,-13.498887,0.62098521,35.579832,0.59491640,34.086199,0.05421369,3.106216,0.04195212,2.403679,-9.41466427,-539.420528,-9.41367722,-539.363974,0.04805002,2.753064,0.04185997,2.398399,179.420528,179.363974,1.89926207,0
4.440000,222,-0.11756054,-0.18466367,-10.580449,-0.18466367,-10.580449,-0.23560002,-13.498887,-0.22391726,-12.829514,0.59491640,34.086199,0.56529313,32.388911,0.05093636,2.918438,0.03925359,2.249065,-9.41367722,-539.363974,-9.41282082,-539.314906,0.04185997,2.398399,0.03565197,2.042708,179.363974,179.314906,1.90061915,0
4.460000,223,-0.11233845,-0.17646083,-10.110461,-0.17646083,-10.110461,-0.22391726,-12.829514,-0.21287584,-12.196887,0.56529313,32.388911,0.53281713,30.528173,0.04745643,2.719053,0.03641501,2.086426,-9.41282082,-539.314906,-9.41209507,-539.273324,0.03565197,2.042708,0.02957460,1.694500,179.314906,179.273324,1.90229249,0
4.480000,224,-0.10760632,-0.16902763,-9.684570,-0.16902763,-9.684570,-0.21287584,-12.196887,-0.20252582,-11.603875,0.53281713,30.528173,0.49806440,28.536988,0.04384822,2.512318,0.03349820,1.919305,-9.41209507,-539.273324,-9.41149807,-539.239118,0.02957460,1.694500,0.02369507,1.357627,179.273324,179.239118,1.90423298,0
4.500000,225,-0.10336259,-0.16236158,-9.302633,-0.16236158,-9.302633,-0.20252582,-11.603875,-0.19290385,-11.052576,0.49806440,28.536988,0.46173310,26.455358,0.04016425,2.301242,0.03054227,1.749943,-9.41149807,-539.239118,-9.41102123,-539.211798,0.02369507,1.357627,0.01816842,1.040974,179.239118,179.211798,1.90631557,0
4.520000,226,-0.09961596,-0.15647639,-8.965437,-0.15647639,-8.965437,-0.19290385,-11.052576,-0.18403387,-10.544364,0.46173310,26.455358,0.42441478,24.317176,0.03642745,2.087139,0.02755748,1.578927,-9.41102123,-539.211798,-9.41065693,-539.190924,0.01816842,1.040974,0.01309752,0.750433,179.211798,179.190924,1.90845025,0
4.540000,227,-0.09636012,-0.15136212,-8.672411,-0.15136212,-8.672411,-0.18403387,-10.544364,-0.17593127,-10.080120,0.42441478,24.317176,0.38644749,22.141810,0.03267175,1.871953,0.02456915,1.407709,-9.41065693,-539.190924,-9.41039658,-539.176007,0.01309752,0.750433,0.00844208,0.483695,179.190924,179.176007,1.91063690,0
4.560000,228,-0.09358957,-0.14701016,-8.423062,-0.14701016,-8.423062,-0.17593127,-10.080120,-0.16860466,-9.660335,0.38644749,22.141810,0.34816951,19.948643,0.02892111,1.657058,0.02159449,1.237273,-9.41039658,-539.176007,-9.41022491,-539.166172,0.00844208,0.483695,0.00567223,0.324995,179.176007,179.166172,1.91188657,0
4.580000,229,-0.09157303,-0.14384258,-8.241573,-0.14384258,-8.241573,-0.16860466,-9.660335,-0.16205664,-9.285162,0.34816951,19.948643,0.30984604,17.752871,0.02476208,1.418763,0.01821406,1.043589,-9.41022491,-539.166172,-9.41010857,-539.159506,0.00567223,0.324995,0.00411866,0.235982,179.166172,179.159506,1.91252601,0
4.600000,230,-0.09026650,-0.14179029,-8.123985,-0.14179029,-8.123985,-0.16205664,-9.285162,-0.15632753,-8.956908,0.30984604,17.752871,0.26862022,15.390805,0.02026635,1.161177,0.01453725,0.832923,-9.41010857,-539.159506,-9.41003227,-539.155134,0.00411866,0.235982,0.00324026,0.185653,179.159506,179.155134,1.91285574,0
4.620000,231,-0.08993700,-0.14127271,-8.094330,-0.14127271,-8.094330,-0.15632753,-8.956908,-0.15148325,-8.679351,0.26862022,15.390805,0.22398351,12.833310,0.01505482,0.862578,0.01021054,0.585021,-9.41003227,-539.155134,-9.40997219,-539.151692,0.00324026,0.185653,0.00301192,0.172571,179.155134,179.151692,1.91281831,0
4.640000,232,-0.09074858,-0.14254753,-8.167372,-0.14254753,-8.167372,-0.15148325,-8.679351,-0.14763081,-8.458622,0.22398351,12.833310,0.17319725,9.923472,0.00893572,0.511979,0.00508328,0.291250,-9.40997219,-539.151692,-9.40991116,-539.148195,0.00301192,0.172571,0.00308392,0.176696,179.151692,179.148195,1.91258562,0
4.660000,233,-0.09305349,-0.14616808,-8.374814,-0.14616808,-8.374814,-0.14763081,-8.458622,-0.14492686,-8.303697,0.17319725,9.923472,0.11396168,6.529523,0.00146273,0.083808,-0.00124122,-0.071117,-9.40991116,-539.148195,-9.40984631,-539.144479,0.00308392,0.176696,0.00321943,0.184460,179.148195,179.144479,1.91230071,0
4.680000,234,-0.09717348,-0.15263975,-8.745613,-0.15263975,-8.745613,-0.14492686,-8.303697,-0.14359625,-8.227459,0.11396168,6.529523,0.04242785,2.430937,-0.00771289,-0.441916,-0.00904350,-0.518154,-9.40984631,-539.144479,-9.40981388,-539.142621,0.00321943,0.184460,0.00252196,0.144498,179.144479,179.142621,1.91264820,0
4.700000,235,-0.10342005,-0.16245183,-9.307804,-0.16245183,-9.307804,-0.14359625,-8.227459,-0.14394058,-8.247188,0.04242785,2.430937,-0.04514951,-2.586876,-0.01885559,-1.080346,-0.01851125,-1.060617,-9.40981388,-539.142621,-9.40994453,-539.150107,0.00252196,0.144498,-0.00684106,-0.391964,179.142621,179.150107,1.91028070,0
4.720000,236,-0.11067799,-0.17385258,-9.961019,-0.17385258,-9.961019,-0.14394058,-8.247188,-0.14632726,-8.383934,-0.04514951,-2.586876,-0.15177788,-8.696232,-0.02991199,-1.713831,-0.02752532,-1.577085,-9.40994453,-539.150107,-9.41045189,-539.179177,-0.00684106,-0.391964,-0.02877681,-1.648790,179.150107,179.179177,1.89778018,0
4.740000,237,-0.11826232,-0.18576603,-10.643609,-0.18576603,-10.643609,-0.14632726,-8.383934,-0.15095434,-8.649046,-0.15177788,-8.696232,-0.26372668,-15.110426,-0.03943877,-2.259675,-0.03481169,-1.994563,-9.41045189,-539.179177,-9.41147995,-539.238080,-0.02877681,-1.648790,-0.05528646,-3.167681,179.179177,179.238080,1.88395214,0
4.760000,238,-0.12592927,-0.19780923,-11.333634,-0.19780923,-11.333634,-0.15095434,-8.649046,-0.15772022,-9.036703,-0.26372668,-15.110426,-0.36577624,-20.957435,-0.04685490,-2.684588,-0.04008901,-2.296931,-9.41147995,-539.238080,-9.41300106,-539.325233,-0.05528646,-3.167681,-0.07774873,-4.454674,179.238080,179.325233,1.87423861,0
4.780000,239,-0.13369051,-0.21000056,-12.032146,-0.21000056,-12.032146,-0.15772022,-9.036703,-0.16630211,-9.528409,-0.36577624,-20.957435,-0.44909832,-25.731438,-0.05228034,-2.995443,-0.04369844,-2.503736,-9.41300106,-539.325233,-9.41486740,-539.432167,-0.07774873,-4.454674,-0.09161070,-5.248906,179.325233,179.432167,1.87108970,0
4.800000,240,-0.14161983,-0.22245592,-12.745785,-0.22245592,-12.745785,-0.16630211,-9.528409,-0.17629826,-10.101146,-0.44909832,-25.731438,-0.51215905,-29.344552,-0.05615380,-3.217376,-0.04615766,-2.644639,-9.41486740,-539.432167,-9.41690159,-539.548717,-0.09161070,-5.248906,-0.09668933,-5.539890,179.432167,179.548717,1.87406588,0
4.820000,241,-0.14976481,-0.23525001,-13.478833,-0.23525001,-13.478833,-0.17629826,-10.101146,-0.18733813,-10.733684,-0.51215905,-29.344552,-0.55795133,-31.968256,-0.05895175,-3.377686,-0.04791188,-2.745149,-9.41690159,-539.548717,-9.41895580,-539.666415,-0.09668933,-5.539890,-0.09531265,-5.461012,179.548717,179.666415,1.88122284,0
4.840000,242,-0.15811995,-0.24837424,-14.230796,-0.24837424,-14.230796,-0.18733813,-10.733684,-0.19913284,-11.409472,-0.55795133,-31.968256,-0.59098363,-33.860868,-0.06103611,-3.497111,-0.04924139,-2.821324,-9.41895580,-539.666415,-9.42093754,-539.779960,-0.09531265,-5.461012,-0.09044237,-5.181966,179.666415,179.779960,1.89038825,0
4.860000,243,-0.16662982,-0.26174152,-14.996684,-0.26174152,-14.996684,-0.19913284,-11.409472,-0.21147844,-12.116822,-0.59098363,-33.860868,-0.61527091,-35.252427,-0.06260867,-3.587213,-0.05026308,-2.879862,-9.42093754,-539.779960,-9.42280865,-539.887167,-0.09044237,-5.181966,-0.08450579,-4.841825,179.779960,179.887167,1.89989746,0
4.880000,244,-0.17520157,-0.27520597,-15.768141,-0.27520597,-15.768141,-0.21147844,-12.116822,-0.22423342,-12.847629,-0.61527091,-35.252427,-0.63344556,-36.293757,-0.06372753,-3.651318,-0.05097255,-2.920512,-9.42280865,-539.887167,-9.42456627,-539.987871,-0.08450579,-4.841825,-0.07894704,-4.523332,179.887167,179.987871,1.90881968,0
4.900000,245,-0.18373659,-0.28861278,-16.536294,-0.28861278,-16.536294,-0.22423342,-12.847629,-0.23728940,-13.595681,-0.63344556,-36.293757,-0.64665675,-37.050703,-0.06437936,-3.688666,-0.05132338,-2.940613,-9.42456627,-539.987871,-9.42622280,-540.082783,-0.07894704,-4.523332,-0.07424661,-4.254017,179.987871,179.917217,1.90805340,0
4.920000,246,-0.19214585,-0.30182201,-17.293127,-0.30182201,-17.293127,-0.23728940,-13.595681,-0.25054803,-14.355345,-0.64665675,-37.050703,-0.65509003,-37.533894,-0.06453261,-3.697446,-0.05127397,-2.937782,-9.42622280,-540.082783,-9.42779541,-540.172887,-0.07424661,-4.254017,-0.07029282,-4.027482,179.917217,179.827113,1.90577495,0
4.940000,247,-0.20034876,-0.31470710,-18.031389,-0.31470710,-18.031389,-0.25054803,-14.355345,-0.26390931,-15.120890,-0.65509003,-37.533894,-0.65853244,-37.731130,-0.06415907,-3.676044,-0.05079779,-2.910499,-9.42779541,-540.172887,-9.42929077,-540.258565,-0.07029282,-4.027482,-0.06675209,-3.824613,179.827113,179.741435,1.90346885,0
4.960000,248,-0.20828214,-0.32716882,-18.745393,-0.32716882,-18.745393,-0.26390931,-15.120890,-0.27726787,-15.886279,-0.65853244,-37.731130,-0.65670019,-37.626150,-0.06325951,-3.624503,-0.04990095,-2.859114,-9.42929077,-540.258565,-9.43071365,-540.340090,-0.06675209,-3.824613,-0.06326373,-3.624745,179.741435,179.659910,1.90135086,0
4.980000,249,-0.21588042,-0.33910418,-19.429238,-0.33910418,-19.429238,-0.27726787,-15.886279,-0.29051539,-16.645306,-0.65670019,-37.626150,-0.64950925,-37.214139,-0.06183630,-3.542959,-0.04858878,-2.783932,-9.43071365,-540.340090,-9.43205833,-540.417135,-0.06326373,-3.624745,-0.05960417,-3.415067,179.659910,179.582865,1.89958203,0
5.000000,250,-0.22310403,-0.35045099,-20.079363,-0.35045099,-20.079363,-0.29051539,-16.645306,-0.30354294,-17.391729,-0.64950925,-37.214139,-0.63695985,-36.495111,-0.05993560,-3.434057,-0.04690805,-2.687633,-9.43205833,-540.417135,-9.43332005,-540.489425,-0.05960417,-3.415067,-0.05559294,-3.185241,179.582865,179.510575,1.89829171,0
5.020000,251,-0.22990122,-0.36112800,-20.691110,-0.36112800,-20.691110,-0.30354294,-17.391729,-0.31624621,-18.119573,-0.63695985,-36.495111,-0.61938471,-35.488130,-0.05758506,-3.299381,-0.04488179,-2.571537,-9.43332005,-540.489425,-9.43449211,-540.556580,-0.05559294,-3.185241,-0.05125147,-2.936493,179.510575,179.443420,1.89748740,0
5.040000,252,-0.23623553,-0.37107792,-21.261199,-0.37107792,-21.261199,-0.31624621,-18.119573,-0.32852733,-18.823230,-0.61938471,-35.488130,-0.59709710,-34.211144,-0.05483171,-3.141626,-0.04255059,-2.437969,-9.43449211,-540.556580,-9.43556499,-540.618052,-0.05125147,-2.936493,-0.04657186,-2.668371,179.443420,179.381948,1.89720297,0
5.060000,253,-0.24208084,-0.38025969,-21.787276,-0.38025969,-21.787276,-0.32852733,-18.823230,-0.34029648,-19.497552,-0.59709710,-34.211144,-0.57052600,-32.688732,-0.05173236,-2.964046,-0.03996322,-2.289724,-9.43556499,-540.618052,-9.43653393,-540.673567,-0.04657186,-2.668371,-0.04160272,-2.383660,179.381948,179.326433,1.89742196,0
5.080000,254,-0.24740520,-0.38862318,-22.266468,-0.38862318,-22.266468,-0.34029648,-19.497552,-0.35147402,-20.137978,-0.57052600,-32.688732,-0.54021043,-30.951777,-0.04832670,-2.768916,-0.03714916,-2.128490,-9.43653393,-540.673567,-9.43739319,-540.722799,-0.04160272,-2.383660,-0.03644882,-2.088364,179.326433,179.277201,1.89809525,0
5.100000,255,-0.25219396,-0.39614534,-22.697456,-0.39614534,-22.697456,-0.35147402,-20.137978,-0.36199006,-20.740503,-0.54021043,-30.951777,-0.50660229,-29.026173,-0.04467133,-2.559478,-0.03415528,-1.956953,-9.43739319,-540.722799,-9.43813801,-540.765474,-0.03644882,-2.088364,-0.03114675,-1.784577,179.277201,179.234526,1.89921355,0
5.120000,256,-0.25643602,-0.40280876,-23.079242,-0.40280876,-23.079242,-0.36199006,-20.740503,-0.37178510,-21.301717,-0.50660229,-29.026173,-0.47023720,-26.942607,-0.04081869,-2.338739,-0.03102365,-1.777524,-9.43813801,-540.765474,-9.43876743,-540.801538,-0.03114675,-1.784577,-0.02577696,-1.476911,179.234526,179.198462,1.90072858,0
5.140000,257,-0.26012149,-0.40859789,-23.410934,-0.40859789,-23.410934,-0.37178510,-21.301717,-0.38081053,-21.818836,-0.47023720,-26.942607,-0.43165490,-24.732004,-0.03681278,-2.109217,-0.02778736,-1.592098,-9.43876743,-540.801538,-9.43928051,-540.830935,-0.02577696,-1.476911,-0.02042085,-1.170028,179.198462,179.169065,1.90259075,0
5.160000,258,-0.26325098,-0.41351369,-23.692589,-0.41351369,-23.692589,-0.38081053,-21.818836,-0.38902783,-22.289653,-0.43165490,-24.732004,-0.39133295,-22.421727,-0.03270316,-1.873753,-0.02448586,-1.402936,-9.43928051,-540.830935,-9.43967724,-540.853666,-0.02042085,-1.170028,-0.01511746,-0.866167,179.169065,179.146334,1.90477514,0
5.180000,259,-0.26583138,-0.41756696,-23.924824,-0.41756696,-23.924824,-0.38902783,-22.289653,-0.39640847,-22.712532,-0.39133295,-22.421727,-0.34976590,-20.040110,-0.02853912,-1.635171,-0.02115849,-1.212292,-9.43967724,-540.853666,-9.43996048,-540.869894,-0.01511746,-0.866167,-0.00991803,-0.568261,179.146334,179.130106,1.90724003,0
5.200000,260,-0.26787058,-0.42077014,-24.108353,-0.42077014,-24.108353,-0.39640847,-22.712532,-0.40293410,-23.086424,-0.34976590,-20.040110,-0.30745953,-17.616134,-0.02436167,-1.395821,-0.01783603,-1.021929,-9.43996048,-540.869894,-9.44013786,-540.880058,-0.00991803,-0.568261,-0.00586571,-0.336080,179.130106,179.119942,1.90929401,0
5.220000,261,-0.26920179,-0.42286119,-24.228161,-0.42286119,-24.228161,-0.40293410,-23.086424,-0.40859580,-23.410815,-0.30745953,-17.616134,-0.26485914,-15.175311,-0.01992708,-1.141738,-0.01426539,-0.817347,-9.44013786,-540.880058,-9.44023991,-540.885904,-0.00586571,-0.336080,-0.00386387,-0.221383,179.119942,179.114096,1.91026449,0
5.240000,262,-0.26961151,-0.42350477,-24.265036,-0.42350477,-24.265036,-0.40859580,-23.410815,-0.41336554,-23.684101,-0.26485914,-15.175311,-0.22036089,-12.625749,-0.01490897,-0.854221,-0.01013923,-0.580935,-9.44023991,-540.885904,-9.44030666,-540.889729,-0.00386387,-0.221383,-0.00317342,-0.181823,179.114096,179.110271,1.91050279,0
5.260000,263,-0.26892319,-0.42242357,-24.203088,-0.42242357,-24.203088,-0.41336554,-23.684101,-0.41716483,-23.901784,-0.22036089,-12.625749,-0.17106189,-9.801124,-0.00905803,-0.518987,-0.00525874,-0.301304,-9.44030666,-540.889729,-9.44036770,-540.893226,-0.00317342,-0.181823,-0.00314566,-0.180233,179.110271,179.106774,1.91033387,0
5.280000,264,-0.26680747,-0.41910020,-24.012672,-0.41910020,-24.012672,-0.41716483,-23.901784,-0.41985875,-24.056135,-0.17106189,-9.801124,-0.11424720,-6.545883,-0.00193536,-0.110888,0.00075856,0.043462,-9.44036770,-540.893226,-9.44043255,-540.896942,-0.00314566,-0.180233,-0.00325640,-0.186578,179.106774,179.103058,1.91006458,0
5.300000,265,-0.26293960,-0.41302457,-23.664565,-0.41302457,-23.664565,-0.41985875,-24.056135,-0.42124030,-24.135291,-0.11424720,-6.545883,-0.04598295,-2.634629,0.00683418,0.391570,0.00821573,0.470726,-9.44043255,-540.896942,-9.44049263,-540.900384,-0.00325640,-0.186578,-0.00327361,-0.187564,179.103058,179.099616,1.90987003,0
5.320000,266,-0.25680473,-0.40338793,-23.112426,-0.40338793,-23.112426,-0.42124030,-24.135291,-0.42102242,-24.122807,-0.04598295,-2.634629,0.03766143,2.157841,0.01785237,1.022865,0.01763448,1.010381,-9.44049263,-540.900384,-9.44043446,-540.897051,-0.00327361,-0.187564,0.00183113,0.104916,179.099616,179.102949,1.91097200,0
5.340000,267,-0.24896613,-0.39107510,-22.406953,-0.39107510,-22.406953,-0.42102242,-24.122807,-0.41881701,-23.996447,0.03766143,2.157841,0.14217643,8.146110,0.02994731,1.715855,0.02774191,1.589494,-9.44043446,-540.897051,-9.44007015,-540.876178,0.00183113,0.104916,0.02052006,1.175713,179.102949,179.123822,1.90011322,0
5.360000,268,-0.24052528,-0.37781623,-21.647275,-0.37781623,-21.647275,-0.41881701,-23.996447,-0.41429099,-23.737125,0.14217643,8.146110,0.26095372,14.951547,0.04100078,2.349172,0.03647476,2.089850,-9.44007015,-540.876178,-9.43917656,-540.824979,0.02052006,1.175713,0.04921773,2.819968,179.123822,179.175021,1.88446915,0
5.380000,269,-0.23192337,-0.36430439,-20.873104,-0.36430439,-20.873104,-0.41429099,-23.737125,-0.40739751,-23.342158,0.26095372,14.951547,0.37635437,21.563517,0.04998660,2.864021,0.04309312,2.469054,-9.43917656,-540.824979,-9.43768978,-540.739793,0.04921773,2.819968,0.07776040,4.455343,179.175021,179.260207,1.87075973,0
5.400000,270,-0.22330418,-0.35076541,-20.097377,-0.35076541,-20.097377,-0.40739751,-23.342158,-0.39838669,-22.825876,0.37635437,21.563517,0.47520342,27.227151,0.05663210,3.244780,0.04762128,2.728498,-9.43768978,-540.739793,-9.43571568,-540.626685,0.07776040,4.455343,0.09901787,5.673306,179.260207,179.373315,1.86322069,0
5.420000,271,-0.21467140,-0.33720505,-19.320426,-0.33720505,-19.320426,-0.39838669,-22.825876,-0.38767400,-22.212084,0.47520342,27.227151,0.55176467,31.613787,0.06118163,3.505449,0.05046895,2.891658,-9.43571568,-540.626685,-9.43343830,-540.496201,0.09901787,5.673306,0.11042463,6.326865,179.373315,179.503799,1.86290801,0
5.440000,272,-0.20600703,-0.32359511,-18.540634,-0.32359511,-18.540634,-0.38767400,-22.212084,-0.37570769,-21.526465,0.55176467,31.613787,0.60637724,34.742857,0.06407890,3.671450,0.05211258,2.985831,-9.43343830,-540.496201,-9.43104649,-540.359160,0.11042463,6.326865,0.11291364,6.469475,179.503799,179.640840,1.86863220,0
5.460000,273,-0.19730368,-0.30992392,-17.757332,-0.30992392,-17.757332,-0.37570769,-21.526465,-0.36288506,-20.791782,0.60637724,34.742857,0.64258134,36.817199,0.06578377,3.769132,0.05296114,3.034450,-9.43104649,-540.359160,-9.42868805,-540.224032,0.11291364,6.469475,0.10904330,6.247721,179.640840,179.775968,1.87830663,0
5.480000,274,-0.18858650,-0.29623100,-16.972786,-0.29623100,-16.972786,-0.36288506,-20.791782,-0.34951833,-20.025925,0.64258134,36.817199,0.66487312,38.094424,0.06665406,3.818996,0.05328733,3.053139,-9.42868805,-540.224032,-9.42645550,-540.096116,0.10904330,6.247721,0.10164508,5.823834,179.775968,179.903884,1.88984704,0
5.500000,275,-0.17990831,-0.28259930,-16.191747,-0.28259930,-16.191747,-0.34951833,-20.025925,-0.33583573,-19.241970,0.66487312,38.094424,0.67720813,38.801167,0.06691903,3.834178,0.05323642,3.050222,-9.42645550,-540.096116,-9.42438889,-539.977708,0.10164508,5.823834,0.09298479,5.327636,179.903884,179.977708,1.89931250,0
5.520000,276,-0.17135110,-0.26915771,-15.421601,-0.26915771,-15.421601,-0.33583573,-19.241970,-0.32200089,-18.449292,0.67720813,38.801167,0.68239343,39.098264,0.06667802,3.820369,0.05284318,3.027691,-9.42438889,-539.977708,-9.42249680,-539.869299,0.09298479,5.327636,0.08449080,4.840966,179.977708,179.869299,1.89895403,0
5.540000,277,-0.16299263,-0.25602823,-14.669337,-0.25602823,-14.669337,-0.32200089,-18.449292,-0.30813843,-17.655032,0.68239343,39.098264,0.68193579,39.072043,0.06597266,3.779955,0.05211020,2.985694,-9.42249680,-539.869299,-9.42076969,-539.770343,0.08449080,4.840966,0.07673070,4.396345,179.869299,179.770343,1.89863396,0
5.560000,278,-0.15490988,-0.24333188,-13.941890,-0.24333188,-13.941890,-0.30813843,-17.655032,-0.29435346,-16.865211,0.68193579,39.072043,0.67652905,38.762259,0.06480655,3.713142,0.05102158,2.923321,-9.42076969,-539.770343,-9.41919041,-539.679857,0.07673070,4.396345,0.06977106,3.997587,179.770343,179.679857,1.89825583,0
5.580000,279,-0.14717427,-0.23118080,-13.245684,-0.23118080,-13.245684,-0.29435346,-16.865211,-0.28074384,-16.085437,0.67652905,38.762259,0.66637194,38.180300,0.06317265,3.619526,0.04956304,2.839753,-9.41919041,-539.679857,-9.41774845,-539.597239,0.06977106,3.997587,0.06339695,3.632378,179.679857,179.597239,1.89792466,0
5.600000,280,-0.13983276,-0.21964879,-12.584949,-0.21964879,-12.584949,-0.28074384,-16.085437,-0.26740626,-15.321250,0.66637194,38.180300,0.65145159,37.325427,0.06109504,3.500488,0.04775746,2.736301,-9.41774845,-539.597239,-9.41643620,-539.522052,0.06339695,3.632378,0.05728102,3.281961,179.597239,179.522052,1.89782619,0
5.620000,281,-0.13292697,-0.20880121,-11.963428,-0.20880121,-11.963428,-0.26740626,-15.321250,-0.25443536,-14.578072,0.65145159,37.325427,0.63192534,36.206655,0.05860505,3.357822,0.04563415,2.614644,-9.41643620,-539.522052,-9.41525078,-539.454133,0.05728102,3.281961,0.05122435,2.934939,179.522052,179.454133,1.89807820,0
5.640000,282,-0.12648657,-0.19868465,-11.383792,-0.19868465,-11.383792,-0.25443536,-14.578072,-0.24192092,-13.861048,0.63192534,36.206655,0.60807234,34.839979,0.05575071,3.194281,0.04323627,2.477256,-9.41525078,-539.454133,-9.41419411,-539.393590,0.05122435,2.934939,0.04511163,2.584706,179.454133,179.393590,1.89876068,0
5.660000,283,-0.12052539,-0.18932085,-10.847286,-0.18932085,-10.847286,-0.24192092,-13.861048,-0.22994491,-13.174873,0.60807234,34.839979,0.58032453,33.250146,0.05260007,3.013762,0.04062407,2.327588,-9.41419411,-539.393590,-9.41326904,-539.340588,0.04511163,2.584706,0.03892148,2.230037,179.393590,179.340588,1.89989579,0
5.680000,284,-0.11505237,-0.18072385,-10.354714,-0.18072385,-10.354714,-0.22994491,-13.174873,-0.21857795,-12.523594,0.58032453,33.250146,0.54930437,31.472822,0.04922107,2.820159,0.03785411,2.168880,-9.41326904,-539.340588,-9.41247463,-539.295071,0.03892148,2.230037,0.03275141,1.876518,179.340588,179.295071,1.90141821,0
5.700000,285,-0.11007312,-0.17290245,-9.906581,-0.17290245,-9.906581,-0.21857795,-12.523594,-0.20787711,-11.910481,0.54930437,31.472822,0.51569325,29.547047,0.04567550,2.617013,0.03497466,2.003901,-9.41247463,-539.295071,-9.41181087,-539.257041,0.03275141,1.876518,0.02673635,1.531880,179.295071,179.257041,1.90324128,0
5.720000,286,-0.10558060,-0.16584562,-9.502254,-0.16584562,-9.502254,-0.20787711,-11.910481,-0.19788614,-11.338041,0.51569325,29.547047,0.48014039,27.510018,0.04203150,2.408227,0.03204052,1.835787,-9.41181087,-539.257041,-9.41127205,-539.226168,0.02673635,1.531880,0.02099346,1.202837,179.257041,179.226168,1.90527248,0
5.740000,287,-0.10158041,-0.15956214,-9.142237,-0.15956214,-9.142237,-0.19788614,-11.338041,-0.18863510,-10.807995,0.48014039,27.510018,0.44332659,25.400743,0.03832400,2.195803,0.02907296,1.665758,-9.41127205,-539.226168,-9.41085052,-539.202017,0.02099346,1.202837,0.01567360,0.898031,179.226168,179.202017,1.90739179,0
5.760000,288,-0.09807232,-0.15405165,-8.826509,-0.15405165,-8.826509,-0.18863510,-10.807995,-0.18014333,-10.321452,0.44332659,25.400743,0.40570849,23.245384,0.03458345,1.981486,0.02609168,1.494943,-9.41085052,-539.202017,-9.41053677,-539.184040,0.01567360,0.898031,0.01080015,0.618803,179.202017,179.184040,1.90955472,0
5.780000,289,-0.09505466,-0.14931151,-8.554920,-0.14931151,-8.554920,-0.18014333,-10.321452,-0.17242241,-9.879076,0.40570849,23.245384,0.36763400,21.063877,0.03083181,1.766533,0.02311090,1.324157,-9.41053677,-539.184040,-9.41032124,-539.171691,0.01080015,0.618803,0.00697213,0.399474,179.184040,179.171691,1.91134822,0
5.800000,290,-0.09262887,-0.14550109,-8.336598,-0.14550109,-8.336598,-0.17242241,-9.879076,-0.16547811,-9.481197,0.36763400,21.063877,0.32936072,18.870979,0.02692132,1.542478,0.01997702,1.144599,-9.41032124,-539.171691,-9.41018009,-539.163604,0.00697213,0.399474,0.00483703,0.277142,179.171691,179.163604,1.91228473,0
5.820000,291,-0.09095493,-0.14287168,-8.185944,-0.14287168,-8.185944,-0.16547811,-9.481197,-0.15932794,-9.128818,0.32936072,18.870979,0.28990835,16.610525,0.02260643,1.295253,0.01645626,0.942874,-9.41018009,-539.163604,-9.41008377,-539.158085,0.00483703,0.277142,0.00368961,0.211399,179.163604,179.158085,1.91272533,0
5.840000,292,-0.09010771,-0.14154086,-8.109694,-0.14154086,-8.109694,-0.15932794,-9.128818,-0.15402476,-8.824969,0.28990835,16.610525,0.24717775,14.162242,0.01778708,1.019125,0.01248391,0.715275,-9.41008377,-539.158085,-9.41001892,-539.154369,0.00368961,0.211399,0.00310128,0.177690,179.158085,179.154369,1.91290390,0
