time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
4.105000,205,1,821,-0.25301650,-0.39743739,-22.771485,-0.39743739,-22.771485,-0.42166498,-24.159624,-0.42140076,-24.144485,0.02703810,1.549169,0.05284430,3.027755,0.02422759,1.388139,0.02396336,1.373000,-9.44051170,-540.901477,-9.44046021,-540.898526,0.00590250,0.338188,0.01028882,0.589506,179.098523,179.101474,1.90585959,0
4.110000,205,2,822,-0.25301650,-0.39743739,-22.771485,-0.39743739,-22.771485,-0.42140076,-24.144485,-0.42103139,-24.123321,0.05284430,3.027755,0.07387177,4.232541,0.02396336,1.373000,0.02359399,1.351836,-9.44046021,-540.898526,-9.44040203,-540.895193,0.01028882,0.589506,0.01160675,0.665018,179.101474,179.104807,1.90585959,0
4.115000,205,3,823,-0.25301650,-0.39743739,-22.771485,-0.39743739,-22.771485,-0.42103139,-24.123321,-0.42057815,-24.097353,0.07387177,4.232541,0.09064440,5.193541,0.02359399,1.351836,0.02314076,1.325868,-9.44040203,-540.895193,-9.44035053,-540.892243,0.01160675,0.665018,0.01021144,0.585073,179.104807,179.107757,1.90585959,0
4.120000,206,0,824,-0.24477890,-0.38449782,-22.030102,-0.38449782,-22.030102,-0.42057815,-24.097353,-0.41992697,-24.060043,0.09064440,5.193541,0.13023426,7.461873,0.03608033,2.067251,0.03542915,2.029941,-9.44035053,-540.892243,-9.44023323,-540.885522,0.01021144,0.585073,0.02354823,1.349214,179.107757,179.114478,1.89159691,0
4.125000,206,1,825,-0.24477890,-0.38449782,-22.030102,-0.38449782,-22.030102,-0.41992697,-24.060043,-0.41911739,-24.013658,0.13023426,7.461873,0.16191669,9.277143,0.03542915,2.029941,0.03461957,1.983555,-9.44023323,-540.885522,-9.44007397,-540.876397,0.02354823,1.349214,0.03179830,1.821908,179.114478,179.123603,1.89159691,0
4.130000,206,2,826,-0.24477890,-0.38449782,-22.030102,-0.38449782,-22.030102,-0.41911739,-24.013658,-0.41818443,-23.960203,0.16191669,9.277143,0.18659501,10.691106,0.03461957,1.983555,0.03368661,1.930100,-9.44007397,-540.876397,-9.43989563,-540.866179,0.03179830,1.821908,0.03559051,2.039186,179.123603,179.133821,1.89159691,0
4.135000,206,3,827,-0.24477890,-0.38449782,-22.030102,-0.38449782,-22.030102,-0.41818443,-23.960203,-0.41715887,-23.901443,0.18659501,10.691106,0.20510900,11.751880,0.03368661,1.930100,0.03266105,1.871340,-9.43989563,-540.866179,-9.43971825,-540.856015,0.03559051,2.039186,0.03549704,2.033831,179.133821,179.143985,1.89159691,0
4.140000,207,0,828,-0.23621288,-0.37104234,-21.259160,-0.37104234,-21.259160,-0.41715887,-23.901443,-0.41591603,-23.830233,0.20510900,11.751880,0.24857004,14.242014,0.04611653,2.642283,0.04487368,2.571073,-9.43971825,-540.856015,-9.43946075,-540.841262,0.03549704,2.033831,0.05157380,2.954961,179.143985,179.158738,1.87633145,0
4.145000,207,1,829,-0.23621288,-0.37104234,-21.259160,-0.37104234,-21.259160,-0.41591603,-23.830233,-0.41450545,-23.749413,0.24857004,14.242014,0.28211296,16.163882,0.04487368,2.571073,0.04346311,2.490253,-9.43946075,-540.841262,-9.43915367,-540.823668,0.05157380,2.954961,0.06133615,3.514302,179.158738,179.176332,1.87633145,0
4.150000,207,2,830,-0.23621288,-0.37104234,-21.259160,-0.37104234,-21.259160,-0.41450545,-23.749413,-0.41297072,-23.661479,0.28211296,16.163882,0.30694327,17.586554,0.04346311,2.490253,0.04192838,2.402319,-9.43915367,-540.823668,-9.43882561,-540.804871,0.06133615,3.514302,0.06561781,3.759623,179.176332,179.195129,1.87633145,0
4.155000,207,3,831,-0.23621288,-0.37104234,-21.259160,-0.37104234,-21.259160,-0.41297072,-23.661479,-0.41134986,-23.568611,0.30694327,17.586554,0.32417434,18.573822,0.04192838,2.402319,0.04030752,2.309451,-9.43882561,-540.804871,-9.43849945,-540.786183,0.06561781,3.759623,0.06517298,3.734137,179.195129,179.213817,1.87633145,0
4.160000,208,0,832,-0.22758189,-0.35748482,-20.482371,-0.35748482,-20.482371,-0.41134986,-23.568611,-0.40951800,-23.463653,0.32417434,18.573822,0.36637351,20.991656,0.05386505,3.086240,0.05203319,2.981282,-9.43849945,-540.786183,-9.43809414,-540.762961,0.06517298,3.734137,0.08099919,4.640912,179.213817,179.237039,1.86564898,0
4.165000,208,1,833,-0.22758189,-0.35748482,-20.482371,-0.35748482,-20.482371,-0.40951800,-23.463653,-0.40753061,-23.349784,0.36637351,20.991656,0.39747742,22.773779,0.05203319,2.981282,0.05004579,2.867412,-9.43809414,-540.762961,-9.43764496,-540.737225,0.08099919,4.640912,0.08983845,5.147364,179.237039,179.262775,1.86564898,0
4.170000,208,2,834,-0.22758189,-0.35748482,-20.482371,-0.35748482,-20.482371,-0.40753061,-23.349784,-0.40543607,-23.229776,0.39747742,22.773779,0.41890991,24.001770,0.05004579,2.867412,0.04795125,2.747404,-9.43764496,-540.737225,-9.43718147,-540.710669,0.08983845,5.147364,0.09266513,5.309321,179.262775,179.289331,1.86564898,0
4.175000,208,3,835,-0.22758189,-0.35748482,-20.482371,-0.35748482,-20.482371,-0.40543607,-23.229776,-0.40327618,-23.106023,0.41890991,24.001770,0.43197879,24.750562,0.04795125,2.747404,0.04579136,2.623652,-9.43718147,-540.710669,-9.43672943,-540.684769,0.09266513,5.309321,0.09035750,5.177103,179.289331,179.315231,1.86564898,0
4.180000,209,0,836,-0.21894267,-0.34391436,-19.704841,-0.34391436,-19.704841,-0.40327618,-23.106023,-0.40092787,-22.971475,0.43197879,24.750562,0.46966249,26.909678,0.05936182,3.401181,0.05701351,3.266634,-9.43672943,-540.684769,-9.43620872,-540.654935,0.09035750,5.177103,0.10417467,5.968769,179.315231,179.345065,1.86201727,0
4.185000,209,1,837,-0.21894267,-0.34391436,-19.704841,-0.34391436,-19.704841,-0.40092787,-22.971475,-0.39844903,-22.829448,0.46966249,26.909678,0.49576825,28.405428,0.05701351,3.266634,0.05453467,3.124607,-9.43620872,-540.654935,-9.43565464,-540.623188,0.10417467,5.968769,0.11076943,6.346621,179.345065,179.376812,1.86201727,0
4.190000,209,2,838,-0.21894267,-0.34391436,-19.704841,-0.34391436,-19.704841,-0.39844903,-22.829448,-0.39588976,-22.682812,0.49576825,28.405428,0.51185644,29.327214,0.05453467,3.124607,0.05197540,2.977971,-9.43565464,-540.623188,-9.43509865,-540.591332,0.11076943,6.346621,0.11119931,6.371251,179.376812,179.408668,1.86201727,0
4.195000,209,3,839,-0.21894267,-0.34391436,-19.704841,-0.34391436,-19.704841,-0.39588976,-22.682812,-0.39329299,-22.534029,0.51185644,29.327214,0.51935303,29.756737,0.05197540,2.977971,0.04937863,2.829187,-9.43509865,-540.591332,-9.43456650,-540.560842,0.11119931,6.371251,0.10641236,6.096979,179.408668,179.439158,1.86201727,0
4.200000,210,0,840,-0.21027747,-0.33030307,-18.924972,-0.33030307,-18.924972,-0.39329299,-22.534029,-0.39053616,-22.376074,0.51935303,29.756737,0.55136901,31.591117,0.06298992,3.609057,0.06023309,3.451102,-9.43456650,-540.560842,-9.43397808,-540.527128,0.10641236,6.096979,0.11774692,6.746402,179.439158,179.472872,1.86515057,0
4.205000,210,1,841,-0.21027747,-0.33030307,-18.924972,-0.33030307,-18.924972,-0.39053616,-22.376074,-0.38767734,-22.212275,0.55136901,31.591117,0.57176298,32.759606,0.06023309,3.451102,0.05737427,3.287303,-9.43397808,-540.527128,-9.43336868,-540.492212,0.11774692,6.746402,0.12188126,6.983282,179.472872,179.507788,1.86515057,0
4.210000,210,2,842,-0.21027747,-0.33030307,-18.924972,-0.33030307,-18.924972,-0.38767734,-22.212275,-0.38476649,-22.045496,0.57176298,32.759606,0.58216929,33.355844,0.05737427,3.287303,0.05446342,3.120524,-9.43336868,-540.492212,-9.43276882,-540.457843,0.12188126,6.983282,0.11991332,6.870527,179.507788,179.542157,1.86515057,0
4.215000,210,3,843,-0.21027747,-0.33030307,-18.924972,-0.33030307,-18.924972,-0.38476649,-22.045496,-0.38184610,-21.878170,0.58216929,33.355844,0.58407581,33.465079,0.05446342,3.120524,0.05154303,2.953198,-9.43276882,-540.457843,-9.43220425,-540.425495,0.11991332,6.870527,0.11282418,6.464349,179.542157,179.574505,1.86515057,0
4.220000,211,0,844,-0.20157257,-0.31662947,-18.141532,-0.31662947,-18.141532,-0.38184610,-21.878170,-0.37879241,-21.703206,0.58407581,33.465079,0.61073971,34.992808,0.06521663,3.736638,0.06216294,3.561674,-9.43220425,-540.425495,-9.43159389,-540.390524,0.11282418,6.464349,0.12203980,6.992366,179.574505,179.609476,1.87323987,0
4.225000,211,1,845,-0.20157257,-0.31662947,-18.141532,-0.31662947,-18.141532,-0.37879241,-21.703206,-0.37566265,-21.523885,0.61073971,34.992808,0.62594843,35.864203,0.06216294,3.561674,0.05903319,3.382352,-9.43159389,-540.390524,-9.43097305,-540.354953,0.12203980,6.992366,0.12418529,7.115293,179.609476,179.645047,1.87323987,0
4.230000,211,2,846,-0.20157257,-0.31662947,-18.141532,-0.31662947,-18.141532,-0.37566265,-21.523885,-0.37250581,-21.343011,0.62594843,35.864203,0.63137013,36.174844,0.05903319,3.382352,0.05587634,3.201479,-9.43097305,-540.354953,-9.43037128,-540.320474,0.12418529,7.115293,0.12037376,6.896908,179.645047,179.679526,1.87323987,0
4.235000,211,3,847,-0.20157257,-0.31662947,-18.141532,-0.31662947,-18.141532,-0.37250581,-21.343011,-0.36936322,-21.162954,0.63137013,36.174844,0.62851876,36.011472,0.05587634,3.201479,0.05273375,3.021421,-9.43037128,-540.320474,-9.42981339,-540.288509,0.12037376,6.896908,0.11159687,6.394030,179.679526,179.711491,1.87323987,0
4.240000,212,0,848,-0.19283441,-0.30290359,-17.355097,-0.30290359,-17.355097,-0.36936322,-21.162954,-0.36610913,-20.976508,0.62851876,36.011472,0.65081686,37.289059,0.06645963,3.807856,0.06320554,3.621411,-9.42981339,-540.288509,-9.42921638,-540.254303,0.11159687,6.394030,0.11938166,6.840065,179.711491,179.745697,1.88412857,0
4.245000,212,1,849,-0.19283441,-0.30290359,-17.355097,-0.30290359,-17.355097,-0.36610913,-20.976508,-0.36279967,-20.786890,0.65081686,37.289059,0.66189361,37.923710,0.06320554,3.621411,0.05989608,3.431793,-9.42921638,-540.254303,-9.42861557,-540.219879,0.11938166,6.840065,0.12024618,6.889599,179.745697,179.780121,1.88412857,0
4.250000,212,2,850,-0.19283441,-0.30290359,-17.355097,-0.30290359,-17.355097,-0.36279967,-20.786890,-0.35948253,-20.596832,0.66189361,37.923710,0.66342801,38.011625,0.05989608,3.431793,0.05657893,3.241734,-9.42861557,-540.219879,-9.42803860,-540.186821,0.12024618,6.889599,0.11530593,6.606543,179.780121,179.813179,1.88412857,0
4.255000,212,3,851,-0.19283441,-0.30290359,-17.355097,-0.30290359,-17.355097,-0.35948253,-20.596832,-0.35619783,-20.408633,0.66342801,38.011625,0.65693998,37.639888,0.05657893,3.241734,0.05329424,3.053535,-9.42803860,-540.186821,-9.42751122,-540.156604,0.11530593,6.606543,0.10555279,6.047729,179.813179,179.843396,1.88412857,0
4.260000,213,0,852,-0.18410805,-0.28919625,-16.569725,-0.28919625,-16.569725,-0.35619783,-20.408633,-0.35281795,-20.214980,0.65693998,37.639888,0.67597693,38.730625,0.06700158,3.838908,0.06362170,3.645255,-9.42751122,-540.156604,-9.42694855,-540.124365,0.10555279,6.047729,0.11259021,6.450944,179.843396,179.875635,1.89596462,0
4.265000,213,1,853,-0.18410805,-0.28919625,-16.569725,-0.28919625,-16.569725,-0.35281795,-20.214980,-0.34939784,-20.019021,0.67597693,38.730625,0.68402320,39.191643,0.06362170,3.645255,0.06020159,3.449297,-9.42694855,-540.124365,-9.42638397,-540.092018,0.11259021,6.450944,0.11283994,6.465253,179.875635,179.907982,1.89596462,0
4.270000,213,2,854,-0.18410805,-0.28919625,-16.569725,-0.28919625,-16.569725,-0.34939784,-20.019021,-0.34598407,-19.823427,0.68402320,39.191643,0.68275595,39.119034,0.06020159,3.449297,0.05678782,3.253702,-9.42638397,-540.092018,-9.42584705,-540.061255,0.11283994,6.465253,0.10741445,6.154395,179.907982,179.938745,1.89596462,0
4.275000,213,3,855,-0.18410805,-0.28919625,-16.569725,-0.28919625,-16.569725,-0.34598407,-19.823427,-0.34261560,-19.630428,0.68275595,39.119034,0.67369127,38.599667,0.05678782,3.253702,0.05341935,3.060703,-9.42584705,-540.061255,-9.42536068,-540.033387,0.10741445,6.154395,0.09730020,5.574891,179.938745,179.966613,1.89596462,0
4.280000,214,0,856,-0.17546359,-0.27561757,-15.791724,-0.27561757,-15.791724,-0.34261560,-19.630428,-0.33916396,-19.432663,0.67369127,38.599667,0.69032699,39.552823,0.06699803,3.838705,0.06354639,3.640940,-9.42536068,-540.033387,-9.42483997,-540.003553,0.09730020,5.574891,0.10406756,5.962632,179.966613,179.996447,1.89900851,0
4.285000,214,1,857,-0.17546359,-0.27561757,-15.791724,-0.27561757,-15.791724,-0.33916396,-19.432663,-0.33568302,-19.233220,0.69032699,39.552823,0.69619066,39.888786,0.06354639,3.640940,0.06006545,3.441497,-9.42483997,-540.003553,-9.42431927,-539.973719,0.10406756,5.962632,0.10416538,5.968237,179.996447,179.973719,1.89900851,0
4.290000,214,2,858,-0.17546359,-0.27561757,-15.791724,-0.27561757,-15.791724,-0.33568302,-19.233220,-0.33221826,-19.034704,0.69619066,39.888786,0.69294989,39.703104,0.06006545,3.441497,0.05660069,3.242981,-9.42431927,-539.973719,-9.42382622,-539.945469,0.10416538,5.968237,0.09869819,5.654990,179.973719,179.945469,1.89900851,0
4.295000,214,3,859,-0.17546359,-0.27561757,-15.791724,-0.27561757,-15.791724,-0.33221826,-19.034704,-0.32880771,-18.839294,0.69294989,39.703104,0.68211019,39.082035,0.05660069,3.242981,0.05319014,3.047571,-9.42382622,-539.945469,-9.42338276,-539.920061,0.09869819,5.654990,0.08864498,5.078983,179.945469,179.920061,1.89900851,0
4.300000,215,0,860,-0.16698304,-0.26229635,-15.028474,-0.26229635,-15.028474,-0.32880771,-18.839294,-0.32532343,-18.639660,0.68211019,39.082035,0.69685650,39.926936,0.06651136,3.810820,0.06302708,3.611186,-9.42338276,-539.920061,-9.42290592,-539.892740,0.08864498,5.078983,0.09537464,5.464565,179.920061,179.892740,1.89866877,0
4.305000,215,1,861,-0.16698304,-0.26229635,-15.028474,-0.26229635,-15.028474,-0.32532343,-18.639660,-0.32181814,-18.438821,0.69685650,39.926936,0.70105875,40.167707,0.06302708,3.611186,0.05952179,3.410348,-9.42290592,-539.892740,-9.42242813,-539.865365,0.09537464,5.464565,0.09555671,5.474996,179.892740,179.865365,1.89866877,0
4.310000,215,2,862,-0.16698304,-0.26229635,-15.028474,-0.26229635,-15.028474,-0.32181814,-18.438821,-0.31833631,-18.239327,0.70105875,40.167707,0.69636714,39.898898,0.05952179,3.410348,0.05603996,3.210853,-9.42242813,-539.865365,-9.42197704,-539.839519,0.09555671,5.474996,0.09028436,5.172913,179.865365,179.839519,1.89866877,0
4.315000,215,3,863,-0.16698304,-0.26229635,-15.028474,-0.26229635,-15.028474,-0.31833631,-18.239327,-0.31491494,-18.043297,0.69636714,39.898898,0.68427026,39.205798,0.05603996,3.210853,0.05261859,3.014823,-9.42197704,-539.839519,-9.42157459,-539.816461,0.09028436,5.172913,0.08052559,4.613777,179.839519,179.816461,1.89866877,0
4.320000,216,0,864,-0.15874508,-0.24935620,-14.287058,-0.24935620,-14.287058,-0.31491494,-18.043297,-0.31142828,-17.843526,0.68427026,39.205798,0.69733298,39.954237,0.06555875,3.756239,0.06207208,3.556468,-9.42157459,-539.816461,-9.42113876,-539.791489,0.08052559,4.613777,0.08724989,4.999050,179.816461,179.791489,1.89829683,0
4.325000,216,1,865,-0.15874508,-0.24935620,-14.287058,-0.24935620,-14.287058,-0.31142828,-17.843526,-0.30792770,-17.642957,0.69733298,39.954237,0.70011729,40.113766,0.06207208,3.556468,0.05857150,3.355900,-9.42113876,-539.791489,-9.42070103,-539.766409,0.08724989,4.999050,0.08757422,5.017633,179.791489,179.766409,1.89829683,0
4.330000,216,2,866,-0.15874508,-0.24935620,-14.287058,-0.24935620,-14.287058,-0.30792770,-17.642957,-0.30445647,-17.444071,0.70011729,40.113766,0.69424731,39.777441,0.05857150,3.355900,0.05510028,3.157013,-9.42070103,-539.766409,-9.42028809,-539.742749,0.08757422,5.017633,0.08257471,4.731182,179.766409,179.742749,1.89829683,0
4.335000,216,3,867,-0.15874508,-0.24935620,-14.287058,-0.24935620,-14.287058,-0.30445647,-17.444071,-0.30105054,-17.248926,0.69424731,39.777441,0.68118674,39.029125,0.05510028,3.157013,0.05169435,2.961868,-9.42028809,-539.742749,-9.41992188,-539.721767,0.08257471,4.731182,0.07320388,4.194273,179.742749,179.721767,1.89829683,0
4.340000,217,0,868,-0.15082458,-0.23691469,-13.574212,-0.23691469,-13.574212,-0.30105054,-17.248926,-0.29758763,-17.050515,0.68118674,39.029125,0.69258380,39.682129,0.06413585,3.674713,0.06067294,3.476303,-9.41992188,-539.721767,-9.41952229,-539.698872,0.07320388,4.194273,0.07984094,4.574549,179.721767,179.698872,1.89791977,0
4.345000,217,1,869,-0.15082458,-0.23691469,-13.574212,-0.23691469,-13.574212,-0.29758763,-17.050515,-0.29411751,-16.851692,0.69258380,39.682129,0.69402647,39.764788,0.06067294,3.476303,0.05720282,3.277480,-9.41952229,-539.698872,-9.41912079,-539.675868,0.07984094,4.574549,0.08026642,4.598927,179.698872,179.675868,1.89791977,0
4.350000,217,2,870,-0.15082458,-0.23691469,-13.574212,-0.23691469,-13.574212,-0.29411751,-16.851692,-0.29068199,-16.654851,0.69402647,39.764788,0.68710244,39.368070,0.05720282,3.277480,0.05376729,3.080639,-9.41912079,-539.675868,-9.41874313,-539.654230,0.08026642,4.598927,0.07553197,4.327663,179.675868,179.654230,1.89791977,0
4.355000,217,3,871,-0.15082458,-0.23691469,-13.574212,-0.23691469,-13.574212,-0.29068199,-16.654851,-0.28731579,-16.461982,0.68710244,39.368070,0.67324132,38.573886,0.05376729,3.080639,0.05040109,2.887770,-9.41874313,-539.654230,-9.41841030,-539.635160,0.07553197,4.327663,0.06656785,3.814057,179.654230,179.635160,1.89791977,0
4.360000,218,0,872,-0.14328149,-0.22506605,-12.895335,-0.22506605,-12.895335,-0.28731579,-16.461982,-0.28390133,-16.266348,0.67324132,38.573886,0.68289089,39.126766,0.06224973,3.566647,0.05883528,3.371013,-9.41841030,-539.635160,-9.41804504,-539.614232,0.06656785,3.814057,0.07298032,4.181464,179.635160,179.614232,1.89770138,0
4.365000,218,1,873,-0.14328149,-0.22506605,-12.895335,-0.22506605,-12.895335,-0.28390133,-16.266348,-0.28048643,-16.070689,0.68289089,39.126766,0.68298125,39.131943,0.05883528,3.371013,0.05542038,3.175354,-9.41804504,-539.614232,-9.41767788,-539.593195,0.07298032,4.181464,0.07341705,4.206487,179.614232,179.593195,1.89770138,0
4.370000,218,2,874,-0.14328149,-0.22506605,-12.895335,-0.22506605,-12.895335,-0.28048643,-16.070689,-0.27711117,-15.877301,0.68298125,39.131943,0.67505223,38.677643,0.05542038,3.175354,0.05204512,2.981966,-9.41767788,-539.593195,-9.41733360,-539.573470,0.07341705,4.206487,0.06889769,3.947547,179.593195,179.573470,1.89770138,0
4.375000,218,3,875,-0.14328149,-0.22506605,-12.895335,-0.22506605,-12.895335,-0.27711117,-15.877301,-0.27380872,-15.688084,0.67505223,38.677643,0.66048926,37.843247,0.05204512,2.981966,0.04874267,2.792749,-9.41733360,-539.573470,-9.41703224,-539.556203,0.06889769,3.947547,0.06032369,3.456293,179.573470,179.556203,1.89770138,0
4.380000,219,0,876,-0.13615611,-0.21387352,-12.254050,-0.21387352,-12.254050,-0.27380872,-15.688084,-0.27046716,-15.496627,0.66048926,37.843247,0.66830963,38.291321,0.05993520,3.434034,0.05659364,3.242577,-9.41703224,-539.556203,-9.41670036,-539.537188,0.06032369,3.456293,0.06637979,3.803282,179.556203,179.537188,1.89780712,0
4.385000,219,1,877,-0.13615611,-0.21387352,-12.254050,-0.21387352,-12.254050,-0.27046716,-15.496627,-0.26713198,-15.305535,0.66830963,38.291321,0.66703641,38.218371,0.05659364,3.242577,0.05325846,3.051485,-9.41670036,-539.537188,-9.41636658,-539.518063,0.06637979,3.803282,0.06674250,3.824064,179.537188,179.518063,1.89780712,0
4.390000,219,2,878,-0.13615611,-0.21387352,-12.254050,-0.21387352,-12.254050,-0.26713198,-15.305535,-0.26384124,-15.116990,0.66703641,38.218371,0.65815037,37.709239,0.05325846,3.051485,0.04996772,2.862940,-9.41636658,-539.518063,-9.41605473,-539.500195,0.06674250,3.824064,0.06239209,3.574803,179.518063,179.500195,1.89780712,0
4.395000,219,3,879,-0.13615611,-0.21387352,-12.254050,-0.21387352,-12.254050,-0.26384124,-15.116990,-0.26062632,-14.932788,0.65815037,37.709239,0.64298272,36.840196,0.04996772,2.862940,0.04675280,2.678738,-9.41605473,-539.500195,-9.41578388,-539.484677,0.06239209,3.574803,0.05419435,3.105108,179.500195,179.484677,1.89780712,0
4.400000,220,0,880,-0.12948063,-0.20338771,-11.653257,-0.20338771,-11.653257,-0.26062632,-14.932788,-0.25738150,-14.746874,0.64298272,36.840196,0.64896286,37.182833,0.05723861,3.279531,0.05399379,3.093616,-9.41578388,-539.484677,-9.41548443,-539.467520,0.05419435,3.105108,0.05981134,3.426937,179.484677,179.467520,1.89831698,0
4.405000,220,1,881,-0.12948063,-0.20338771,-11.653257,-0.20338771,-11.653257,-0.25738150,-14.746874,-0.25414965,-14.561702,0.64896286,37.182833,0.64637274,37.034430,0.05399379,3.093616,0.05076194,2.908445,-9.41548443,-539.467520,-9.41518402,-539.450308,0.05981134,3.426937,0.06005523,3.440911,179.467520,179.450308,1.89831698,0
4.410000,220,2,882,-0.12948063,-0.20338771,-11.653257,-0.20338771,-11.653257,-0.25414965,-14.561702,-0.25096652,-14.379322,0.64637274,37.034430,0.63662416,36.475877,0.05076194,2.908445,0.04757881,2.726065,-9.41518402,-539.450308,-9.41490459,-539.434298,0.06005523,3.440911,0.05585998,3.200541,179.450308,179.434298,1.89831698,0
4.415000,220,3,883,-0.12948063,-0.20338771,-11.653257,-0.20338771,-11.653257,-0.25096652,-14.379322,-0.24786159,-14.201423,0.63662416,36.475877,0.62098521,35.579832,0.04757881,2.726065,0.04447389,2.548166,-9.41490459,-539.434298,-9.41466427,-539.420528,0.05585998,3.200541,0.04805002,2.753064,179.434298,179.420528,1.89831698,0
4.420000,221,0,884,-0.12328008,-0.19364791,-11.095208,-0.19364791,-11.095208,-0.24786159,-14.201423,-0.24473573,-14.022325,0.62098521,35.579832,0.62517101,35.819660,0.05421369,3.106216,0.05108783,2.927117,-9.41466427,-539.420528,-9.41439819,-539.405283,0.04805002,2.753064,0.05318283,3.047152,179.420528,179.405283,1.89926207,0
4.425000,221,1,885,-0.12328008,-0.19364791,-11.095208,-0.19364791,-11.095208,-0.24473573,-14.022325,-0.24162896,-13.844320,0.62517101,35.819660,0.62135458,35.600995,0.05108783,2.927117,0.04798105,2.749112,-9.41439819,-539.405283,-9.41413212,-539.390038,0.05318283,3.047152,0.05329141,3.053373,179.405283,179.390038,1.89926207,0
4.430000,221,2,886,-0.12328008,-0.19364791,-11.095208,-0.19364791,-11.095208,-0.24162896,-13.844320,-0.23857461,-13.669318,0.62135458,35.600995,0.61087054,35.000304,0.04798105,2.749112,0.04492670,2.574110,-9.41413212,-539.390038,-9.41388607,-539.375941,0.05329141,3.053373,0.04925771,2.822259,179.390038,179.375941,1.89926207,0
4.435000,221,3,887,-0.12328008,-0.19364791,-11.095208,-0.19364791,-11.095208,-0.23857461,-13.669318,-0.23560002,-13.498887,0.61087054,35.000304,0.59491640,34.086199,0.04492670,2.574110,0.04195212,2.403679,-9.41388607,-539.375941,-9.41367722,-539.363974,0.04925771,2.822259,0.04185997,2.398399,179.375941,179.363974,1.89926207,0
4.440000,222,0,888,-0.11756054,-0.18466367,-10.580449,-0.18466367,-10.580449,-0.23560002,-13.498887,-0.23261306,-13.327746,0.59491640,34.086199,0.59739441,34.228178,0.05093636,2.918438,0.04794939,2.747298,-9.41367722,-539.363974,-9.41344452,-539.350642,0.04185997,2.398399,0.04648777,2.663553,179.363974,179.350642,1.90061915,0
4.445000,222,1,889,-0.11756054,-0.18466367,-10.580449,-0.18466367,-10.580449,-0.23261306,-13.327746,-0.22965071,-13.158016,0.59739441,34.228178,0.59247094,33.946085,0.04794939,2.747298,0.04498704,2.577567,-9.41344452,-539.350642,-9.41321182,-539.337309,0.04648777,2.663553,0.04646128,2.662035,179.350642,179.337309,1.90061915,0
4.450000,222,2,890,-0.11756054,-0.18466367,-10.580449,-0.18466367,-10.580449,-0.22965071,-13.158016,-0.22674373,-12.991459,0.59247094,33.946085,0.58139682,33.311584,0.04498704,2.577567,0.04208006,2.411010,-9.41321182,-539.337309,-9.41299915,-539.325124,0.04646128,2.662035,0.04260683,2.441191,179.337309,179.325124,1.90061915,0
4.455000,222,3,891,-0.11756054,-0.18466367,-10.580449,-0.18466367,-10.580449,-0.22674373,-12.991459,-0.22391726,-12.829514,0.58139682,33.311584,0.56529313,32.388911,0.04208006,2.411010,0.03925359,2.249065,-9.41299915,-539.325124,-9.41282082,-539.314906,0.04260683,2.441191,0.03565197,2.042708,179.325124,179.314906,1.90061915,0
4.460000,223,0,892,-0.11233845,-0.17646083,-10.110461,-0.17646083,-10.110461,-0.22391726,-12.829514,-0.22108616,-12.667304,0.56529313,32.388911,0.56622148,32.442101,0.04745643,2.719053,0.04462533,2.556843,-9.41282082,-539.314906,-9.41262150,-539.303486,0.03565197,2.042708,0.03980112,2.280436,179.314906,179.303486,1.90229249,0
4.465000,223,1,893,-0.11233845,-0.17646083,-10.110461,-0.17646083,-10.110461,-0.22108616,-12.667304,-0.21828434,-12.506771,0.56622148,32.442101,0.56036347,32.106462,0.04462533,2.556843,0.04182351,2.396310,-9.41262150,-539.303486,-9.41242313,-539.292121,0.03980112,2.280436,0.03967505,2.273213,179.303486,179.292121,1.90229249,0
4.470000,223,2,894,-0.11233845,-0.17646083,-10.110461,-0.17646083,-10.110461,-0.21828434,-12.506771,-0.21553993,-12.349528,0.56036347,32.106462,0.54888165,31.448602,0.04182351,2.396310,0.03907910,2.239067,-9.41242313,-539.292121,-9.41224289,-539.281793,0.03967505,2.273213,0.03604097,2.064995,179.292121,179.281793,1.90229249,0
4.475000,223,3,895,-0.11233845,-0.17646083,-10.110461,-0.17646083,-10.110461,-0.21553993,-12.349528,-0.21287584,-12.196887,0.54888165,31.448602,0.53281713,30.528173,0.03907910,2.239067,0.03641501,2.086426,-9.41224289,-539.281793,-9.41209507,-539.273324,0.03604097,2.064995,0.02957460,1.694500,179.281793,179.273324,1.90229249,0
