time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.165000,8,1,33,-5.39539957,-1.78023589,-102.000003,-1.78023589,-102.000003,-5.23598790,-300.000008,0.51679397,0.69305587,0.51679397,0.69305587,-1.54752135,-88.666442,-1.57882500,-90.460009,-6.71155691,-384.543885,-6.26073265,-358.713558,-0.23271453,-13.333561,-0.20141089,-11.539994,0.98456526,56.411434,1.00465322,57.562389,4.56411266,261.504393,4.01759624,230.191309,56.411434,57.562389,0.12216976,0
0.170000,8,2,34,-5.39539957,-1.78023589,-102.000003,-1.78023589,-102.000003,-5.23598790,-300.000008,0.69305587,0.80322051,0.69305587,0.80322051,-1.57882500,-90.460009,-1.60757816,-92.107444,-6.26073265,-358.713558,-5.75064230,-329.487533,-0.20141089,-11.539994,-0.17265773,-9.892559,1.00465322,57.562389,1.02184701,58.547521,4.01759624,230.191309,3.43874764,197.025727,57.562389,58.547521,0.12216976,0
0.175000,8,3,35,-5.39539957,-1.78023589,-102.000003,-1.78023589,-102.000003,-5.23598790,-300.000008,0.80322051,0.86121154,0.80322051,0.86121154,-1.60757816,-92.107444,-1.63363206,-93.600223,-5.75064230,-329.487533,-5.21077204,-298.555246,-0.17265773,-9.892559,-0.14660382,-8.399780,1.02184701,58.547521,1.03604400,59.360949,3.43874764,197.025727,2.83940411,162.685872,58.547521,59.360949,0.12216976,0
0.180000,9,0,36,-6.51763010,-1.98967540,-114.000003,-1.98967540,-114.000003,-10.47197580,-600.000017,0.87880874,-1.21558642,0.87880874,-1.21558642,-1.63363206,-93.600223,-1.66281974,-95.272553,-5.21077204,-298.555246,-5.83754683,-334.466796,-0.35604334,-20.399781,-0.32685566,-18.727450,1.03604400,59.360949,1.04917574,60.113342,2.83940411,162.685872,2.62635279,150.478930,59.360949,60.113342,0.11248207,0
0.185000,9,1,37,-6.51763010,-1.98967540,-114.000003,-1.98967540,-114.000003,-10.47197580,-600.000017,-1.21558642,-0.64166141,-1.21558642,-0.64166141,-1.66281974,-95.272553,-1.69352007,-97.031552,-5.83754683,-334.466796,-6.14006376,-351.799740,-0.32685566,-18.727450,-0.29615533,-16.968451,1.04917574,60.113342,1.06073761,60.775788,2.62635279,150.478930,2.31237030,132.489059,60.113342,60.775788,0.11248207,0
0.190000,9,2,38,-6.51763010,-1.98967540,-114.000003,-1.98967540,-114.000003,-10.47197580,-600.000017,-0.64166141,-0.19852519,-0.64166141,-0.19852519,-1.69352007,-97.031552,-1.72448587,-98.805762,-6.14006376,-351.799740,-6.19316769,-354.842370,-0.29615533,-16.968451,-0.26518953,-15.194241,1.06073761,60.775788,1.07034123,61.326035,2.31237030,132.489059,1.92072117,110.049217,60.775788,61.326035,0.11248207,0
0.195000,9,3,39,-6.51763010,-1.98967540,-114.000003,-1.98967540,-114.000003,-10.47197580,-600.000017,-0.19852519,0.13503003,-0.19852519,0.13503003,-1.72448587,-98.805762,-1.75478292,-100.541655,-6.19316769,-354.842370,-6.05941296,-347.178789,-0.26518953,-15.194241,-0.23489249,-13.458348,1.07034123,61.326035,1.07768953,61.747062,1.92072117,110.049217,1.46965969,84.205297,61.326035,61.747062,0.11248207,0
0.200000,10,0,40,-6.94490385,-2.30383468,-132.000004,-2.30383468,-132.000004,-15.70796371,-900.000025,0.37781072,-2.76378202,0.37781072,-2.76378202,-1.75478292,-100.541655,-1.79253280,-102.704564,-6.05941296,-347.178789,-7.54998732,-432.582409,-0.54905176,-31.458349,-0.51130188,-29.295440,1.07768953,61.747062,1.08534682,62.185792,1.46965969,84.205297,1.53144801,87.745507,61.747062,62.185792,0.10796081,0
0.205000,10,1,41,-6.94490385,-2.30383468,-132.000004,-2.30383468,-132.000004,-15.70796371,-900.000025,-2.76378202,-1.71552610,-2.76378202,-1.71552610,-1.79253280,-102.704564,-1.83476806,-105.124466,-7.54998732,-432.582409,-8.44705677,-483.980702,-0.51130188,-29.295440,-0.46906662,-26.875538,1.08534682,62.185792,1.09253275,62.597516,1.53144801,87.745507,1.43718088,82.344399,62.185792,62.597516,0.10796081,0
0.210000,10,2,42,-6.94490385,-2.30383468,-132.000004,-2.30383468,-132.000004,-15.70796371,-900.000025,-1.71552610,-0.88948965,-1.71552610,-0.88948965,-1.83476806,-105.124466,-1.87915695,-107.667762,-8.44705677,-483.980702,-8.87778282,-508.659487,-0.46906662,-26.875538,-0.42467773,-24.332242,1.09253275,62.597516,1.09863496,62.947146,1.43718088,82.344399,1.22043669,69.925872,62.597516,62.947146,0.10796081,0
0.215000,10,3,43,-6.94490385,-2.30383468,-132.000004,-2.30383468,-132.000004,-15.70796371,-900.000025,-0.88948965,-0.25177526,-0.88948965,-0.25177526,-1.87915695,-107.667762,-1.92390561,-110.231672,-8.87778282,-508.659487,-8.94973564,-512.782080,-0.42467773,-24.332242,-0.37992907,-21.768332,1.09863496,62.947146,1.10316312,63.206591,1.22043669,69.925872,0.90562510,51.888496,62.947146,63.206591,0.10796081,0
0.220000,11,0,44,-7.11582327,-2.51327419,-144.000004,-2.51327419,-144.000004,-10.47197580,-600.000017,0.22808886,-1.86630630,0.22808886,-1.86630630,-1.92390561,-110.231672,-1.97353303,-113.075114,-8.94973564,-512.782080,-9.92547798,-568.687998,-0.58936858,-33.768332,-0.53974116,-30.924890,1.10316312,63.206591,1.10750103,63.455135,0.90562510,51.888496,0.86757374,49.708314,63.206591,63.455135,0.09623438,0
