time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.110000,5,2,22,0.00402908,-0.04110538,-2.355165,-0.04110538,-2.355165,2.37058252,135.824373,0.01619975,-0.02024598,0.01619975,-0.02024598,-0.05844671,-3.348750,-0.05650341,-3.237407,0.43035397,24.657466,0.38866043,22.268602,0.01734133,0.993585,0.01539803,0.882242,3.10755944,178.050041,3.10938501,178.154638,0.39716899,22.756107,0.36513194,20.920519,178.050041,178.154638,1.47640419,0
0.115000,5,3,23,0.00402908,-0.04110538,-2.355165,-0.04110538,-2.355165,2.37058252,135.824373,-0.02024598,-0.02091692,-0.02024598,-0.02091692,-0.05650341,-3.237407,-0.05477533,-3.138395,0.38866043,22.268602,0.34561613,19.802346,0.01539803,0.882242,0.01366995,0.783230,3.10938501,178.154638,3.11105156,178.250124,0.36513194,20.920519,0.33331347,19.097455,178.154638,178.250124,1.47640419,0
0.120000,6,0,24,-0.43899724,-0.09841349,-5.638678,-0.09841349,-5.638678,-2.86540538,-164.175635,-0.01882775,-0.59190881,-0.01882775,-0.59190881,-0.05477533,-3.138395,-0.05915924,-3.389575,0.34561613,19.802346,-0.87678224,-50.235922,-0.04363816,-2.500282,-0.03925425,-2.249103,3.11105156,178.250124,3.10825300,178.089779,0.33331347,19.097455,-0.55971193,-32.069132,178.250124,178.089779,1.38634264,0
0.125000,6,1,25,-0.43899724,-0.09841349,-5.638678,-0.09841349,-5.638678,-2.86540538,-164.175635,-0.59190881,0.00200953,-0.59190881,0.00200953,-0.05915924,-3.389575,-0.06352114,-3.639493,-0.87678224,-50.235922,-0.87237930,-49.983652,-0.03925425,-2.249103,-0.03489235,-1.999184,3.10825300,178.089779,3.10547233,177.930458,-0.55971193,-32.069132,-0.55611563,-31.863078,178.089779,177.930458,1.38634264,0
0.130000,6,2,26,-0.43899724,-0.09841349,-5.638678,-0.09841349,-5.638678,-2.86540538,-164.175635,0.00200953,0.04364718,0.00200953,0.04364718,-0.06352114,-3.639493,-0.06743315,-3.863635,-0.87237930,-49.983652,-0.78240228,-44.828348,-0.03489235,-1.999184,-0.03098034,-1.775043,3.10547233,177.930458,3.10301375,177.789592,-0.55611563,-31.863078,-0.49171662,-28.173287,177.930458,177.789592,1.38634264,0
0.135000,6,3,27,-0.43899724,-0.09841349,-5.638678,-0.09841349,-5.638678,-2.86540538,-164.175635,0.04364718,0.04227759,0.04364718,0.04227759,-0.06743315,-3.863635,-0.07090967,-4.062825,-0.78240228,-44.828348,-0.69530517,-39.838052,-0.03098034,-1.775043,-0.02750382,-1.575853,3.10301375,177.789592,3.10085845,177.666102,-0.49171662,-28.173287,-0.43106899,-24.698434,177.789592,177.666102,1.38634264,0
0.140000,7,0,28,0.01165358,-0.05100184,-2.922190,-0.05100184,-2.922190,2.37058252,135.824373,0.03784920,0.51196569,0.03784920,0.51196569,-0.07090967,-4.062825,-0.06910031,-3.959156,-0.69530517,-39.838052,0.36187339,20.733818,0.01990783,1.140635,0.01809847,1.036966,3.10085845,177.666102,3.10254550,177.762763,-0.43106899,-24.698434,0.33740520,19.331894,177.666102,177.762763,1.48783910,0
0.145000,7,1,29,0.01165358,-0.05100184,-2.922190,-0.05100184,-2.922190,2.37058252,135.824373,0.51196569,0.01814164,0.51196569,0.01814164,-0.06910031,-3.959156,-0.06710526,-3.844848,0.36187339,20.733818,0.39900878,22.861519,0.01809847,1.036966,0.01610342,0.922658,3.10254550,177.762763,3.10434532,177.865885,0.33740520,19.331894,0.35994452,20.623302,177.762763,177.865885,1.48783910,0
0.150000,7,2,30,0.01165358,-0.05100184,-2.922190,-0.05100184,-2.922190,2.37058252,135.824373,0.01814164,-0.01851971,0.01814164,-0.01851971,-0.06710526,-3.844848,-0.06530112,-3.741479,0.39900878,22.861519,0.36082873,20.673963,0.01610342,0.922658,0.01429928,0.819288,3.10434532,177.865885,3.10598779,177.959991,0.35994452,20.623302,0.32851177,18.822338,177.865885,177.959991,1.48783910,0
0.155000,7,3,31,0.01165358,-0.05100184,-2.922190,-0.05100184,-2.922190,2.37058252,135.824373,-0.01851971,-0.01938011,-0.01851971,-0.01938011,-0.06530112,-3.741479,-0.06369660,-3.649546,0.36082873,20.673963,0.32090324,18.386401,0.01429928,0.819288,0.01269476,0.727356,3.10598779,177.959991,3.10747218,178.045041,0.32851177,18.822338,0.29689217,17.010668,177.959991,178.045041,1.48783910,0
