time_s,step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,cylinder_tracking_error_rad,cylinder_tracking_error_deg,pole_q_rad,pole_q_deg,pole_qd_rad_s,pole_qd_deg_s,pole_lift_deg,done,pole_error_deg
2.480000,124,0.77196062,1.21259290,69.476455,1.21259290,69.476455,-1.10783505,-63.474273,6.13386679,351.444679,2.32042795,132.950728,4.52387762,259.199095,-13.80316162,-790.862905,100.800905,0,79.199095
2.500000,125,0.39977649,0.62796744,35.979884,0.62796744,35.979884,-0.92347443,-52.911187,11.02989960,631.966695,1.55144187,88.891071,4.29173803,245.898476,-10.15438461,-581.803382,114.101524,0,65.898476
2.520000,126,0.26173833,0.41113761,23.556450,0.41113761,23.556450,-0.64498979,-36.955193,15.62360287,895.166505,1.05612740,60.511642,4.14679623,237.593922,-5.35115433,-306.598558,122.406078,0,57.593922
2.540000,127,0.09532711,0.14973947,8.579440,0.14973947,8.579440,-0.32130551,-18.409450,16.07250977,920.886976,0.47104499,26.988890,4.09517622,234.636314,-1.05466294,-60.427735,125.363686,0,54.636314
2.560000,128,-0.23088005,-0.36266554,-20.779205,-0.36266554,-20.779205,-0.04467311,-2.559581,12.44136810,712.837884,-0.31799243,-18.219624,4.10537767,235.220814,1.31467378,75.325259,124.779186,0,55.220814
2.580000,129,-0.62235940,-0.97759985,-56.012346,-0.97759985,-56.012346,0.13087700,7.498700,6.88050652,394.223984,-1.10847685,-63.511045,4.14099836,237.261729,2.05643034,117.824779,122.738271,0,57.261729
2.600000,130,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.19573855,11.214993,1.11049151,63.626477,-1.76653488,-101.214993,4.18409109,239.730761,2.19718051,125.889170,120.269239,0,59.730761
2.620000,131,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.15006648,8.598176,-4.27338123,-244.846709,-1.72086281,-98.598176,4.23089647,242.412511,2.47355556,141.724294,117.587489,0,62.412511
2.640000,132,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.00127023,0.072779,-9.29601288,-532.622304,-1.57206656,-90.072779,4.28974915,245.784521,3.31547904,189.962956,114.215479,0,65.784521
2.660000,133,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.24372157,-13.964218,-13.98097992,-801.051143,-1.32707475,-76.035782,4.37551641,250.698624,4.98283529,285.495432,109.301376,0,70.698624
2.680000,134,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.55145419,-31.595997,-15.69737625,-899.393409,-1.01934214,-58.404003,4.50927925,258.362670,7.81872749,447.980087,101.637330,0,78.362670
2.700000,135,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.85121572,-48.771068,-14.30255985,-819.476316,-0.71958061,-41.228932,4.70160198,269.381951,10.59274864,606.919791,90.618049,0,89.381951
2.720000,136,-0.99463773,-1.56237329,-89.517395,-1.56237329,-89.517395,-1.10411477,-63.261116,-11.56246567,-662.480484,-0.45825852,-26.256279,4.93666172,282.849881,12.30564308,705.061413,77.150119,0,102.849881
2.740000,137,0.16347954,0.25679306,14.713158,0.25679306,14.713158,-1.29747677,-74.339943,-8.54100513,-489.363547,1.55426982,89.053101,5.19340324,297.560087,13.06579113,748.614688,62.439913,0,117.560087
2.760000,138,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.43257713,-82.080624,-5.74635839,-329.242084,3.00337346,172.080624,5.45812750,312.727670,13.29878426,761.964211,47.272330,0,132.727670
2.780000,139,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.47577143,-84.555474,-0.05307877,-3.041190,3.04656775,174.555474,5.70512152,326.879385,11.72146988,671.590754,33.120615,0,146.879385
2.800000,140,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.40955615,-80.761618,5.28563404,302.844523,2.98035248,170.761618,5.91339922,338.812818,9.54288006,546.766752,21.187182,0,158.812818
2.820000,141,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.24085820,-71.095938,10.28241920,589.139224,2.81165452,161.095938,6.07000732,347.785801,6.73977757,386.160809,12.214199,0,167.785801
2.840000,142,0.70056927,1.10045164,63.051234,1.10045164,63.051234,-0.97636408,-55.941541,14.94988346,856.565227,2.07681572,118.992775,6.16607094,353.289841,3.62674451,207.797154,6.710159,0,173.289841
2.860000,143,0.83945549,1.31861359,75.550994,1.31861359,75.550994,-0.62245208,-35.663877,19.30524063,1106.108811,1.94106567,111.214871,6.19966698,355.214752,0.52578187,30.125082,4.785248,0,175.214752
2.880000,144,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.20617509,-11.812962,20.97675323,1201.879428,1.77697142,101.812962,6.18564796,354.411522,-0.98241633,-56.288310,5.588478,0,174.411522
2.900000,145,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.21022299,12.044890,20.25621986,1160.595907,1.36057334,77.955110,6.16110659,353.005405,-1.08690715,-62.275192,6.994595,0,173.005405
2.920000,146,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.60136038,34.455412,18.76510429,1075.161278,0.96943595,55.544588,6.14088535,351.846813,-0.72799248,-41.710896,8.153187,0,171.846813
2.940000,147,0.65764451,1.03302558,59.188006,1.03302558,59.188006,0.93519449,53.582697,15.31434822,877.447519,0.09783109,5.605308,6.14646959,352.166767,1.00220859,57.422322,7.833233,0,172.166767
2.960000,148,-0.62143648,-0.97615013,-55.929283,-0.97615013,-55.929283,1.19239414,68.319152,11.39153767,652.687030,-2.16854427,-124.248434,6.19508028,354.951954,3.31664896,190.029988,5.048046,0,174.951954
2.980000,149,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.34312642,76.955475,5.27642584,302.316931,-2.91392274,-166.955475,6.31007242,361.540518,7.17188168,410.918551,1.540518,0,-178.459482
3.000000,150,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.37672472,78.880516,-0.42788947,-24.516261,-2.94752105,-168.880516,6.49588966,372.187062,10.46205044,599.431335,12.187062,0,-167.812938
3.020000,151,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.30118191,74.552232,-5.73826504,-328.778368,-2.87197824,-164.552232,6.73668528,385.983634,12.87747765,737.825120,25.983634,0,-154.016366
3.040000,152,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.12420535,64.412222,-10.66875648,-611.274719,-2.69500168,-154.412222,7.01648474,402.014962,14.59508705,836.236890,42.014962,0,-137.985038
3.060000,153,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.85314286,48.881485,-15.24077606,-873.232145,-2.42393918,-138.881485,7.32544327,419.716982,15.90773487,911.446070,59.716982,0,-120.283018
3.080000,154,0.01168209,0.01835019,1.051388,0.01835019,1.051388,0.49474061,28.346549,-19.49042320,-1116.718990,-0.47639042,-27.295160,7.65173149,438.411920,16.38004684,938.507552,78.411920,0,-101.588080
3.100000,155,-0.32889655,-0.51662950,-29.600690,-0.51662950,-29.600690,0.05740806,3.289240,-22.94977951,-1314.925507,-0.57403756,-32.889930,7.96176958,456.175794,14.59698582,836.345681,96.175794,0,-83.824206
3.120000,156,-0.37153307,-0.58360278,-33.437976,-0.58360278,-33.437976,-0.31551224,-18.077520,-16.12438202,-923.859037,-0.26809054,-15.360456,8.21539021,470.707186,11.58483696,663.762264,110.707186,0,-69.292814
3.140000,157,-0.25171736,-0.39539670,-22.654562,-0.39539670,-22.654562,-0.55770147,-31.953940,-9.75410652,-558.869137,0.16230477,9.299378,8.42169094,482.527347,9.75960255,559.184036,122.527347,0,-57.472653
3.160000,158,-0.35217455,-0.55319449,-31.695710,-0.55319449,-31.695710,-0.68248403,-39.103455,-4.47000504,-256.112423,0.12928954,7.407745,8.60965061,493.296643,9.23263645,528.991102,133.296643,0,-46.703357
3.180000,159,-0.47869161,-0.75192702,-43.082245,-0.75192702,-43.082245,-0.71064281,-40.716834,0.05172384,2.963558,-0.04128420,-2.365411,8.79893780,504.142000,9.54006481,546.605450,144.142000,0,-35.858000
3.200000,160,-0.74943352,-1.17720742,-67.449017,-1.17720742,-67.449017,-0.69459301,-39.797248,1.14079428,65.362697,-0.48261440,-27.651768,8.97976589,514.502687,8.73478222,500.466156,154.502687,0,-25.497313
3.220000,161,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.68569195,-39.287255,0.10363474,5.937833,-0.88510437,-50.712745,9.13284492,523.273469,7.09281635,406.388442,163.273469,0,-16.726531
3.240000,162,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.73254400,-41.971680,-3.45034647,-197.690291,-0.83825232,-48.028320,9.23519039,529.137432,4.18092394,239.549296,169.137432,0,-10.862568
3.260000,163,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.85905886,-49.220447,-7.56188059,-433.263843,-0.71173747,-40.779553,9.27554798,531.449752,1.03361797,59.221948,171.449752,0,-8.550248
3.280000,164,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.02506387,-58.731834,-8.45602989,-484.494824,-0.54573245,-31.268166,9.28043175,531.729571,-0.04303110,-2.465500,171.729571,0,-8.270429
3.300000,165,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.18617952,-67.963080,-7.67635059,-439.822491,-0.38461681,-22.036920,9.27843189,531.614988,-0.04652262,-2.665550,171.614988,0,-8.385012
3.320000,166,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.32158458,-75.721219,-6.18064880,-354.125091,-0.24921174,-14.278781,9.28296089,531.874480,0.42650306,24.436825,171.874480,0,-8.125520
3.340000,167,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.42468381,-81.628369,-4.54645634,-260.492760,-0.14611252,-8.371631,9.29928780,532.809943,1.05536640,60.468040,172.809943,0,-7.190057
3.360000,168,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.49687862,-85.764828,-3.07979274,-176.459126,-0.07391770,-4.235172,9.32806396,534.458696,1.65916681,95.063256,174.458696,0,-5.541304
3.380000,169,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.54332829,-88.426197,-1.90802598,-109.321836,-0.02746804,-1.573803,9.36773777,536.731838,2.16474462,124.030730,176.731838,0,-3.268162
3.400000,170,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.57030880,-89.972067,-1.05165470,-60.255376,-0.00048752,-0.027933,9.41621780,539.509539,2.56846166,147.162013,179.509539,0,-0.490461
3.420000,171,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.58374190,-90.741727,-0.47525427,-27.230064,0.01294558,0.741727,9.47186375,542.697817,2.90525651,166.458936,177.302183,0,2.697817
3.440000,172,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.58851826,-91.015392,-0.12080535,-6.921637,0.01772194,1.015392,9.53396225,546.255799,3.22600913,184.836708,173.744201,0,6.255799
3.460000,173,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.58831072,-91.003501,0.07251629,4.154877,0.01751439,1.003501,9.60285854,550.203266,3.58385754,205.339911,169.796734,0,10.203266
3.480000,174,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.58565831,-90.851529,0.15811762,9.059472,0.01486199,0.851529,9.67991447,554.618245,4.02782965,230.777639,165.381755,0,14.618245
3.500000,175,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.58217180,-90.651766,0.17798933,10.198038,0.01137547,0.651766,9.76740456,559.631058,4.60112095,263.624811,160.368942,0,19.631058
3.520000,176,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.57877016,-90.456867,0.16236590,9.302881,0.00797383,0.456867,9.86839294,565.417266,5.34149218,306.044958,154.582734,0,25.417266
3.540000,177,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.57589912,-90.292369,0.13123696,7.519324,0.00510280,0.292369,9.98664188,572.192431,6.28182077,359.921818,147.807569,0,32.192431
3.560000,178,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.57370853,-90.166857,0.09655201,5.532022,0.00291221,0.166857,10.12650013,580.205719,7.44925308,426.810762,139.794281,0,40.205719
3.580000,179,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.57218552,-90.079595,0.06444784,3.692589,0.00138919,0.079595,10.29274845,589.731046,8.86149025,507.725992,130.268954,0,49.731046
3.600000,180,-0.83603942,-1.31324766,-75.243548,-1.31324766,-75.243548,-1.57124519,-90.025718,0.03720039,2.131425,0.25799754,14.782170,10.49032307,601.051237,10.51869202,602.676659,118.948763,0,61.051237
3.620000,181,-0.15873608,-0.24934205,-14.286247,-0.24934205,-14.286247,-1.57078755,-89.999497,0.01485756,0.851276,1.32144550,75.713250,10.72379684,614.428300,12.38980865,709.883745,105.571700,0,74.428300
3.640000,182,0.80704176,1.26769824,72.633759,1.26769824,72.633759,-1.54565477,-88.559495,1.81744516,104.131937,2.81335301,161.193254,11.00001907,630.254667,14.61326599,837.278466,89.745333,0,90.254667
3.660000,183,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.44423044,-82.748309,6.97978115,399.912002,3.01502676,172.748309,11.31355953,648.219212,16.15385818,925.547897,71.780788,0,108.219212
3.680000,184,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.24368536,-71.257922,11.81822968,677.134682,2.81448169,161.257922,11.63824368,666.822244,16.02763557,918.315874,53.177756,0,126.822244
3.700000,185,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.94999123,-54.430488,16.36977768,937.919173,2.52078755,144.430488,11.93360233,683.745048,13.74811935,787.709215,36.254952,0,143.745048
3.720000,186,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.56875634,-32.587338,20.64170265,1182.682444,2.13955267,122.587338,12.16095257,696.771257,9.79518795,561.222929,23.228743,0,156.771257
3.740000,187,0.97987473,1.53918363,88.188726,1.53918363,88.188726,-0.10841510,-6.211727,24.07014656,1379.117810,1.64759872,94.400453,12.30149651,704.823831,5.54839945,317.899871,15.176169,0,164.823831
3.760000,188,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.36261344,20.776220,22.75083542,1303.526850,1.20818289,69.223780,12.39444923,710.149630,4.52084112,259.025116,9.850370,0,170.149630
3.780000,189,0.83150113,1.30611891,74.835101,1.30611891,74.835101,0.76752770,43.976098,18.57887650,1064.491211,0.53859122,30.859004,12.50396442,716.424389,6.27808189,359.707596,3.575611,0,176.424389
3.800000,190,-0.52613664,-0.82645350,-47.352297,-0.82645350,-47.352297,1.08269846,62.034052,14.04754543,804.865066,-1.90915196,-109.386350,12.66271973,725.520397,8.99669933,515.472901,5.520397,0,-174.479603
3.820000,191,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.28428280,73.583984,7.75334692,444.234056,-2.85507913,-163.583984,12.89121532,738.612231,12.76388836,731.316933,18.612231,0,-161.387769
3.840000,192,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.36545300,78.234694,1.89562225,108.611155,-2.93624933,-168.234694,13.17925262,755.115553,15.17748642,869.605915,35.115553,0,-144.884447
3.860000,193,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.33478904,76.477778,-3.53915668,-202.778741,-2.90558536,-166.477778,13.49510574,773.212603,15.97845554,915.498066,53.212603,0,-126.787397
3.880000,194,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.20036972,68.776119,-8.58426285,-491.842031,-2.77116604,-158.776119,13.81092167,791.307523,15.54826069,890.849716,71.307523,0,-108.692477
3.900000,195,-0.22798193,-0.35811317,-20.518373,-0.35811317,-20.518373,0.96938437,55.541633,-13.28888702,-761.397141,-1.32749754,-76.060007,14.10487652,808.149895,14.03464127,804.125712,88.149895,0,-91.850105
3.920000,196,0.75478375,1.18561154,67.930537,1.18561154,67.930537,0.64804590,37.130295,-17.69919968,-1014.089442,0.53756564,30.800243,14.35057354,822.227297,11.01055050,630.858074,102.227297,0,-77.772703
3.940000,197,0.81187642,1.27529249,73.068877,1.27529249,73.068877,0.32394141,18.560476,-15.11702347,-866.141644,0.95135108,54.508402,14.52936459,832.471270,7.73908091,443.416673,112.471270,0,-67.528730
3.960000,198,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.10106114,5.790377,-8.81318378,-504.958235,1.46973519,84.209623,14.66187668,840.063653,6.13434696,351.472191,120.063653,0,-59.936347
3.980000,199,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.00089957,-0.051542,-2.91829705,-167.206104,1.57169590,90.051542,14.77823925,846.730738,5.75161028,329.542994,126.730738,0,-53.269262
4.000000,200,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.01022488,0.585843,2.59480572,148.671416,1.56057145,89.414157,14.89661598,853.513225,6.07135057,347.862764,133.513225,0,-46.486775
4.020000,201,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.12711030,7.282884,7.75073528,444.084420,1.44368602,82.717116,15.02411652,860.818467,6.54571056,375.041589,140.818467,0,-39.181533
4.040000,202,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.34288913,19.646100,12.57114601,720.273610,1.22790720,70.353900,15.15825272,868.503905,6.75216103,386.870329,148.503905,0,-31.496095
4.060000,203,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.62316334,35.704629,14.37061310,823.375480,0.94763298,54.295371,15.27641106,875.273880,5.12654209,293.729225,155.273880,0,-24.726120
4.080000,204,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.89889437,51.502854,13.18492508,755.440560,0.67190196,38.497146,15.34269142,879.071465,2.14576674,122.943378,159.071465,0,-20.928535
4.100000,205,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.13250017,64.887480,10.69080639,612.538086,0.43829616,25.112520,15.34518719,879.214462,-1.07976627,-61.866050,159.214462,0,-20.785538
4.120000,206,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.31146598,75.141466,7.91012001,453.216492,0.25933035,14.858534,15.28511238,875.772429,-4.12244129,-236.198487,155.772429,0,-24.227571
4.140000,207,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.43751359,82.363462,5.39062166,308.859870,0.13328274,7.636538,15.16815662,869.071358,-6.83972645,-391.887458,149.071358,0,-30.928642
4.160000,208,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.51917160,87.042121,3.36608791,192.862631,0.05162473,2.957879,15.00096416,859.491935,-9.23620701,-529.195680,139.491935,0,-40.508065
4.180000,209,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.56710970,89.788772,1.88079977,107.761889,0.00368662,0.211228,14.78881454,847.336657,-11.41043282,-653.769643,127.336657,0,-52.663343
4.200000,210,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.59151244,91.186946,0.87844121,50.330974,-0.02071611,-1.186946,14.53460693,832.771634,-13.48418617,-772.586958,112.771634,0,-67.228366
4.220000,211,0.23432931,0.36808362,21.089638,0.36808362,21.089638,1.60084283,91.721538,0.26075658,14.940252,-1.23275921,-70.631900,14.23933983,815.854075,-15.52777100,-889.675743,95.854075,0,-84.145925
4.240000,212,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.60147130,91.757547,-0.07751442,-4.441249,-3.17226763,-181.757547,13.90386009,796.632502,-17.50649643,-1003.048359,76.632502,0,-103.367498
4.260000,213,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.53342664,87.858875,-5.35469723,-306.801552,-3.10422297,-177.858875,13.54457188,776.046804,-18.04753685,-1034.047692,56.046804,0,-123.953196
4.280000,214,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.36386049,78.143450,-10.31498432,-591.005067,-2.93465681,-168.143450,13.19579792,756.063528,-16.83561325,-964.609585,36.063528,0,-143.936472
4.300000,215,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,1.09880614,62.956954,-14.97807789,-858.180648,-2.66960247,-152.956954,12.89312553,738.721678,-13.95156860,-799.365999,18.721678,0,-161.278322
4.320000,216,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.74425346,42.642582,-19.33939934,-1108.065960,-2.31504978,-132.642582,12.65808105,725.254621,-10.43902302,-598.111961,5.254621,0,-174.745379
4.340000,217,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,0.30623609,17.546035,-23.40105438,-1340.781652,-1.87703242,-107.546035,12.48709297,715.457726,-7.55902243,-433.100082,4.542274,0,175.457726
4.360000,218,-0.65005720,-1.02110746,-58.505148,-1.02110746,-58.505148,-0.17543583,-10.051732,-23.84074020,-1365.973794,-0.84567163,-48.453415,12.33503056,706.745191,-8.20123959,-469.896415,13.254809,0,166.745191
4.380000,219,-0.10820940,-0.16997493,-9.738846,-0.16997493,-9.738846,-0.61541164,-35.260490,-20.60615540,-1180.645736,0.44543671,25.521643,12.12674809,694.811484,-11.94297409,-684.282010,25.188516,0,154.811484
4.400000,220,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.94253027,-54.003007,-13.86761475,-794.555797,2.51332660,144.003007,11.82360363,677.442587,-16.74402809,-959.362142,42.557413,0,137.442587
4.420000,221,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.14104283,-65.376938,-7.62092829,-436.647027,2.71183916,155.376938,11.46274376,656.766839,-18.41334152,-1055.006756,63.233161,0,116.766839
4.440000,222,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.22042930,-69.925448,-1.83151090,-104.937845,2.79122563,159.925448,11.10480785,636.258622,-17.32081604,-992.409657,83.741378,0,96.258622
4.460000,223,0.64694333,1.01621621,58.224900,1.01621621,58.224900,-1.18900704,-68.125085,3.56802154,204.432575,2.20522325,126.349985,10.78969574,618.204028,-14.68086910,-841.151839,101.795972,0,78.204028
4.480000,224,0.26647982,0.41858552,23.983184,0.41858552,23.983184,-1.05385351,-60.381358,8.63161469,494.555092,1.47243903,84.364542,10.53960800,603.875056,-11.08393764,-635.062847,116.124944,0,63.875056
4.500000,225,0.11412945,0.17927413,10.271651,0.17927413,10.271651,-0.82133615,-47.059095,13.38424492,766.860746,1.00061028,57.330746,10.37350559,594.358089,-6.50743723,-372.848689,125.641911,0,54.358089
4.520000,226,-0.00807455,-0.01268348,-0.726710,-0.01268348,-0.726710,-0.52943915,-30.334629,14.82974052,849.681543,0.51675567,29.607919,10.29817867,590.042175,-2.26246977,-129.629969,129.957825,0,50.042175
4.540000,227,-0.28749886,-0.45160216,-25.874898,-0.45160216,-25.874898,-0.27097902,-15.525954,11.71293640,671.101822,-0.18062314,-10.348944,10.28156090,589.090046,-0.10853952,-6.218857,130.909954,0,49.090046
4.560000,228,-0.64079642,-1.00656067,-57.671678,-1.00656067,-57.671678,-0.09629180,-5.517113,7.11274385,407.530204,-0.91026887,-52.154565,10.28825474,589.473575,0.56542718,32.396591,130.526425,0,49.473575
4.580000,229,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.02705071,-1.549892,1.32143009,75.712367,-1.54374561,-88.450108,10.29449558,589.831149,0.12547769,7.189342,130.168851,0,49.831149
4.600000,230,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.06877986,-3.940795,-4.08465576,-234.033536,-1.50201647,-86.059205,10.29097939,589.629686,-0.32859585,-18.827155,130.370314,0,49.629686
4.620000,231,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.21409124,-12.266525,-9.13055611,-523.142330,-1.35670509,-77.733475,10.28328037,589.188565,-0.33612907,-19.258777,130.811435,0,49.188565
4.640000,232,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.45395252,-26.009564,-13.41623878,-768.693859,-1.11684381,-63.990436,10.28624058,589.358172,0.67257071,38.535463,130.641828,0,49.358172
4.660000,233,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.73397726,-42.053799,-13.95163631,-799.369878,-0.83681907,-47.946201,10.33730412,592.283897,3.87351131,221.935850,127.716103,0,52.283897
4.680000,234,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-0.99348330,-56.922400,-12.20789909,-699.461095,-0.57731302,-33.077600,10.46395874,599.540673,7.81246281,447.621146,120.459327,0,59.540673
4.700000,235,-1.00000000,-1.57079633,-90.000000,-1.57079633,-90.000000,-1.20550084,-69.070110,-9.59020901,-549.478501,-0.36529549,-20.929890,10.66561508,611.094730,11.35336018,650.499621,108.905270,0,71.094730
4.720000,236,-0.88025153,-1.38269587,-79.222637,-1.38269587,-79.222637,-1.36359954,-78.128499,-6.92048645,-396.514666,-0.01909633,-1.094139,10.92788887,626.121911,14.06192017,805.688677,93.878089,0,86.121911
4.740000,237,0.40553379,0.63701099,36.498041,0.63701099,36.498041,-1.47237206,-84.360705,-4.60782671,-264.009023,2.10938304,120.858746,11.23431015,643.678557,15.99167061,916.255233,76.321443,0,103.678557
4.760000,238,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.52277029,-87.248311,-1.46663928,-84.032241,3.09356661,177.248311,11.56836414,662.818441,17.06900024,977.981674,57.181559,0,122.818441
4.780000,239,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.48410773,-85.033109,3.93119955,225.241143,3.05490406,175.033109,11.90157890,681.910241,16.25374794,931.271158,38.089759,0,141.910241
4.800000,240,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-1.34157205,-76.866416,9.00423908,515.904897,2.91236837,166.866416,12.20175743,699.109203,14.10125256,807.942257,20.890797,0,159.109203
4.820000,241,0.93762136,1.47281218,84.385922,1.47281218,84.385922,-1.10156977,-63.115299,13.75758362,788.251478,2.57438195,147.501221,12.44589710,713.097376,11.00570679,630.580549,6.902624,0,173.097376
4.840000,242,0.42157102,0.66220220,37.941391,0.66220220,37.941391,-0.77048522,-44.145551,18.19301796,1042.383146,1.43268743,82.086943,12.62649059,723.444621,7.90533686,452.942438,3.444621,0,-176.555379
4.860000,243,0.58864343,0.92463894,52.977909,0.92463894,52.977909,-0.35453451,-20.313331,22.32323647,1279.027235,1.27917345,73.291240,12.75487423,730.800462,5.67897797,325.381469,10.800462,0,-169.199538
4.880000,244,0.77200258,1.21265881,69.480232,1.21265881,69.480232,0.02910136,1.667385,17.23836899,987.685789,1.18355746,67.812847,12.92120647,740.330597,9.88805389,566.543756,20.330597,0,-159.669403
4.900000,245,0.71029890,1.11573490,63.926901,1.11573490,63.926901,0.33614329,19.259592,14.09585953,807.633260,0.77959161,44.667309,13.14941692,753.406093,12.30928135,705.269870,33.406093,0,-146.593907
4.920000,246,0.27812168,0.43687251,25.030951,0.43687251,25.030951,0.60135430,34.455063,12.55369663,719.273834,-0.16448179,-9.424112,13.40433025,768.011551,13.01541424,745.728304,48.011551,0,-131.988449
4.940000,247,-0.44129315,-0.69318166,-39.716384,-0.69318166,-39.716384,0.81166327,46.504880,9.30224609,532.979441,-1.50484493,-86.221263,13.67029762,783.250358,13.26082802,759.789478,63.250358,0,-116.749642
4.960000,248,-0.96933949,-1.52263491,-87.240554,-1.52263491,-87.240554,0.92308581,52.888921,3.38602304,194.004830,-2.44572072,-140.129475,13.93004704,798.132904,12.58193779,720.891933,78.132904,0,-101.867096
4.980000,249,-0.50618446,-0.79511269,-45.556601,-0.79511269,-45.556601,0.92129290,52.786195,-2.12784767,-121.916691,-1.71640559,-98.342796,14.15729046,811.152993,10.51391697,602.403068,91.152993,0,-88.847007
