time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
8.5445,15.929,-8.253,54.022,0.1536,25.660,-80.000
8.5646,21.766,-6.385,73.414,0.2200,21.090,-207.715
8.5847,26.227,-4.209,81.725,0.0042,15.820,-239.443
8.6047,29.031,-1.725,94.653,0.1785,9.490,-287.919
8.6248,30.000,0.912,101.118,0.2781,2.110,-335.540
8.6448,29.073,3.528,98.347,0.1868,358.240,-351.554
8.6649,26.309,5.945,85.419,-0.0540,351.560,-315.336
8.6849,21.882,8.011,70.644,0.1121,345.230,-277.329
8.7050,16.073,9.396,50.328,0.0208,340.310,-232.749
8.7251,9.248,10.187,19.854,0.1702,337.150,-143.586
8.7451,1.839,10.143,-14.313,0.0457,335.740,-61.691
8.7652,-5.687,9.704,-25.395,-0.2698,335.740,0.000
8.7852,-12.854,8.737,-41.093,-0.2781,336.450,31.066
8.8053,-19.208,7.132,-68.797,-0.0540,339.960,159.580
8.8254,-24.349,5.044,-82.649,-0.1868,344.530,207.531
8.8454,-27.951,2.670,-97.424,-0.3114,350.160,256.093
8.8655,-29.786,0.077,-104.811,-0.1370,353.320,311.139
8.8855,-29.737,-2.561,-97.424,0.0042,359.650,287.886
8.9056,-27.809,-5.154,-84.496,-0.0789,5.980,287.031
8.9257,-24.124,-7.418,-83.572,-0.2283,12.300,286.876
8.9457,-18.914,-9.132,-54.022,0.0125,16.880,208.343
8.9658,-12.509,-10.253,-33.706,-0.1702,20.040,143.520
8.9858,-5.313,-10.517,-5.079,-0.2449,20.740,59.454
9.0059,2.218,-10.231,12.467,0.0623,21.450,32.284
9.0259,9.609,-9.440,34.629,0.2449,20.390,-48.156
9.0460,16.393,-8.143,57.716,0.0872,17.580,-127.699
9.0661,22.141,-6.253,67.873,0.2449,13.010,-207.761
9.0861,26.490,-4.033,89.113,-0.0125,10.900,-206.802
9.1062,29.165,-1.550,95.577,0.1536,4.920,-271.735
9.1262,29.996,1.110,94.653,0.2698,358.950,-262.034
9.1463,28.933,3.704,95.577,0.2200,352.970,-271.710
9.1664,26.040,6.099,78.955,-0.0042,347.700,-239.231
9.1864,21.502,8.121,63.256,0.0955,343.120,-215.892
9.2065,15.601,9.462,37.400,-0.0291,340.310,-128.217
9.2265,8.718,10.209,14.313,0.1619,339.610,-59.095
9.2466,1.284,10.121,-12.467,0.0291,338.910,-31.813
9.2667,-6.231,9.660,-20.778,-0.2366,340.310,63.642
9.2867,-13.353,8.671,-45.711,-0.2532,343.120,127.702
9.3068,-19.631,7.022,-71.567,-0.0872,347.340,191.835
9.3268,-24.668,4.890,-80.802,-0.1453,349.800,242.815
9.3469,-28.147,2.495,-94.653,-0.3031,355.780,261.377
9.3669,-29.846,-0.099,-97.424,-0.2034,1.410,256.167
9.3870,-29.659,-2.758,-101.118,-0.0623,7.730,287.085
9.4071,-27.598,-5.308,-86.342,-0.0457,13.360,255.860
9.4271,-23.792,-7.550,-79.878,-0.2283,15.470,206.228
9.4472,-18.481,-9.198,-51.251,0.0042,18.980,159.670
9.4672,-12.003,-10.275,-25.395,-0.2200,21.090,95.910
9.4873,-4.767,-10.473,-2.309,-0.2117,21.450,16.358
9.5074,2.773,-10.165,15.237,0.0706,20.040,-64.003
9.5274,10.138,-9.308,38.323,0.2532,17.230,-127.890
9.5475,16.861,-8.011,59.562,0.1121,12.300,-224.076
9.5676,22.516,-6.099,77.108,0.2864,9.490,-238.720
9.5876,26.749,-3.857,90.036,0.0125,3.870,-255.419
9.6077,29.292,-1.352,94.653,0.0872,357.190,-314.808
9.6277,29.982,1.286,101.118,0.2449,351.210,-272.646
9.6478,28.778,3.879,93.730,0.2283,345.230,-272.041
9.6679,25.755,6.275,85.419,0.0125,343.120,-189.865
9.6879,21.102,8.231,61.409,0.0872,338.910,-192.282
9.7080,15.106,9.550,38.323,-0.0374,336.450,-111.945
9.7281,8.165,10.209,10.620,0.2034,335.740,-32.261
9.7481,0.708,10.121,-11.543,-0.0125,337.150,64.128
9.7682,-6.794,9.616,-18.007,-0.2449,339.960,127.515
9.7882,-13.867,8.583,-48.481,-0.2781,342.420,223.790
9.8083,-20.065,6.891,-77.108,-0.1204,347.700,240.289
9.8284,-24.994,4.737,-79.878,-0.0872,354.380,302.406
9.8484,-28.342,2.341,-93.730,-0.2781,1.050,304.620
9.8685,-29.899,-0.297,-102.965,-0.2615,8.090,318.923
9.8885,-29.567,-2.934,-96.500,-0.0789,14.770,302.753
9.9086,-27.364,-5.440,-85.419,0.0042,17.580,256.529
9.9287,-23.432,-7.682,-78.031,-0.2117,22.500,223.837
9.9487,-18.020,-9.286,-54.945,0.0125,25.310,127.552
9.9688,-11.469,-10.319,-24.471,-0.2034,26.720,64.169
9.9888,-4.193,-10.473,-4.156,-0.2117,26.020,-31.796
10.0089,3.350,-10.143,15.237,0.0623,24.610,-128.242
10.0290,10.680,-9.242,42.940,0.2532,20.740,-175.847
10.0490,17.334,-7.902,60.486,0.1121,15.820,-223.493
10.0691,22.893,-5.945,77.108,0.2864,8.790,-319.827
10.0891,27.005,-3.682,94.653,0.0374,1.410,-335.870
10.1092,29.411,-1.154,96.500,0.0457,354.020,-336.344
10.1293,29.957,1.484,94.653,0.2034,350.160,-350.625
10.1493,28.610,4.077,92.807,0.2532,342.770,-336.016
10.1694,25.454,6.407,80.802,0.0374,337.150,-255.383
10.1894,20.691,8.341,61.409,0.0623,332.930,-191.852
10.2095,14.618,9.594,39.247,-0.0125,330.820,-95.889
10.2296,7.621,10.231,5.079,0.2034,330.470,-15.851
10.2496,0.144,10.078,-11.543,-0.0208,331.170,64.111
10.2697,-7.342,9.528,-30.012,-0.2864,333.980,127.708
10.2897,-14.365,8.473,-48.481,-0.2117,338.910,224.146
10.3098,-20.481,6.737,-71.567,-0.1370,345.230,287.223
10.3299,-25.301,4.583,-79.878,-0.0457,352.970,351.772
10.3499,-28.522,2.143,-94.653,-0.2615,356.840,351.808
10.3700,-29.940,-0.495,-102.041,-0.2366,5.270,382.329
10.3900,-29.466,-3.132,-101.118,-0.1038,13.360,367.445
10.4101,-27.130,-5.616,-87.266,0.0042,20.390,319.729
10.4302,-23.079,-7.836,-81.725,-0.1785,26.020,255.821
10.4502,-17.569,-9.396,-55.869,0.0208,29.530,159.480
10.4703,-10.947,-10.341,-25.395,-0.1951,30.590,96.469
10.4903,-3.635,-10.451,2.309,-0.1702,31.290,31.821
10.5104,3.910,-10.056,21.701,0.0789,29.530,-79.946
10.5305,11.207,-9.154,35.553,0.2366,25.310,-191.501
10.5505,17.794,-7.748,58.639,0.0623,19.690,-255.453
10.5706,23.256,-5.748,74.338,0.3031,12.300,-335.390
10.5906,27.248,-3.462,92.807,0.1038,8.440,-352.820
10.6107,29.518,-0.934,100.194,-0.0125,359.650,-399.415
10.6308,29.921,1.703,102.965,0.1619,351.560,-369.036
10.6508,28.434,4.297,98.347,0.2947,343.480,-367.166
10.6709,25.149,6.627,82.649,0.1121,336.450,-319.716
10.6909,20.275,8.495,64.180,0.0291,333.630,-256.223
10.7110,14.118,9.704,40.170,0.0291,329.770,-175.411
10.7311,7.070,10.253,6.926,0.2117,328.010,-80.005
10.7511,-0.425,10.078,-8.773,-0.0291,328.010,0.000
10.7712,-7.892,9.484,-26.318,-0.2615,330.470,111.692
10.7912,-14.860,8.363,-54.022,-0.2366,335.390,223.862
10.8113,-20.892,6.583,-80.802,-0.2034,338.200,255.535
10.8314,-25.602,4.407,-80.802,-0.0125,345.590,334.177
10.8514,-28.693,1.923,-97.424,-0.2283,354.020,385.091
10.8715,-29.971,-0.714,-105.735,-0.3031,2.460,382.962
10.8915,-29.356,-3.330,-100.194,-0.1785,10.900,383.659
10.9116,-26.884,-5.814,-83.572,0.0125,18.280,334.845
10.9316,-22.722,-7.968,-73.414,-0.1370,21.800,321.281
10.9517,-17.119,-9.484,-52.175,-0.0125,27.070,239.112
10.9717,-10.434,-10.385,-23.548,-0.1951,30.230,143.600
10.9918,-3.090,-10.451,-2.309,-0.1702,31.290,48.244
11.0118,4.450,-10.012,24.471,0.0706,30.590,-31.799
11.0319,11.708,-9.088,31.859,0.3612,29.180,-128.159
11.0520,18.226,-7.616,64.180,0.0457,24.610,-207.587
11.0720,23.593,-5.616,80.802,0.3280,18.630,-272.066
11.0921,27.469,-3.308,90.036,0.1453,11.250,-335.242
11.1121,29.609,-0.758,97.424,-0.0872,2.810,-383.992
11.1322,29.877,1.901,106.658,0.0955,354.380,-383.689
11.1523,28.257,4.451,90.960,0.3114,350.510,-352.203
11.1723,24.852,6.759,81.725,0.1287,343.120,-335.919
11.1924,19.875,8.583,59.562,0.0291,336.800,-287.012
11.2124,13.641,9.748,36.476,0.0706,332.580,-191.960
11.2325,6.547,10.231,5.079,0.2449,330.470,-95.850
11.2526,-0.961,10.012,-13.390,-0.0623,330.120,-15.879
11.2726,-8.410,9.396,-28.165,-0.3031,330.470,31.849
11.2927,-15.327,8.253,-51.251,-0.1619,333.630,143.853
11.3127,-21.277,6.429,-71.567,-0.2200,338.550,223.361
11.3328,-25.879,4.253,-80.802,-0.0208,344.880,288.157
11.3529,-28.846,1.747,-99.271,-0.1785,352.620,351.675
11.3729,-29.990,-0.890,-102.965,-0.3114,356.480,351.111
11.3930,-29.238,-3.528,-98.347,-0.2200,4.220,350.778
11.4130,-26.638,-5.989,-86.342,0.0291,11.950,351.336
11.4331,-22.355,-8.121,-69.720,-0.1121,18.630,303.540
11.4532,-16.658,-9.594,-51.251,-0.0208,23.550,223.824
11.4732,-9.909,-10.429,-14.313,-0.2283,26.370,128.089
11.4933,-2.533,-10.429,7.849,-0.1121,27.070,63.672
11.5133,5.005,-9.968,27.242,0.0789,27.420,15.909
11.5334,12.224,-9.023,33.706,0.3695,24.960,-111.873
11.5535,18.670,-7.506,68.797,0.0208,21.800,-143.520
11.5735,23.937,-5.462,78.955,0.2864,16.170,-255.767
11.5936,27.690,-3.132,93.730,0.2117,9.490,-303.845
11.6136,29.694,-0.560,93.730,0.0125,5.980,-319.847
11.6337,29.821,2.077,99.271,0.0540,358.590,-335.110
11.6537,28.064,4.627,89.113,0.2283,351.210,-336.726
11.6738,24.532,6.934,81.725,0.1702,344.880,-287.720
11.6939,19.451,8.693,53.098,0.0042,339.610,-239.536
11.7139,13.138,9.814,37.400,0.0955,337.850,-159.868
11.7340,5.998,10.231,1.385,0.2615,335.040,-127.392
11.7540,-1.522,9.968,-11.543,-0.0955,334.340,-31.902
11.7741,-8.946,9.330,-28.165,-0.3031,335.390,47.674
11.7942,-15.805,8.121,-57.716,-0.1868,338.550,143.781
11.8142,-21.666,6.253,-79.878,-0.2366,343.120,207.780
11.8343,-26.158,4.055,-83.572,-0.0706,345.940,254.345
11.8543,-28.995,1.550,-101.118,-0.1619,352.620,304.712
11.8744,-29.999,-1.110,-102.041,-0.2532,359.300,303.438
11.8945,-29.108,-3.725,-94.653,-0.2449,5.980,303.292
11.9145,-26.376,-6.165,-96.500,-0.0208,12.660,303.498
11.9346,-21.978,-8.253,-64.180,-0.0540,17.930,239.394
11.9546,-16.191,-9.682,-48.481,-0.0042,20.040,191.573
11.9747,-9.381,-10.451,-14.313,-0.2200,22.500,111.946
11.9947,-1.978,-10.429,-0.462,-0.0872,23.550,47.730
12.0148,5.552,-9.924,24.471,0.1121,22.850,-31.777
12.0349,12.729,-8.935,37.400,0.3280,20.040,-127.794
12.0549,19.103,-7.374,66.027,0.0042,18.280,-160.007
12.0750,24.269,-5.308,80.802,0.2615,13.360,-223.678
12.0951,27.901,-2.956,95.577,0.2532,7.380,-271.681
12.1151,29.769,-0.385,95.577,0.0374,0.700,-303.856
12.1352,29.755,2.253,93.730,0.0042,354.380,-287.962
12.1552,27.860,4.781,81.725,0.1536,348.400,-271.895
12.1753,24.204,7.044,76.184,0.2200,345.590,-254.944
12.1954,19.019,8.781,51.251,0.0042,340.660,-224.152
12.2154,12.628,9.880,36.476,0.0789,337.850,-127.523
12.2355,5.444,10.209,-6.002,0.2283,336.800,-47.774
12.2555,-2.085,9.946,-14.313,-0.1287,337.850,47.753
12.2756,-9.482,9.264,-33.706,-0.3031,338.200,31.811
12.2957,-16.282,8.033,-57.716,-0.1453,341.370,143.930
12.3157,-22.051,6.121,-78.031,-0.2864,346.290,223.621
12.3358,-26.427,3.901,-86.342,-0.0789,351.910,255.599
12.3558,-29.133,1.374,-96.500,-0.0789,358.240,287.685
12.3759,-29.998,-1.286,-100.194,-0.2283,4.920,303.107
12.3959,-28.968,-3.923,-98.347,-0.3114,8.090,288.133
12.4160,-26.106,-6.319,-86.342,-0.0540,14.060,271.112
12.4361,-21.594,-8.363,-66.027,-0.0457,18.630,207.849
12.4561,-15.718,-9.770,-52.175,-0.0125,21.800,143.964
12.4762,-8.849,-10.473,-18.931,-0.2449,23.200,63.706
12.4962,-1.421,-10.407,3.232,-0.0457,22.850,-15.903
12.5163,6.101,-9.858,29.089,0.1038,21.800,-95.557
12.5364,13.235,-8.825,42.017,0.3031,18.980,-127.995
12.5564,19.532,-7.220,68.797,0.0208,14.060,-223.620
12.5765,24.594,-5.154,78.031,0.2532,8.090,-271.657
12.5965,28.101,-2.758,88.189,0.2864,1.410,-303.628
12.6166,29.833,-0.187,93.730,0.0706,354.730,-303.422
12.6367,29.679,2.451,88.189,-0.0706,351.560,-289.839
12.6567,27.649,4.978,90.036,0.1785,345.590,-271.419
12.6768,23.871,7.220,76.184,0.2449,340.660,-224.047
12.6968,18.586,8.869,47.558,-0.0125,337.150,-159.568
12.7169,12.123,9.946,30.012,0.0374,335.390,-79.971
12.7370,4.896,10.231,2.309,0.2283,335.390,0.000
12.7570,-2.640,9.924,-16.160,-0.1702,336.090,31.908
12.7771,-10.012,9.198,-30.012,-0.3363,339.260,143.277
12.7971,-16.748,7.924,-58.639,-0.1038,343.830,208.923
12.8172,-22.428,5.967,-83.572,-0.3529,349.800,271.405
12.8373,-26.689,3.725,-94.653,-0.1204,356.480,303.464
12.8573,-29.263,1.198,-91.883,-0.0291,0.000,320.263
12.8774,-29.987,-1.484,-101.118,-0.1702,6.680,317.596
12.8974,-28.814,-4.099,-91.883,-0.2864,13.710,318.580
12.9175,-25.819,-6.473,-89.113,-0.0457,19.340,256.204
12.9376,-21.193,-8.473,-63.256,-0.0291,23.200,175.686
12.9576,-15.228,-9.836,-47.558,-0.0623,26.370,143.949
12.9777,-8.299,-10.473,-9.696,-0.2532,26.370,0.000
12.9978,-0.847,-10.363,8.773,-0.0789,26.020,-15.923
13.0178,6.662,-9.792,28.165,0.1619,23.200,-128.103
13.0379,13.747,-8.737,41.093,0.2532,18.980,-191.919
13.0579,19.963,-7.066,73.414,0.0291,13.010,-271.351
13.0780,24.917,-5.000,77.108,0.1951,6.330,-303.636
13.0981,28.296,-2.583,97.424,0.3031,2.460,-352.218
13.1181,29.888,0.011,97.424,0.1370,355.080,-335.519
13.1382,29.590,2.649,97.424,-0.0706,347.700,-336.049
13.1582,27.422,5.154,90.036,0.0872,341.370,-287.633
13.1783,23.521,7.374,75.261,0.2366,336.090,-239.952
13.1983,18.134,8.957,53.098,-0.0457,334.340,-159.071
13.2184,11.598,9.990,30.936,0.0457,332.230,-95.914
13.2385,4.332,10.209,-6.002,0.2117,331.520,-32.275
13.2585,-3.208,9.880,-10.620,-0.2117,333.280,79.998
13.2786,-10.545,9.154,-32.782,-0.3612,337.150,175.846
13.2986,-17.216,7.792,-63.256,-0.0623,342.770,255.478
13.3187,-22.800,5.814,-79.878,-0.2781,345.940,288.131
13.3388,-26.942,3.550,-89.113,-0.1287,353.320,335.515
13.3588,-29.382,1.000,-98.347,-0.0374,1.050,351.523
13.3789,-29.964,-1.681,-104.811,-0.1453,8.790,350.880
13.3989,-28.653,-4.297,-94.653,-0.2698,16.170,335.252
13.4190,-25.531,-6.649,-88.189,-0.1121,22.150,271.675
13.4391,-20.795,-8.605,-59.562,-0.0208,24.960,256.147
13.4591,-14.746,-9.924,-38.323,-0.0623,28.120,143.542
13.4792,-7.764,-10.495,-12.467,-0.2532,29.530,64.012
13.4992,-0.291,-10.341,8.773,-0.0125,28.830,-31.846
13.5193,7.201,-9.726,31.859,0.1951,26.020,-127.644
13.5393,14.237,-8.627,46.634,0.2366,23.910,-191.790
13.5594,20.373,-6.913,69.720,0.0540,17.930,-271.984
13.5795,25.222,-4.781,91.883,0.1287,10.900,-319.562
13.5995,28.476,-2.385,90.960,0.2947,3.160,-352.200
13.6196,29.931,0.231,97.424,0.2117,354.730,-383.692
13.6397,29.493,2.868,100.194,0.0291,346.990,-351.812
13.6597,27.190,5.352,86.342,0.0291,343.480,-318.658
13.6798,23.168,7.528,78.031,0.2283,337.150,-287.561
13.6998,17.683,9.088,52.175,-0.0540,332.580,-207.888
13.7199,11.079,10.056,23.548,0.1038,330.120,-111.700
13.7400,3.776,10.209,-8.773,0.1536,329.410,-32.314
13.7600,-3.765,9.858,-16.160,-0.2283,331.170,79.995
13.7801,-11.069,9.066,-44.787,-0.2781,332.580,128.118
13.8001,-17.673,7.660,-61.409,-0.0872,337.500,223.750
13.8202,-23.164,5.616,-77.108,-0.2781,344.180,303.618
13.8403,-27.187,3.352,-84.496,-0.1702,351.560,335.251
13.8603,-29.491,0.802,-96.500,-0.0540,359.650,367.923
13.8804,-29.932,-1.879,-96.500,-0.0955,3.870,382.996
13.9004,-28.481,-4.495,-98.347,-0.2283,12.300,382.321
13.9205,-25.228,-6.825,-81.725,-0.1619,19.340,319.902
13.9406,-20.382,-8.715,-60.486,-0.0291,24.960,255.597
13.9606,-14.248,-10.012,-46.634,-0.0706,28.480,159.992
13.9807,-7.214,-10.495,-6.002,-0.2449,29.880,63.615
14.0007,0.275,-10.319,14.313,0.0125,30.230,31.740
14.0208,7.760,-9.638,28.165,0.2283,28.830,-63.693
14.0409,14.742,-8.517,41.093,0.2698,24.960,-176.005
14.0609,20.792,-6.759,71.567,0.1121,19.340,-255.373
14.0810,25.528,-4.605,90.960,0.0872,12.660,-303.835
14.1010,28.651,-2.165,94.653,0.3114,4.220,-383.729
14.1211,29.964,0.451,102.965,0.2449,0.350,-351.596
14.1412,29.382,3.066,98.347,0.0374,351.910,-384.345
14.1612,26.944,5.550,85.419,-0.0208,344.530,-335.451
14.1813,22.802,7.682,68.797,0.2200,338.550,-271.686
14.2013,17.220,9.176,42.940,-0.0291,333.630,-223.690
14.2214,10.548,10.100,32.782,0.1287,332.230,-127.272
14.2415,3.211,10.187,-3.232,0.1453,330.470,-80.024
14.2615,-4.329,9.792,-22.624,-0.2449,330.820,15.906
14.2816,-11.596,8.957,-36.476,-0.2947,333.280,111.757
14.3016,-18.130,7.506,-67.873,-0.0457,337.500,191.959
14.3217,-23.519,5.440,-86.342,-0.2781,343.830,287.661
14.3418,-27.420,3.154,-89.113,-0.2366,347.340,318.878
14.3618,-29.589,0.604,-95.577,-0.0540,354.730,335.958
14.3819,-29.888,-2.077,-96.500,-0.0042,3.160,383.305
14.4019,-28.299,-4.671,-93.730,-0.2034,10.900,350.401
14.4220,-24.921,-7.000,-89.113,-0.1785,17.580,304.082
14.4420,-19.968,-8.825,-56.792,-0.0291,23.200,255.213
14.4621,-13.751,-10.078,-36.476,-0.1453,24.960,159.727
14.4822,-6.665,-10.495,-0.462,-0.2615,27.420,111.922
14.5022,0.843,-10.297,9.696,0.0457,27.770,15.859
14.5223,8.309,-9.594,26.318,0.2449,26.370,-63.700
14.5424,15.235,-8.429,52.175,0.2366,22.850,-160.408
14.5624,21.199,-6.627,76.184,0.1619,20.390,-223.619
14.5825,25.823,-4.451,90.036,0.0706,14.410,-271.606
14.6026,28.815,-2.011,91.883,0.2781,7.730,-303.843
14.6226,29.987,0.626,102.965,0.3031,0.000,-352.734
14.6427,29.261,3.242,98.347,0.1038,352.620,-334.273
14.6628,26.687,5.704,85.419,-0.0457,345.590,-320.004
14.6828,22.426,7.814,70.644,0.1785,342.420,-288.343
14.7029,16.747,9.264,37.400,0.0125,337.500,-223.702
14.7229,10.008,10.143,16.160,0.1204,334.690,-127.649
14.7430,2.639,10.187,-6.002,0.1038,333.280,-64.033
14.7630,-4.897,9.792,-15.237,-0.2532,333.980,31.851
14.7831,-12.123,8.891,-42.017,-0.2864,336.450,112.247
14.8032,-18.584,7.374,-69.720,-0.0540,338.550,190.942
14.8232,-23.874,5.286,-78.955,-0.2449,343.830,240.019
14.8433,-27.651,2.956,-99.271,-0.2532,350.160,287.656
14.8634,-29.679,0.407,-97.424,-0.0872,357.190,319.682
14.8834,-29.833,-2.275,-97.424,0.0042,4.570,334.859
14.9035,-28.100,-4.846,-98.347,-0.1536,8.090,319.020
14.9235,-24.590,-7.154,-79.878,-0.2200,14.410,287.440
14.9436,-19.524,-8.935,-61.409,-0.0125,19.690,239.658
14.9637,-13.227,-10.143,-36.476,-0.1287,23.200,159.758
14.9837,-6.094,-10.495,-2.309,-0.2117,24.960,79.942
15.0038,1.424,-10.253,7.849,0.0374,24.960,0.000
15.0238,8.852,-9.528,28.165,0.2864,24.260,-63.716
15.0439,15.721,-8.297,59.562,0.1868,21.090,-144.197
15.0640,21.597,-6.451,73.414,0.2034,16.170,-223.338
15.0840,26.107,-4.275,87.266,0.0042,10.200,-271.319
15.1041,28.968,-1.813,91.883,0.2117,3.520,-304.062
15.1241,29.998,0.846,103.888,0.2698,356.480,-320.510
15.1442,29.133,3.440,93.730,0.1619,353.320,-287.306
15.1642,26.426,5.879,82.649,-0.0789,346.640,-302.636
15.1843,22.050,7.946,67.873,0.1121,341.370,-240.272
15.2044,16.280,9.352,46.634,0.0208,337.850,-159.995
15.2244,9.479,10.165,18.931,0.1619,335.740,-95.924
15.2445,2.081,10.165,-7.849,0.0706,335.390,-31.815
15.2645,-5.451,9.726,-22.624,-0.2698,335.740,15.883
15.2846,-12.638,8.803,-41.093,-0.3114,338.910,144.270
15.3047,-19.024,7.242,-69.720,-0.0457,342.770,175.499
15.3247,-24.210,5.154,-80.802,-0.1951,348.750,271.445
15.3448,-27.863,2.802,-87.266,-0.3363,355.080,288.122
15.3648,-29.756,0.209,-104.811,-0.1204,358.240,287.338
15.3849,-29.768,-2.451,-98.347,0.0208,5.270,318.719
15.4050,-27.899,-5.022,-87.266,-0.0955,11.600,287.811
15.4250,-24.266,-7.308,-82.649,-0.2532,17.580,271.804
15.4451,-19.099,-9.023,-52.175,-0.0125,21.450,175.785
15.4651,-12.726,-10.187,-32.782,-0.1536,23.910,111.854
15.4852,-5.547,-10.473,3.232,-0.3031,24.260,31.831
15.5053,1.981,-10.209,13.390,0.0623,23.910,-15.904
15.5253,9.391,-9.418,34.629,0.2698,21.450,-111.515
15.5454,16.200,-8.187,57.716,0.1370,17.580,-176.238
15.5655,21.985,-6.297,82.649,0.2366,11.950,-255.841
15.5855,26.382,-4.077,87.266,-0.0374,8.790,-287.972
15.6056,29.111,-1.594,95.577,0.1619,2.110,-303.707
15.6256,29.999,1.044,97.424,0.2947,355.080,-319.887
15.6457,28.991,3.660,100.194,0.2117,348.750,-287.877
15.6658,26.150,6.055,87.266,-0.0291,342.770,-271.823
15.6858,21.656,8.077,59.562,0.1121,338.200,-207.787
15.7059,15.795,9.462,43.864,-0.0125,336.800,-127.320
15.7259,8.933,10.209,13.390,0.1785,334.690,-95.850
15.7460,1.508,10.143,-5.079,0.0540,334.690,0.000
15.7661,-6.012,9.682,-28.165,-0.2532,336.800,95.831
15.7861,-13.153,8.715,-40.170,-0.2947,340.660,175.518
15.8062,-19.462,7.110,-68.797,-0.0706,345.590,224.148
15.8263,-24.546,5.000,-78.955,-0.1868,348.750,286.617
15.8463,-28.073,2.605,-99.271,-0.3446,355.430,303.925
15.8664,-29.824,0.011,-102.041,-0.1536,3.160,351.431
15.8864,-29.690,-2.627,-98.347,-0.0042,10.200,318.866
15.9065,-27.680,-5.176,-80.802,-0.0872,16.170,271.591
15.9266,-23.918,-7.440,-75.261,-0.2698,18.980,255.281
15.9466,-18.647,-9.132,-55.869,-0.0125,23.550,208.095
15.9667,-12.197,-10.231,-30.936,-0.1453,25.660,95.762
15.9867,-4.977,-10.473,3.232,-0.2532,26.370,32.260
16.0068,2.558,-10.165,14.313,0.1038,24.960,-64.167
16.0269,9.934,-9.352,35.553,0.2698,21.450,-159.380
16.0469,16.679,-8.055,54.022,0.1038,18.980,-224.986
16.0670,22.373,-6.143,70.644,0.2532,13.360,-254.959
16.0870,26.651,-3.901,87.266,0.0457,6.330,-319.893
16.1071,29.244,-1.418,94.653,0.0955,358.950,-334.892
16.1272,29.989,1.242,103.888,0.2698,351.560,-336.877
16.1472,28.838,3.835,91.883,0.2698,344.880,-304.002
16.1673,25.864,6.209,79.878,-0.0291,341.720,-287.256
16.1873,21.256,8.187,57.716,0.0789,336.800,-223.625
16.2074,15.304,9.528,43.864,-0.0042,333.630,-144.031
16.2275,8.383,10.209,8.773,0.2034,332.230,-63.639
16.2475,0.935,10.143,-0.462,0.0125,332.930,31.824
16.2676,-6.573,9.616,-28.165,-0.2615,333.980,95.446
16.2876,-13.665,8.605,-47.558,-0.2615,337.500,160.086
16.3077,-19.894,6.934,-72.491,-0.1121,343.120,255.291
16.3277,-24.865,4.802,-86.342,-0.1370,350.160,319.991
16.3478,-28.265,2.407,-94.653,-0.2864,357.540,335.541
16.3679,-29.879,-0.209,-102.041,-0.1785,5.270,350.529
16.3879,-29.606,-2.846,-100.194,-0.0540,9.140,352.386
16.4080,-27.461,-5.396,-89.113,-0.0208,16.520,334.951
16.4280,-23.580,-7.616,-69.720,-0.2366,21.800,239.998
16.4481,-18.208,-9.242,-54.022,-0.0291,26.020,191.840
16.4682,-11.687,-10.297,-25.395,-0.1785,28.120,95.428
16.4882,-4.426,-10.473,4.156,-0.2034,28.480,16.358
16.5083,3.114,-10.121,18.007,0.0955,27.420,-96.468
16.5283,10.456,-9.264,35.553,0.2781,24.610,-127.598
16.5484,17.138,-7.946,55.869,0.1287,20.040,-207.741
16.5684,22.737,-5.989,76.184,0.3031,13.360,-303.352
16.5885,26.900,-3.747,87.266,0.0706,5.980,-335.945
16.6086,29.362,-1.220,94.653,0.0540,2.110,-352.058
16.6286,29.969,1.418,99.271,0.2283,354.020,-368.530
16.6487,28.681,4.011,96.500,0.2615,346.290,-351.369
16.6687,25.581,6.363,84.496,0.0208,339.960,-287.716
16.6888,20.864,8.297,62.333,0.0706,335.040,-223.572
16.7089,14.828,9.594,42.017,-0.0042,331.520,-160.074
16.7289,7.854,10.231,9.696,0.2532,330.820,-63.598
16.7490,0.385,10.078,-12.467,-0.0042,330.820,0.000
16.7690,-7.108,9.572,-21.701,-0.2781,332.580,80.265
16.7891,-14.153,8.539,-46.634,-0.2615,336.800,191.802
16.8092,-20.302,6.847,-73.414,-0.1204,342.420,255.396
16.8292,-25.172,4.671,-79.878,-0.0706,349.450,318.589
16.8493,-28.447,2.231,-99.271,-0.2781,353.320,353.767
16.8693,-29.924,-0.385,-103.888,-0.2366,1.050,351.206
16.8894,-29.510,-3.022,-98.347,-0.0872,9.490,383.343
16.9095,-27.230,-5.528,-90.960,-0.0125,16.170,303.169
16.9295,-23.226,-7.748,-77.108,-0.1702,22.150,271.668
16.9496,-17.756,-9.352,-53.098,0.0208,24.610,223.929
16.9697,-11.165,-10.319,-23.548,-0.2200,27.770,143.777
16.9897,-3.868,-10.429,3.232,-0.1785,29.180,64.010
17.0098,3.673,-10.078,24.471,0.0789,28.120,-48.181
17.0298,10.984,-9.198,30.012,0.2698,25.660,-111.882
17.0499,17.599,-7.792,60.486,0.0623,20.740,-223.380
17.0699,23.102,-5.836,75.261,0.2947,17.230,-319.380
17.0900,27.146,-3.550,90.960,0.0955,10.200,-319.458
17.1101,29.473,-1.022,96.500,-0.0042,2.460,-352.219
