time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
17.8716,-29.972,-7.022,-176.840,-0.1619,10.550,526.824
17.8916,-29.347,-11.440,-150.984,-0.0872,21.090,496.863
17.9117,-26.867,-15.133,-122.357,0.0457,29.530,383.738
17.9318,-22.689,-17.902,-82.649,-0.1121,36.560,318.972
17.9518,-17.078,-19.199,-32.782,0.0706,38.670,179.364
17.9719,-10.387,-19.331,0.462,0.2283,40.780,95.943
17.9919,-3.039,-18.496,52.175,0.2947,40.430,-15.905
18.0120,4.500,-16.495,88.189,0.2366,36.560,-175.947
18.0320,11.755,-13.528,123.280,0.0706,30.230,-287.831
18.0521,18.267,-9.704,150.060,0.2283,26.020,-411.787
18.0722,23.625,-5.220,182.381,0.2283,16.520,-431.525
18.0922,27.490,-0.363,182.381,0.0125,5.620,-495.940
18.1123,29.617,4.561,180.534,0.2864,354.730,-477.947
18.1323,29.873,9.198,166.682,-0.1038,344.180,-479.488
18.1524,28.241,13.287,139.902,0.0125,335.040,-415.345
18.1724,24.824,16.495,100.194,-0.0208,331.170,-381.456
18.1925,19.838,18.562,46.634,-0.0623,325.200,-271.433
18.2126,13.599,19.111,8.773,0.0042,322.380,-128.122
18.2326,6.500,18.693,-27.242,-0.3280,321.680,-31.830
18.2527,-1.009,17.199,-74.338,-0.0872,323.790,95.925
18.2727,-8.456,14.671,-103.888,-0.1370,329.060,238.565
18.2928,-15.370,11.264,-138.056,-0.0706,332.580,298.570
18.3129,-21.310,7.110,-164.836,-0.0789,341.020,397.747
18.3329,-25.903,2.385,-180.534,-0.2781,350.860,449.389
18.3530,-28.859,-2.539,-182.381,0.0623,1.410,461.547
18.3730,-29.991,-7.374,-175.917,-0.2532,11.600,463.073
18.3931,-29.227,-11.748,-151.907,-0.0042,16.170,446.458
18.4132,-26.614,-15.375,-119.587,0.0872,24.610,383.551
18.4332,-22.321,-18.056,-83.572,-0.0457,30.940,288.005
18.4533,-16.616,-19.265,-28.165,0.0706,34.800,175.598
18.4734,-9.855,-19.309,6.002,0.2698,35.860,48.012
18.4934,-2.473,-18.408,50.328,0.2781,34.450,-64.286
18.5135,5.061,-16.320,97.424,0.2698,32.340,-178.910
18.5336,12.279,-13.308,126.974,0.1868,26.720,-255.154
18.5536,18.717,-9.440,152.831,0.2781,18.630,-367.982
18.5737,23.974,-4.912,166.682,0.1868,9.490,-415.661
18.5937,27.714,-0.033,185.151,0.0540,359.300,-463.234
18.6138,29.704,4.912,178.687,0.1121,354.020,-517.909
18.6339,29.813,9.550,160.218,-0.0706,344.530,-430.295
18.6539,28.038,13.528,135.285,0.0706,335.740,-401.064
18.6740,24.491,16.693,99.271,0.0457,329.410,-287.709
18.6941,19.396,18.627,43.864,-0.0789,325.200,-191.592
18.7141,13.076,19.111,1.385,-0.0125,323.790,-61.652
18.7342,5.928,18.627,-24.471,-0.3446,323.790,0.000
18.7542,-1.595,17.023,-79.878,-0.1121,326.600,122.884
18.7743,-9.016,14.429,-107.582,-0.0540,331.880,239.907
18.7943,-15.856,10.979,-141.749,-0.0291,339.610,351.195
18.8144,-21.706,6.759,-165.759,-0.1038,349.100,431.480
18.8344,-26.185,2.011,-183.305,-0.2117,358.950,466.768
18.8545,-29.009,-2.912,-182.381,0.0208,4.220,478.891
18.8745,-30.000,-7.704,-174.070,-0.2283,14.060,445.867
18.8946,-29.094,-12.034,-150.060,0.0955,23.200,415.303
18.9147,-26.350,-15.594,-117.740,0.1038,30.230,319.930
18.9347,-21.942,-18.210,-79.878,-0.0125,35.160,223.870
18.9548,-16.146,-19.287,-24.471,0.0706,37.270,95.511
18.9748,-9.326,-19.287,6.926,0.3197,37.270,0.000
18.9949,-1.919,-18.298,52.175,0.2864,34.800,-112.495
19.0150,5.607,-16.144,90.036,0.3031,29.880,-223.656
19.0350,12.779,-13.045,127.898,0.2532,22.500,-336.173
19.0551,19.144,-9.110,159.295,0.2864,13.360,-414.530
19.0751,24.299,-4.561,173.147,0.0706,8.090,-480.021
19.0952,27.919,0.341,182.381,0.1868,357.540,-478.879
19.1152,29.775,5.242,177.764,0.0208,346.990,-480.936
19.1353,29.749,9.836,162.989,-0.0125,337.150,-447.302
19.1554,27.843,13.792,137.132,0.1785,329.060,-367.684
19.1754,24.179,16.891,98.347,0.0789,323.440,-255.397
19.1955,18.986,18.715,45.711,-0.0789,321.330,-191.447
19.2155,12.593,19.111,5.079,-0.0208,319.920,-64.138
19.2356,5.404,18.562,-27.242,-0.3612,320.980,48.198
19.2556,-2.125,16.891,-76.184,-0.1453,325.200,191.892
19.2757,-9.521,14.232,-111.276,-0.0457,332.230,319.343
19.2958,-16.319,10.693,-145.443,-0.0291,341.370,413.514
19.3158,-22.082,6.429,-173.147,-0.2698,345.940,418.894
19.3359,-26.448,1.659,-185.151,-0.1370,356.840,495.074
19.3559,-29.144,-3.264,-181.458,-0.0872,8.090,511.161
19.3760,-29.998,-8.011,-166.682,-0.1536,19.340,510.977
19.3961,-28.956,-12.297,-145.443,0.1370,28.120,399.120
19.4161,-26.084,-15.814,-118.663,0.1702,31.990,351.369
19.4362,-21.564,-18.320,-68.797,0.0125,37.970,271.866
19.4562,-15.681,-19.309,-21.701,0.0623,41.130,143.592
19.4763,-8.808,-19.265,6.002,0.3446,41.480,15.903
19.4964,-1.369,-18.144,56.792,0.2366,38.320,-142.943
19.5165,6.164,-15.902,99.271,0.3031,32.700,-242.157
19.5366,13.305,-12.737,134.362,0.2864,28.830,-289.329
19.5567,19.602,-8.737,160.218,0.3280,14.410,-490.052
19.5768,24.656,-4.143,173.147,-0.0291,8.790,-511.205
19.5969,28.143,0.780,186.998,0.2034,357.540,-513.426
19.6169,29.846,5.660,174.070,-0.0291,345.940,-527.922
19.6370,29.659,10.187,158.371,0.0872,335.390,-479.368
19.6571,27.591,14.100,134.362,0.1536,331.520,-351.712
19.6772,23.773,17.111,93.730,0.1287,323.790,-350.762
19.6973,18.448,18.803,36.476,-0.0955,319.220,-207.841
19.7177,11.855,19.089,2.309,-0.0706,317.460,-80.013
19.7380,4.499,18.408,-43.864,-0.2449,318.520,44.176
19.7581,-3.067,16.583,-90.036,-0.2200,320.270,193.882
19.7782,-10.423,13.814,-115.893,-0.1287,325.900,256.190
19.7984,-17.128,10.165,-150.984,-0.1370,333.980,366.005
19.8184,-22.736,5.814,-169.453,-0.3197,344.180,461.498
19.8385,-26.900,1.022,-185.151,0.0042,355.430,517.181
19.8586,-29.362,-3.879,-180.534,-0.2615,6.680,511.752
19.8786,-29.969,-8.583,-166.682,-0.0125,17.580,494.385
19.8987,-28.682,-12.803,-148.213,0.0623,22.500,448.938
19.9187,-25.583,-16.188,-110.352,0.0706,31.290,399.520
19.9388,-20.868,-18.518,-55.869,0.1038,37.270,271.574
19.9588,-14.834,-19.353,-17.084,0.0623,40.430,143.620
19.9789,-7.863,-19.177,14.313,0.3612,40.780,15.919
19.9990,-0.395,-17.946,64.180,0.1453,40.080,-63.448
