time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
8.5851,-30.590,18.298,-155.601,-0.1951,7.030,-47.965
8.6052,-36.836,14.100,-158.371,-0.0291,5.980,-95.293
8.6253,-42.497,9.660,-169.453,-0.2366,4.920,-48.440
8.6453,-47.487,5.044,-175.917,-0.1702,3.520,-63.337
8.6654,-51.720,0.341,-174.993,-0.0872,2.110,-64.120
8.6855,-55.133,-4.407,-172.223,-0.2366,0.700,-64.042
8.7055,-57.671,-9.066,-170.376,0.0374,359.300,-63.966
8.7256,-59.294,-13.594,-167.606,-0.1702,358.590,-64.503
8.7456,-59.977,-17.924,-161.142,-0.1951,357.190,-63.308
8.7657,-59.708,-21.946,-143.596,-0.0291,355.430,-80.012
8.7858,-58.492,-25.617,-135.285,0.0457,354.380,-49.672
8.8058,-56.349,-28.892,-114.969,0.0208,352.970,-61.942
8.8259,-53.310,-31.705,-95.577,-0.0457,351.910,-96.360
8.8459,-49.423,-33.991,-76.184,-0.2117,350.860,-47.702
8.8660,-44.755,-35.574,-53.098,-0.0125,349.450,-63.771
8.8861,-39.377,-36.651,-28.165,-0.0955,348.400,-47.745
8.9061,-33.375,-36.958,-6.002,-0.2200,347.700,-33.152
8.9262,-26.844,-36.804,9.696,0.0291,346.990,-31.152
8.9462,-19.886,-36.189,24.471,0.2615,346.990,0.000
8.9663,-12.611,-35.156,44.787,0.2366,346.990,0.000
8.9864,-5.137,-33.486,66.027,0.0872,346.990,0.000
9.0064,2.417,-31.332,91.883,0.1287,347.700,31.171
9.0265,9.937,-28.738,102.041,0.3114,348.750,47.710
9.0466,17.300,-25.639,121.433,0.2864,349.800,47.144
9.0666,24.389,-22.144,137.132,0.3280,350.160,36.199
9.0867,31.088,-18.276,155.601,0.1619,351.560,61.444
9.1067,37.292,-14.078,160.218,-0.0042,352.970,64.119
9.1268,42.905,-9.616,166.682,0.2200,354.380,63.747
9.1469,47.844,-4.978,168.529,0.1619,355.780,63.930
9.1670,52.016,-0.275,170.376,0.0125,356.840,96.655
9.1870,55.362,4.451,174.070,0.2532,358.240,63.636
9.2071,57.831,9.110,165.759,-0.0457,0.000,79.676
9.2271,59.382,13.594,167.606,0.1868,1.760,80.353
9.2472,59.991,17.880,151.907,0.1951,3.160,63.385
9.2673,59.647,21.880,142.673,0.0125,4.570,64.344
9.2873,58.358,25.529,126.974,-0.0374,5.620,95.434
9.3074,56.144,28.760,119.587,-0.0208,7.030,64.096
9.3274,53.038,31.529,95.577,0.0872,8.440,64.090
9.3475,49.087,33.793,83.572,0.2200,9.490,47.704
9.3676,44.361,35.332,38.323,-0.0208,10.900,64.030
9.3876,38.932,36.299,28.165,0.0540,11.950,47.680
9.4077,32.883,36.673,-3.232,0.1453,12.660,64.507
9.4277,26.313,36.475,-10.620,-0.1536,13.010,15.849
9.4478,19.323,35.969,-23.548,-0.2781,13.010,0.000
9.4679,12.031,34.936,-45.711,-0.2366,12.660,-15.849
9.4879,4.546,33.200,-79.878,-0.1951,11.950,-32.391
9.5080,-3.011,31.002,-83.572,-0.0208,11.250,-63.690
9.5280,-10.518,28.342,-106.658,-0.2200,10.900,-15.914
9.5481,-17.864,25.199,-124.204,-0.2698,9.490,-64.090
9.5682,-24.923,21.661,-133.438,-0.2117,8.090,-63.635
9.5882,-31.585,17.726,-150.984,-0.0208,7.030,-48.179
9.6083,-37.747,13.484,-166.682,-0.1121,5.270,-79.995
9.6283,-43.310,9.001,-166.682,-0.2532,4.920,-31.809
9.6484,-48.191,4.341,-174.070,-0.0955,3.520,-63.268
9.6685,-52.302,-0.385,-180.534,-0.2117,2.110,-64.447
9.6885,-55.583,-5.088,-176.840,-0.1121,0.350,-79.703
9.7086,-57.982,-9.748,-169.453,-0.0706,358.950,-63.852
9.7287,-59.462,-14.254,-162.065,-0.2781,357.540,-64.124
9.7487,-59.998,-18.518,-158.371,-0.0540,356.840,-63.627
9.7688,-59.582,-22.496,-143.596,0.0540,355.080,-83.030
9.7888,-58.222,-26.122,-129.745,-0.0042,354.020,-46.471
9.8089,-55.937,-29.309,-107.582,0.0457,352.620,-63.632
9.8290,-52.765,-32.057,-91.883,0.0540,351.210,-63.515
9.8491,-48.748,-34.299,-72.491,-0.1702,349.800,-64.681
9.8691,-43.965,-35.749,-54.022,0.0208,349.450,-31.831
9.8892,-38.483,-36.738,-28.165,-0.1619,348.400,-47.735
9.9092,-32.391,-36.936,-1.385,-0.2283,347.340,-47.935
9.9293,-25.786,-36.716,11.543,0.0789,346.990,-15.986
9.9494,-18.763,-36.035,34.629,0.2449,346.990,0.000
9.9694,-11.452,-34.936,44.787,0.1868,346.990,0.000
9.9895,-3.958,-33.178,77.108,0.1868,347.700,33.536
10.0096,3.598,-30.958,92.807,0.0291,348.050,15.335
10.0296,11.097,-28.276,109.429,0.2283,349.100,47.736
10.0497,18.423,-25.155,125.127,0.2615,350.160,48.162
10.0697,25.455,-21.573,140.826,0.2034,351.210,47.586
10.0898,32.084,-17.594,152.831,0.0208,351.910,63.889
10.1099,38.202,-13.374,163.912,0.1038,352.970,48.218
10.1299,43.714,-8.869,162.989,0.2947,355.080,95.876
10.1500,48.536,-4.231,177.764,0.0042,356.130,49.475
10.1700,52.585,0.473,173.147,0.2283,357.540,64.379
10.1901,55.800,5.198,174.070,0.1121,358.950,61.675
10.2102,58.129,9.792,169.453,0.0457,0.000,104.193
10.2302,59.535,14.276,160.218,0.2449,1.410,64.330
10.2502,60.000,18.518,150.060,0.0457,2.810,63.627
10.2703,59.513,22.474,148.213,-0.0872,4.570,79.969
10.2904,58.082,26.057,123.280,-0.0208,6.330,80.006
10.3104,55.729,29.200,105.735,-0.0955,7.380,47.620
10.3305,52.493,31.903,97.424,-0.0208,8.090,69.959
10.3505,48.424,34.079,67.873,0.1619,9.490,63.613
10.3706,43.587,35.508,48.481,-0.0042,10.900,64.091
10.3906,38.059,36.409,24.471,0.0374,11.600,31.806
10.4107,31.927,36.651,-3.232,0.1868,12.300,31.789
10.4308,25.287,36.431,-6.002,-0.2034,12.660,16.316
10.4508,18.243,35.837,-24.471,-0.3197,12.660,0.000
10.4709,10.913,34.672,-46.634,-0.2034,12.660,0.000
10.4910,3.409,32.848,-81.725,-0.2117,11.950,-32.283
10.5110,-4.149,30.606,-89.113,-0.0706,11.250,-31.807
10.5311,-11.639,27.881,-111.276,-0.1287,9.840,-64.129
10.5511,-18.947,24.672,-125.127,-0.1619,9.840,0.000
10.5712,-25.952,21.067,-137.132,-0.0540,8.440,-63.677
10.5912,-32.546,17.089,-150.984,-0.0623,7.030,-64.031
10.6113,-38.623,12.781,-161.142,-0.2615,5.620,-64.184
10.6314,-44.088,8.275,-171.300,-0.1785,4.220,-63.597
10.6514,-48.855,3.638,-171.300,-0.1038,2.810,-64.104
10.6715,-52.845,-1.110,-181.458,-0.2864,2.110,-59.358
10.6915,-55.997,-5.814,-170.376,0.0374,0.350,-80.004
10.7116,-58.261,-10.451,-174.993,-0.2117,359.300,-49.612
10.7316,-59.602,-14.913,-164.836,-0.1370,357.540,-80.038
10.7517,-59.997,-19.133,-150.060,0.0540,356.130,-64.083
10.7718,-59.440,-23.067,-142.673,-0.0374,354.380,-79.568
10.7918,-57.940,-26.650,-128.821,-0.1453,354.020,-32.419
10.8119,-55.522,-29.771,-110.352,-0.0540,352.270,-79.878
10.8319,-52.222,-32.409,-85.419,0.0540,350.860,-61.643
10.8520,-48.093,-34.541,-69.720,-0.1453,349.800,-49.962
10.8721,-43.203,-35.925,-46.634,0.0457,348.400,-63.904
10.8921,-37.626,-36.782,-20.778,-0.1453,348.050,-29.495
10.9122,-31.453,-36.936,-1.385,-0.1702,347.340,-32.253
10.9322,-24.781,-36.651,18.931,0.1121,346.990,-15.918
10.9523,-17.714,-35.903,33.706,0.2366,346.990,0.000
10.9724,-10.369,-34.716,54.022,0.1370,347.340,15.906
10.9924,-2.860,-32.870,76.184,0.2449,347.700,16.365
11.0125,4.696,-30.606,87.266,-0.0042,348.050,34.467
11.0325,12.177,-27.859,107.582,0.0955,349.100,47.759
11.0526,19.467,-24.650,126.974,0.1204,350.160,48.273
11.0726,26.446,-21.001,138.979,0.0706,351.210,47.716
11.0927,33.006,-17.001,151.907,0.0374,352.620,64.087
11.1128,39.042,-12.715,167.606,0.2532,354.020,63.565
11.1328,44.458,-8.209,172.223,0.1619,354.730,64.639
11.1529,49.172,-3.550,175.917,0.0457,356.130,63.636
11.1729,53.103,1.154,180.534,0.3031,357.890,80.062
11.1930,56.193,5.857,174.070,-0.0291,359.300,64.086
11.2131,58.390,10.473,170.376,0.2283,1.050,83.340
11.2331,59.662,14.913,162.065,0.1204,2.460,63.960
11.2532,59.988,19.133,155.601,-0.0706,2.810,31.700
11.2732,59.362,23.023,139.902,0.0042,4.570,80.061
11.2933,57.794,26.540,129.745,0.0872,5.980,64.089
11.3133,55.310,29.661,111.276,-0.0125,7.380,63.687
11.3334,51.948,32.255,85.419,-0.0789,8.790,64.034
11.3535,47.760,34.343,65.103,0.1702,9.840,47.700
11.3735,42.816,35.639,33.706,-0.0540,10.550,64.483
11.3936,37.194,36.497,24.471,0.0540,11.600,47.730
11.4136,30.981,36.629,-4.156,0.0955,12.300,31.853
11.4337,24.277,36.365,-10.620,-0.2283,12.660,16.344
11.4538,17.184,35.705,-24.471,-0.3114,12.300,-16.388
11.4738,9.819,34.453,-54.945,-0.1121,12.300,0.000
11.4939,2.301,32.540,-76.184,-0.2947,11.600,-31.831
11.5140,-5.253,30.233,-90.036,-0.1370,11.250,-15.895
11.5340,-12.724,27.441,-106.658,-0.0125,10.200,-47.827
11.5541,-19.994,24.166,-128.821,-0.0125,8.790,-64.049
11.5741,-26.945,20.496,-141.749,-0.0208,7.730,-48.196
11.5942,-33.468,16.474,-156.525,-0.2283,7.030,-63.554
11.6142,-39.462,12.144,-163.912,-0.2200,5.620,-64.100
11.6343,-44.829,7.616,-168.529,0.0540,4.220,-63.708
11.6543,-49.486,2.934,-177.764,-0.2034,2.810,-64.056
11.6744,-53.358,-1.791,-178.687,-0.1204,1.410,-63.633
11.6945,-56.383,-6.495,-169.453,-0.0789,0.000,-64.263
11.7145,-58.515,-11.111,-170.376,-0.2532,359.300,-69.964
11.7346,-59.718,-15.550,-165.759,0.0457,357.890,-64.069
11.7546,-59.975,-19.748,-153.754,-0.0540,356.130,-79.931
11.7747,-59.279,-23.639,-145.443,-0.2034,354.730,-63.633
11.7948,-57.643,-27.133,-122.357,-0.2532,353.320,-64.027
11.8148,-55.093,-30.189,-105.735,-0.1619,351.910,-64.104
11.8349,-51.668,-32.760,-85.419,-0.0042,351.210,-63.331
11.8549,-47.423,-34.804,-65.103,-0.0872,349.800,-64.315
11.8750,-42.427,-36.123,-39.247,0.0042,348.750,-47.667
11.8951,-36.757,-36.870,-17.084,-0.1619,347.700,-47.705
11.9151,-30.505,-36.914,2.309,-0.1038,346.990,-32.297
11.9352,-23.768,-36.585,24.471,0.0872,346.990,0.000
11.9552,-16.652,-35.771,40.170,0.2781,346.990,0.000
11.9753,-9.275,-34.519,53.098,0.1038,347.340,15.912
11.9954,-1.751,-32.606,78.031,0.3031,347.700,16.373
12.0154,5.801,-30.277,93.730,0.0789,348.400,31.817
12.0355,13.261,-27.441,113.122,0.0042,349.100,31.819
12.0555,20.514,-24.166,118.663,0.0208,349.800,63.321
12.0756,27.438,-20.474,140.826,-0.0706,351.210,64.193
12.0957,33.927,-16.408,157.448,0.1785,352.620,64.096
12.1157,39.878,-12.078,165.759,0.3031,353.670,47.725
12.1358,45.198,-7.528,170.376,-0.0291,355.080,63.977
12.1558,49.800,-2.868,172.223,0.2532,356.840,80.030
12.1759,53.612,1.879,179.611,0.1121,357.540,63.802
12.1960,56.573,6.561,175.917,0.0789,359.300,80.024
12.2160,58.637,11.133,169.453,0.3031,0.700,63.636
12.2361,59.770,15.550,156.525,0.0042,2.460,79.735
12.2561,59.956,19.726,149.137,0.0125,3.870,64.142
12.2762,59.190,23.573,134.362,0.1702,4.570,63.634
12.2962,57.485,27.046,125.127,0.1951,6.330,79.950
12.3163,54.869,30.057,102.965,0.1370,7.730,63.656
12.3364,51.382,32.584,88.189,-0.0789,8.790,48.203
12.3564,47.079,34.563,59.562,0.0955,10.200,64.066
12.3765,42.030,35.815,41.093,-0.0125,11.250,47.683
12.3965,36.314,36.585,18.931,0.1038,11.600,31.872
12.4166,30.022,36.607,-5.079,0.0374,12.300,31.799
12.4367,23.254,36.321,-10.620,-0.2449,12.660,16.352
12.4567,16.114,35.552,-34.629,-0.2615,12.660,0.000
12.4768,8.719,34.211,-61.409,-0.0789,11.950,-32.264
12.4968,1.188,32.211,-79.878,-0.2864,11.600,-15.923
12.5169,-6.361,29.837,-98.347,-0.2117,11.250,-31.787
12.5370,-13.809,26.980,-113.122,-0.1038,10.200,-47.705
12.5570,-21.041,23.661,-129.745,-0.0872,8.790,-64.185
12.5771,-27.936,19.924,-145.443,-0.1785,7.380,-64.091
12.5971,-34.389,15.858,-151.907,-0.3446,6.330,-47.698
12.6172,-40.296,11.484,-164.836,-0.1702,5.620,-64.494
12.6373,-45.564,6.934,-172.223,-0.0955,4.220,-63.688
12.6573,-50.110,2.231,-181.458,-0.2532,2.810,-64.130
12.6774,-53.860,-2.495,-175.917,0.0457,1.410,-63.616
12.6974,-56.756,-7.198,-176.840,-0.2117,0.000,-64.276
12.7175,-58.753,-11.792,-173.147,-0.0955,358.590,-66.810
12.7376,-59.817,-16.166,-154.678,-0.0208,356.840,-79.550
12.7576,-59.931,-20.320,-149.137,-0.1951,356.130,-64.915
12.7777,-59.095,-24.166,-135.285,-0.2532,354.730,-63.658
12.7977,-57.321,-27.595,-125.127,-0.2034,352.970,-80.002
12.8178,-54.639,-30.584,-105.735,-0.2698,351.910,-48.052
12.8379,-51.089,-33.090,-86.342,-0.0540,350.510,-63.739
12.8579,-46.725,-35.002,-54.945,-0.0457,350.160,-31.737
12.8780,-41.621,-36.255,-42.940,-0.0291,348.750,-64.115
12.8981,-35.858,-36.892,-12.467,-0.2117,348.050,-31.823
12.9181,-29.525,-36.892,-1.385,-0.0457,347.340,-32.273
12.9382,-22.725,-36.475,18.931,0.1038,346.990,-15.912
12.9582,-15.562,-35.618,31.859,0.3197,346.990,0.000
12.9783,-8.155,-34.255,60.486,0.0291,346.990,0.000
12.9984,-0.618,-32.277,78.955,0.3031,347.700,32.299
13.0184,6.928,-29.859,96.500,0.2034,348.400,31.817
13.0385,14.365,-26.958,114.046,0.0706,349.450,47.712
13.0585,21.573,-23.617,129.745,0.0125,350.510,48.166
13.0786,28.442,-19.836,145.443,0.1785,351.910,63.417
13.0987,34.857,-15.748,156.525,0.2864,352.270,32.936
13.1187,40.719,-11.396,164.836,0.1121,353.670,63.641
13.1388,45.935,-6.825,174.993,0.0374,355.080,64.019
13.1588,50.424,-2.165,173.147,0.3114,356.840,80.081
13.1789,54.111,2.561,180.534,-0.0623,358.240,63.468
13.1990,56.940,7.242,175.917,0.2449,358.950,64.891
13.2190,58.866,11.814,167.606,0.1038,0.700,79.546
13.2391,59.859,16.188,159.295,-0.0125,2.110,63.972
13.2591,59.901,20.298,148.213,0.1868,3.520,64.046
13.2792,58.994,24.100,131.591,0.2200,5.270,79.517
13.2992,57.150,27.507,120.510,0.2532,7.030,79.986
13.3193,54.401,30.474,98.347,0.2117,7.730,63.751
13.3394,50.788,32.936,83.572,-0.0208,9.140,64.032
13.3594,46.368,34.804,60.486,0.0540,10.200,48.211
13.3795,41.214,35.969,35.553,-0.0208,11.250,47.666
13.3995,35.407,36.651,16.160,0.1370,11.950,31.825
13.4196,29.038,36.585,-8.773,-0.0291,12.660,32.278
13.4397,22.208,36.233,-16.160,-0.2698,12.660,0.000
13.4597,15.023,35.376,-41.093,-0.2947,12.660,0.000
13.4798,7.600,33.947,-61.409,-0.1204,11.950,-32.221
13.4998,0.058,31.881,-84.496,-0.2615,11.600,-15.935
13.5199,-7.483,29.441,-102.965,-0.2615,10.900,-31.808
13.5400,-14.907,26.540,-119.587,-0.1951,10.200,-63.695
13.5600,-22.095,23.133,-129.745,-0.2200,8.790,-64.130
13.5801,-28.932,19.353,-151.907,-0.2864,7.380,-64.084
13.6001,-35.309,15.221,-161.142,-0.2532,6.330,-47.701
13.6202,-41.127,10.847,-160.218,-0.0125,4.920,-64.108
13.6403,-46.292,6.231,-178.687,-0.2117,3.520,-63.634
13.6603,-50.726,1.528,-176.840,-0.1370,2.810,-64.521
13.6804,-54.353,-3.198,-179.611,-0.0872,1.410,-63.596
13.7005,-57.116,-7.902,-175.917,-0.2449,0.000,-64.337
13.7205,-58.973,-12.451,-169.453,0.0291,358.590,-66.953
13.7406,-59.895,-16.825,-159.295,-0.1785,356.840,-79.613
13.7606,-59.866,-20.935,-148.213,-0.2117,355.430,-64.123
13.7807,-58.887,-24.716,-138.979,-0.1453,354.730,-63.631
13.8008,-56.975,-28.101,-121.433,-0.1287,352.620,-95.903
13.8208,-54.158,-31.024,-103.888,-0.2200,351.910,-32.275
13.8409,-50.482,-33.442,-80.802,-0.1702,350.510,-63.567
13.8609,-46.003,-35.222,-52.175,0.0125,349.450,-48.223
13.8810,-40.796,-36.431,-43.864,-0.0208,348.400,-47.716
13.9011,-34.941,-36.936,-9.696,-0.1868,348.050,-31.724
13.9211,-28.533,-36.870,5.079,0.0042,347.340,-32.213
13.9412,-21.673,-36.387,22.624,0.1619,346.990,-15.947
13.9612,-14.465,-35.486,37.400,0.3114,347.340,15.910
13.9813,-7.031,-33.991,66.027,0.0125,347.340,0.000
14.0014,0.515,-31.947,78.955,0.2781,348.050,32.272
14.0214,8.052,-29.463,101.118,0.2698,348.400,31.831
14.0415,15.461,-26.518,117.740,0.2200,349.800,63.431
14.0616,22.640,-23.067,129.745,0.2366,350.510,32.187
14.0816,29.447,-19.265,144.520,0.2781,351.910,63.869
14.1017,35.785,-15.133,161.142,0.2117,352.970,48.287
14.1218,41.554,-10.737,164.836,-0.0374,353.670,63.610
14.1418,46.665,-6.165,171.300,0.2283,355.430,79.996
14.1619,51.041,-1.462,174.993,0.0955,356.840,64.123
14.1820,54.601,3.264,174.993,0.1121,358.240,63.581
14.2020,57.294,7.924,164.836,0.2283,359.650,64.089
14.2221,59.079,12.473,171.300,-0.0457,1.410,79.836
14.2421,59.927,16.825,159.295,0.1785,2.110,63.628
14.2622,59.824,20.891,150.060,0.2449,3.870,79.989
14.2822,58.773,24.650,135.285,0.1536,5.270,63.606
14.3023,56.789,27.991,118.663,0.1453,6.680,64.044
14.3224,53.905,30.892,99.271,0.2532,8.090,64.125
14.3424,50.166,33.266,80.802,0.1204,8.790,63.642
14.3625,45.628,35.002,50.328,0.0125,10.550,79.987
14.3825,40.369,36.101,34.629,-0.0042,11.250,31.799
14.4026,34.469,36.651,6.002,0.1868,11.950,31.817
14.4227,28.023,36.541,-11.543,-0.0623,12.660,32.252
14.4427,21.133,36.145,-19.854,-0.2698,12.660,0.000
14.4628,13.901,35.200,-38.323,-0.2864,12.660,0.000
14.4829,6.451,33.639,-71.567,-0.0706,12.300,-16.354
14.5029,-1.098,31.529,-82.649,-0.2117,11.600,-31.863
14.5230,-8.631,29.024,-102.965,-0.3280,10.900,-31.802
14.5430,-16.026,26.035,-119.587,-0.2864,9.490,-64.123
14.5631,-23.169,22.584,-143.596,-0.3280,8.440,-47.683
14.5832,-29.942,18.737,-147.290,-0.2947,7.730,-64.765
14.6032,-36.240,14.561,-160.218,-0.0540,5.980,-79.387
14.6233,-41.963,10.143,-165.759,-0.0872,4.920,-48.249
14.6433,-47.021,5.528,-175.917,-0.2947,3.520,-63.632
14.6634,-51.334,0.824,-171.300,0.0125,2.110,-64.071
14.6835,-54.831,-3.945,-179.611,-0.2781,1.410,-63.703
14.7035,-57.458,-8.605,-168.529,-0.0457,0.000,-64.274
14.7236,-59.174,-13.133,-169.453,-0.0540,358.240,-79.845
14.7436,-59.952,-17.463,-155.601,-0.2698,356.840,-63.562
14.7637,-59.778,-21.529,-152.831,-0.1287,355.430,-64.190
14.7837,-58.656,-25.243,-137.132,0.0125,354.020,-64.100
14.8038,-56.604,-28.562,-118.663,0.0125,353.320,-63.631
14.8239,-53.654,-31.419,-97.424,-0.1121,351.560,-80.002
14.8439,-49.851,-33.771,-81.725,-0.2200,350.510,-47.635
14.8640,-45.257,-35.420,-46.634,-0.0872,349.100,-64.237
14.8840,-39.947,-36.541,-38.323,-0.0623,348.400,-31.803
14.9041,-34.000,-36.958,-4.156,-0.1785,347.340,-47.850
14.9242,-27.512,-36.826,6.002,0.0789,346.990,-31.917
14.9443,-20.586,-36.277,25.395,0.2200,346.990,0.000
14.9644,-13.321,-35.310,48.481,0.2864,346.990,0.000
14.9844,-5.858,-33.705,73.414,0.0623,347.340,16.019
15.0045,1.693,-31.595,79.878,0.2532,348.400,48.244
15.0245,9.218,-29.068,100.194,0.3114,348.750,15.915
15.0446,16.596,-26.035,117.740,0.2947,349.800,95.436
15.0647,23.711,-22.540,137.132,0.3695,350.860,48.171
15.0847,30.452,-18.693,144.520,0.2781,351.910,47.601
15.1048,36.708,-14.517,153.754,0.0789,352.970,48.270
15.1248,42.382,-10.078,167.606,0.0623,354.380,64.154
15.1449,47.384,-5.462,172.223,0.2781,355.430,95.441
15.1649,51.634,-0.758,179.611,-0.0291,356.840,64.020
15.1850,55.065,3.967,176.840,0.2615,358.590,79.601
15.2051,57.623,8.605,170.376,0.0457,0.000,64.209
15.2251,59.268,13.133,161.142,0.0540,1.410,66.899
15.2452,59.972,17.463,150.060,0.2532,2.810,63.595
15.2652,59.726,21.507,147.290,0.1121,3.870,96.190
15.2853,58.532,25.177,132.515,0.0208,5.270,63.652
15.3053,56.410,28.452,111.276,0.0125,6.680,64.056
15.3254,53.393,31.266,98.347,0.1121,8.090,64.117
15.3454,49.530,33.573,77.108,0.2034,9.840,79.498
15.3655,44.882,35.200,46.634,0.0374,10.550,32.255
15.3856,39.521,36.233,30.012,0.0208,10.900,31.923
15.4056,33.535,36.673,9.696,0.1702,11.950,47.646
15.4257,27.016,36.519,-5.079,-0.1121,12.660,32.291
15.4457,20.069,36.035,-27.242,-0.2864,12.660,0.000
15.4658,12.803,35.024,-48.481,-0.2532,12.300,-16.379
15.4858,5.333,33.354,-76.184,-0.1121,11.950,-15.864
15.5059,-2.220,31.222,-82.649,-0.1038,11.600,-32.005
15.5260,-9.740,28.606,-106.658,-0.3031,10.550,-47.675
15.5460,-17.105,25.551,-126.051,-0.2947,9.490,-48.245
15.5661,-24.198,22.034,-135.285,-0.2615,8.440,-47.773
15.5861,-30.906,18.144,-153.754,-0.1702,7.030,-64.030
15.6062,-37.126,13.924,-161.142,-0.0706,6.330,-63.613
15.6262,-42.755,9.462,-169.453,-0.2532,4.920,-64.078
15.6463,-47.707,4.846,-181.458,-0.1619,3.520,-63.654
15.6664,-51.902,0.143,-174.070,-0.0706,2.110,-64.139
15.6864,-55.274,-4.605,-175.917,-0.2366,0.700,-64.062
15.7065,-57.769,-9.242,-168.529,0.0457,359.300,-63.850
15.7265,-59.348,-13.770,-167.606,-0.2366,358.590,-64.469
15.7466,-59.986,-18.078,-151.907,-0.1619,356.840,-79.282
15.7666,-59.673,-22.100,-144.520,0.0208,355.430,-64.286
15.7867,-58.413,-25.771,-130.668,0.0706,354.020,-63.928
15.8067,-56.227,-29.024,-110.352,0.0457,352.270,-79.713
15.8268,-53.147,-31.815,-95.577,0.0042,350.860,-63.753
15.8469,-49.226,-34.079,-78.031,-0.1785,350.510,-32.176
15.8669,-44.523,-35.618,-46.634,-0.0125,349.450,-48.167
15.8870,-39.115,-36.651,-30.936,-0.1038,348.400,-47.740
15.9070,-33.087,-36.958,-2.309,-0.1951,347.340,-48.163
15.9271,-26.534,-36.804,7.849,0.0457,346.990,-15.918
15.9471,-19.560,-36.167,21.701,0.2532,346.990,0.000
15.9672,-12.276,-35.112,44.787,0.2366,346.990,0.000
15.9873,-4.797,-33.420,69.720,0.0789,347.340,15.922
16.0073,2.758,-31.244,84.496,0.1038,348.050,32.244
16.0274,10.268,-28.628,99.271,0.2781,348.750,31.825
16.0474,17.616,-25.529,114.969,0.3197,349.800,47.722
16.0675,24.686,-21.990,128.821,0.3031,350.510,64.612
16.0875,31.364,-18.078,153.754,0.1619,351.910,63.621
16.1076,37.543,-13.880,166.682,-0.0457,353.670,79.997
16.1277,43.128,-9.374,172.223,0.2698,354.730,48.151
16.1477,48.029,-4.781,175.917,0.1287,356.130,63.629
16.1678,52.169,-0.055,177.764,0.0955,357.540,64.052
16.1878,55.480,4.649,175.917,0.2449,358.240,63.737
16.2079,57.912,9.286,177.764,-0.0623,0.000,80.149
16.2279,59.425,13.792,165.759,0.2200,1.410,64.021
16.2480,59.995,18.056,149.137,0.1619,3.160,79.304
16.2680,59.615,22.034,140.826,-0.0125,4.570,64.074
16.2881,58.288,25.683,136.209,-0.0540,5.270,63.627
16.3082,56.038,28.870,114.046,-0.0457,7.030,79.926
16.3282,52.898,31.617,98.347,0.0706,8.440,64.125
16.3483,48.920,33.837,73.414,0.1702,9.840,63.600
16.3683,44.166,35.354,44.787,0.0125,10.900,48.180
16.3884,38.712,36.321,28.165,0.0623,11.600,31.817
16.4084,32.644,36.651,-1.385,0.1785,12.300,63.702
16.4285,26.058,36.453,-8.773,-0.1702,12.660,16.374
16.4486,19.059,35.903,-30.012,-0.2698,12.660,0.000
16.4686,11.758,34.804,-54.022,-0.2117,12.660,0.000
16.4887,4.268,33.046,-76.184,-0.1619,11.950,-32.283
16.5087,-3.289,30.848,-88.189,-0.0623,11.250,-31.845
16.5288,-10.792,28.189,-106.658,-0.2034,10.550,-63.593
16.5488,-18.125,25.045,-123.280,-0.2366,9.490,-48.177
16.5689,-25.170,21.485,-132.515,-0.1868,8.090,-63.635
16.5890,-31.815,17.551,-150.984,-0.0291,6.680,-64.107
16.6090,-37.956,13.287,-163.912,-0.1619,5.620,-48.207
16.6291,-43.495,8.825,-170.376,-0.2781,4.920,-63.666
16.6491,-48.345,4.143,-177.764,0.0208,3.520,-63.560
16.6692,-52.428,-0.560,-174.070,-0.2200,2.110,-64.159
16.6892,-55.679,-5.286,-164.836,-0.0623,0.350,-79.945
16.7093,-58.047,-9.924,-173.147,-0.1038,358.950,-63.832
16.7293,-59.495,-14.407,-161.142,-0.2449,357.540,-64.083
16.7494,-60.000,-18.671,-161.142,0.0042,356.840,-63.672
16.7694,-59.553,-22.628,-141.749,0.0208,355.430,-64.060
16.7895,-58.161,-26.232,-127.898,-0.0374,354.020,-64.108
16.8096,-55.848,-29.419,-107.582,-0.0125,352.270,-79.516
16.8296,-52.648,-32.145,-94.653,0.0291,351.210,-48.130
16.8497,-48.613,-34.343,-74.338,-0.1785,349.800,-64.107
16.8697,-43.807,-35.771,-45.711,-0.0042,349.450,-31.828
16.8898,-38.305,-36.738,-27.242,-0.1204,348.400,-47.737
16.9099,-32.197,-36.936,-1.385,-0.1868,347.340,-48.217
16.9299,-25.578,-36.716,12.467,0.0706,346.990,-15.833
16.9500,-18.554,-36.035,31.859,0.2615,346.990,0.000
16.9700,-11.235,-34.892,53.098,0.2034,346.990,0.000
16.9901,-3.739,-33.112,72.491,0.2200,347.700,32.270
17.0101,3.816,-30.892,90.036,0.0540,348.050,15.919
17.0302,11.311,-28.210,104.811,0.1951,348.750,31.798
17.0502,18.627,-25.045,123.280,0.2034,349.800,47.765
17.0703,25.647,-21.463,139.902,0.1868,351.210,64.008
17.0903,32.261,-17.507,150.984,0.0042,351.910,63.643
17.1104,38.363,-13.243,163.912,0.1619,352.970,48.195
17.1305,43.857,-8.759,167.606,0.2864,354.730,79.922
17.1505,48.655,-4.121,175.917,-0.0042,356.130,63.686
