time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated,source_time_s,replay_motor_angle_deg,real_pole_angle_unwrapped_deg,sim_pole_angle_unwrapped_deg,real_pole_angle_wrapped_deg,sim_pole_angle_wrapped_deg,sim_pole_vel_deg_s,pole_angle_error_deg
0.1461,192.517,263.389,-1090.131,0.619,76.64,1197.936,4.7987,0,0.2525,263.52891599999987,436.64,226.5091642210842,76.63999999999999,226.5091642210842,721.8325045472101,149.86916422108425
0.1511,192.517,256.004,-1110.447,-1.15,84.38,1262.98,4.7987,0,0.2575,256.73511500000006,444.38,232.2390792906698,84.38,232.2390792906698,1260.1633350715094,147.8590792906698
0.15600000000000003,192.517,256.004,-1110.447,-1.15,92.11,1276.185,4.7987,0,0.2624,256.0039999999999,452.11,239.12807273891485,92.11000000000001,239.12807273891485,1464.0659066099242,147.01807273891484
0.16100000000000003,192.517,248.356,-1145.538,-0.66,99.14,1222.811,2.498062,1,0.2674,247.76957049180328,459.14000000000004,247.291012741059,99.14000000000004,247.291012741059,1722.7208701949844,148.15101274105893
0.16710000000000003,162.517,231.871,-1107.676,0.652,106.17,1181.006,2.498062,0,0.2735,233.2087172131148,466.17,259.3742438117699,106.17000000000002,259.3742438117699,2078.538038265493,153.20424381176986
0.17210000000000003,162.517,231.871,-1107.676,0.652,112.15,1092.513,2.498062,0,0.2785,231.72867448979605,472.15000000000003,270.14181538119556,112.15000000000003,270.14181538119556,2175.855723684842,157.99181538119552
0.177,162.517,224.53,-1107.676,-0.685,112.15,1092.513,2.498062,0,0.2834,223.80947378951583,472.15000000000003,280.8080132976838,112.15000000000003,280.8080132976838,2162.3167791436053,168.65801329768374
0.18209999999999998,162.517,209.54,-1125.222,0.095,117.42,979.213,0.49152,1,0.2885,209.81922549019566,477.42,291.2177804982242,117.42000000000002,291.2177804982242,1973.4396821363505,173.7977804982242
0.1871,132.517,209.54,-1125.222,0.095,121.99,879.706,0.49152,0,0.2935,208.09737199999995,481.98999999999995,300.2824209419248,121.98999999999995,300.2824209419248,1740.5601112785687,178.29242094192483
0.1921,132.517,194.968,-1093.825,-0.785,125.86,763.774,0.49152,0,0.2985,195.1004098367345,485.86,307.7580107843544,125.86000000000001,307.7580107843544,1354.1873794461699,-178.10198921564563
0.197,132.517,187.517,-1124.299,-0.386,128.67,615.821,0.49152,0,0.3034,187.54250220088034,488.66999999999996,312.4399132944873,128.66999999999996,312.4399132944873,819.655941490867,-176.23008670551263
0.2021,132.517,180.022,-1125.222,0.021,130.78,484.26,-0.199091,1,0.3085,180.02213374509802,490.78000000000003,315.14434031793286,130.78000000000003,315.14434031793286,397.73763204999534,-175.63565968206717
0.2071,102.517,172.681,-1083.667,0.61,130.78,484.26,-0.199091,0,0.3135,172.687534,490.78000000000003,315.6657652147938,130.78000000000003,315.6657652147938,-12.3585901419125,-175.11423478520624
0.2121,102.517,165.406,-1107.676,-0.967,131.48,299.623,-0.199091,0,0.3185,165.3989137755102,491.47999999999996,314.19831770959087,131.47999999999996,314.19831770959087,-423.54954306082743,-177.2816822904091
0.21700000000000003,102.517,157.911,-1132.61,-0.494,131.84,180.203,-0.199091,0,0.3234,157.93452140856343,491.84000000000003,310.71423323368805,131.84000000000003,310.71423323368805,-820.6771181315149,178.87423323368802
0.22210000000000002,102.517,150.35,-1127.069,0.137,131.48,60.469,-0.068708,1,0.3285,150.49084215686253,491.47999999999996,305.3798881731152,131.47999999999996,305.3798881731152,-1127.6227356763013,173.89988817311524
0.22710000000000002,72.517,150.35,-1127.069,0.137,130.08,-87.63,-0.068708,0,0.3335,148.88123599999994,490.08000000000004,299.1309924958179,130.08000000000004,299.1309924958179,-1312.6488576432066,169.05099249581787
0.23210000000000003,72.517,135.514,-1114.141,-0.984,127.62,-248.111,-0.068708,0,0.3385,135.79588399999963,487.62,291.6824212275905,127.62,291.6824212275905,-1567.805776972929,164.0624212275905
0.237,72.517,135.514,-1114.141,-0.984,127.62,-248.111,-0.068708,0,0.3434,134.02498039215686,487.62,283.35084474414924,127.62,283.35084474414924,-1743.1259696791017,155.73084474414924
0.24209999999999998,72.517,120.326,-1135.38,0.071,124.45,-386.29,1.825319,1,0.3485,120.46483672548995,484.45000000000005,274.05702511415376,124.45000000000005,274.05702511415376,-1853.7012762072457,149.6070251141537
0.2471,42.517,112.743,-1101.212,0.436,120.23,-547.292,1.825319,0,0.3535,113.49371700000005,480.23,264.7611137981733,120.23000000000002,264.7611137981733,-1846.3934622036656,144.5311137981733
0.253,42.517,112.743,-1101.212,0.436,115.66,-656.11,1.825319,0,0.3594,111.16996078431373,475.66,254.3414179055397,115.66000000000003,254.3414179055397,-1707.8215747455627,138.68141790553966
0.2581,42.517,96.698,-1135.38,-0.494,109.69,-825.364,1.825319,0,0.3645,96.85280045098013,469.68999999999994,246.657322230721,109.68999999999994,246.657322230721,-1387.3178990808024,136.96732223072104
0.2631,42.517,89.115,-1131.686,-0.012,103.36,-941.551,3.829432,1,0.3695,89.138958,463.36,241.38079437516524,103.36000000000001,241.38079437516524,-936.6451606925649,138.02079437516522
0.2681,18.517,81.774,-1090.131,0.901,96.33,-1054.003,3.829432,0,0.3745,81.776926,456.33000000000004,237.92982778382807,96.33000000000004,237.92982778382807,-577.789545604208,141.599827783828
0.2731,18.517,74.587,-1079.973,-0.195,96.33,-1054.003,3.829432,0,0.3795,74.58482199999999,456.33000000000004,236.34885057115721,96.33000000000004,236.34885057115721,-211.3534551956889,140.01885057115715
0.2781,18.517,67.378,-1083.667,-0.137,89.3,-1106.483,3.829432,0,0.3845,67.38048899999998,449.3,236.5602826878488,89.30000000000001,236.5602826878488,159.25149928311276,147.26028268784876
0.2831,18.517,60.3,-1048.576,0.378,81.56,-1208.578,3.582784,1,0.3895,60.33946023529412,441.56,238.6442297922571,81.56,238.6442297922571,516.1096424572385,157.08422979225713
0.2882,0.517,53.487,-1001.48,0.917,73.83,-1249.958,3.582784,0,0.3946,53.48765474189676,433.83,242.44235809256614,73.82999999999998,242.44235809256614,846.322010996106,168.61235809256618
0.2931,0.517,46.959,-971.93,0.054,66.45,-1232.422,3.582784,0,0.3995,47.61846122448982,426.45000000000005,247.46107259799408,66.45000000000005,247.46107259799408,1078.2605164734784,-178.98892740200597
