time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
1.8716,99.351,22.957,1056.887,0.203,178.950,-190.282,5.559885,0
1.8766,99.351,29.925,1036.571,-0.436,178.240,-159.303,5.559885,0
1.8816,99.351,44.189,1102.136,0.502,177.190,-167.026,5.559885,0
1.8866,99.351,51.618,1111.370,0.095,176.840,-112.701,6.817849,1
1.8916,129.351,51.618,1111.370,0.095,176.840,-112.701,6.817849,0
1.8966,129.351,58.916,1077.203,-0.386,175.780,-142.751,6.817849,0
1.9016,129.351,73.686,1138.150,0.436,175.080,-131.053,6.817849,0
1.9066,129.351,73.686,1138.150,0.436,174.380,-123.794,7.842699,1
1.9116,156.854,88.786,1100.289,-0.652,173.320,-150.035,7.842699,0
1.9166,156.854,88.786,1100.289,-0.652,171.910,-192.342,7.842699,0
1.9216,156.854,103.731,1120.605,0.262,171.910,-192.342,7.842699,0
1.9266,156.854,111.248,1107.676,-0.228,170.510,-211.624,8.231339,1
1.9326,178.357,119.623,1062.427,-1.000,168.750,-254.028,8.231339,0
1.9376,178.357,126.568,1031.954,0.021,166.640,-303.755,8.231339,0
1.9426,178.357,133.426,1010.714,-0.311,163.830,-386.306,8.231339,0
1.9476,178.357,140.107,987.628,-0.735,160.660,-456.348,7.175653,1
1.9526,193.860,146.459,919.293,-1.191,156.800,-550.222,7.175653,0
1.9577,193.860,146.459,919.293,-1.191,156.800,-550.222,7.175653,0
1.9626,193.860,158.262,859.269,-0.361,151.880,-675.229,7.175653,0
1.9676,193.860,163.779,811.249,-0.893,146.950,-759.773,5.846869,1
1.9726,203.362,168.900,741.067,-0.992,140.620,-905.580,5.846869,0
1.9776,203.362,173.648,693.972,-0.569,133.950,-1009.269,5.846869,0
1.9826,203.362,178.110,654.263,-0.560,126.560,-1118.933,5.846869,0
1.9877,203.362,182.242,593.316,-0.785,126.560,-1118.933,3.781763,1
1.9926,206.865,186.044,545.296,-1.150,118.120,-1224.770,3.781763,0
1.9976,206.865,189.429,492.660,-0.909,109.340,-1390.107,3.781763,0
2.0026,206.865,192.550,445.564,-1.034,100.200,-1457.419,3.781763,0
2.0076,206.865,195.297,387.387,-0.735,90.700,-1519.246,0.940488,1
2.0126,204.368,197.671,329.209,-0.735,80.860,-1571.426,0.940488,0
2.0186,204.368,197.671,329.209,-0.735,70.660,-1644.140,0.940488,0
2.0236,204.368,201.408,203.620,-0.619,70.660,-1644.140,0.940488,0
2.0286,204.368,202.551,149.137,-0.893,60.470,-1653.029,-2.422071,1
2.0336,195.871,203.408,114.969,-0.726,50.620,-1652.059,-2.422071,0
2.0386,195.871,203.715,1.385,-1.723,40.430,-1697.082,-2.422071,0
2.0436,195.871,203.452,-61.409,-0.934,30.590,-1669.485,-2.422071,0
2.0486,195.871,202.924,-86.342,-0.718,21.450,-1592.373,-6.009258,1
2.0536,181.373,202.287,-102.041,-0.469,21.450,-1592.373,-6.009258,0
2.0586,181.373,201.320,-174.993,-1.374,11.600,-1603.310,-6.009258,0
2.0636,181.373,199.869,-246.099,-1.059,2.460,-1581.188,-6.009258,0
2.0686,181.373,198.111,-270.109,-0.428,353.670,-1516.387,-5.187235,1
2.0736,160.876,196.199,-291.348,-0.519,345.230,-1466.885,-5.187235,0
2.0786,160.876,193.847,-394.774,-1.881,336.800,-1430.621,-5.187235,0
2.0836,160.876,190.902,-467.727,-0.901,336.800,-1430.621,-5.187235,0
2.0886,160.876,187.605,-503.741,-0.361,329.410,-1324.177,-2.324605,1
2.0936,134.379,184.154,-511.129,-0.037,322.380,-1249.702,-2.324605,0
2.0986,134.379,184.154,-511.129,-0.037,315.350,-1215.151,-2.324605,0
2.1036,134.379,175.714,-705.053,-1.299,308.670,-1161.760,-2.324605,0
2.1096,134.379,170.087,-734.603,-0.444,302.700,-1074.864,-0.040803,1
2.1146,104.379,165.120,-741.067,0.095,296.720,-1041.158,-0.040803,0
2.1197,104.379,159.933,-832.489,-2.204,296.720,-1041.158,-0.040803,0
2.1246,104.379,159.933,-832.489,-2.204,290.390,-1035.746,-0.040803,0
2.1296,104.379,147.954,-933.145,-0.179,284.770,-993.688,1.087730,1
2.1346,74.379,147.954,-933.145,-0.179,278.790,-999.259,1.087730,0
2.1396,74.379,141.756,-924.834,0.212,273.160,-969.090,1.087730,0
2.1446,74.379,128.480,-1043.035,-0.876,267.890,-924.201,1.087730,0
2.1496,74.379,121.425,-1063.351,-0.046,267.890,-924.201,1.337274,1
2.1546,44.379,121.425,-1063.351,-0.046,262.620,-874.271,1.337274,0
2.1596,44.379,107.380,-1085.514,-1.125,258.050,-843.923,1.337274,0
2.1646,44.379,99.973,-1120.605,-0.718,253.830,-775.335,1.337274,0
2.1696,44.379,92.456,-1122.452,-0.195,250.660,-650.533,-0.058467,1
2.1746,14.379,92.456,-1122.452,-0.195,247.500,-588.739,-0.058467,0
2.1797,14.379,85.005,-1087.361,0.660,247.500,-588.739,-0.058467,0
2.1846,14.379,70.081,-1152.002,-0.635,245.390,-466.015,-0.058467,0
2.1896,14.379,62.300,-1140.921,-0.021,243.980,-353.743,-3.566417,1
2.1946,-15.621,54.783,-1107.676,0.843,243.280,-234.857,-3.566417,0
2.2006,-15.621,46.190,-1123.375,-0.976,242.930,-146.698,-3.566417,0
2.2056,-15.621,38.607,-1140.921,-0.320,243.630,-15.916,-3.566417,0
2.2106,-15.621,31.002,-1133.533,0.245,245.390,140.951,-6.667959,1
2.2156,-45.621,31.002,-1133.533,0.245,245.390,140.951,-6.667959,0
2.2206,-45.621,16.320,-1101.212,-0.868,247.500,243.423,-6.667959,0
2.2256,-45.621,8.891,-1122.452,-0.361,250.660,389.338,-6.667959,0
2.2306,-45.621,1.440,-1114.141,0.137,254.530,517.299,-5.611138,1
2.2356,-75.621,-5.879,-1081.820,0.602,258.750,610.377,-5.611138,0
2.2406,-75.621,-5.879,-1081.820,0.602,263.320,683.064,-5.611138,0
2.2456,-75.621,-20.628,-1120.605,-0.536,263.320,683.064,-5.611138,0
2.2506,-75.621,-28.035,-1118.758,0.145,268.950,805.731,-4.747312,1
2.2556,-99.621,-28.035,-1118.758,0.145,274.220,809.464,-4.747312,0
2.2606,-99.621,-42.629,-1084.590,-0.494,279.840,923.403,-4.747312,0
2.2656,-99.621,-49.904,-1095.672,-0.262,285.470,930.535,-4.747312,0
2.2706,-99.621,-57.179,-1067.968,0.453,290.740,906.422,-3.696032,1
2.2756,-117.621,-64.191,-1019.949,1.183,290.740,906.422,-3.696032,0
2.2806,-117.621,-70.872,-984.858,0.286,296.020,884.442,-3.696032,0
2.2856,-117.621,-77.444,-962.695,0.560,300.590,828.701,-3.696032,0
2.2916,-117.621,-84.675,-905.441,1.059,304.800,765.675,-0.539604,1
2.2966,-129.621,-90.412,-831.565,1.341,308.670,705.194,-0.539604,0
2.3016,-129.621,-95.709,-785.393,0.428,312.190,646.959,-0.539604,0
2.3066,-129.621,-95.709,-785.393,0.428,315.000,557.393,-0.539604,0
2.3117,-129.621,-100.720,-735.527,0.810,315.000,557.393,2.485397,1
2.3166,-135.621,-109.666,-610.861,0.926,317.460,472.910,2.485397,0
2.3216,-135.621,-113.556,-572.076,0.726,319.920,452.947,2.485397,0
2.3266,-135.621,-117.139,-524.980,0.834,321.680,374.336,2.485397,0
2.3316,-135.621,-117.139,-524.980,0.834,323.090,303.665,4.891960,1
2.3366,-135.621,-123.293,-413.243,0.909,324.490,269.130,4.891960,0
2.3417,-135.621,-125.799,-359.683,0.602,324.490,269.130,4.891960,0
2.3466,-135.621,-127.931,-301.506,0.868,325.200,192.993,4.891960,0
2.3516,-135.621,-129.733,-246.099,0.751,325.900,155.233,5.163912,1
2.3566,-129.621,-131.228,-209.161,0.710,326.600,136.132,5.163912,0
2.3616,-129.621,-131.228,-209.161,0.710,326.950,97.131,5.163912,0
2.3666,-129.621,-132.898,-49.404,1.158,326.950,48.566,5.163912,0
2.3717,-129.621,-132.964,7.849,0.660,326.950,48.566,4.139057,1
2.3777,-117.621,-132.744,41.093,0.311,326.950,24.283,4.139057,0
2.3826,-117.621,-132.744,41.093,0.311,326.600,-17.814,4.139057,0
2.3876,-117.621,-132.217,108.505,1.092,326.250,-38.755,4.139057,0
2.3926,-117.621,-131.272,156.525,0.917,325.550,-76.976,3.464339,1
2.3987,-99.621,-128.414,211.931,0.145,324.490,-116.854,3.464339,0
2.4037,-99.621,-128.414,211.931,0.145,323.790,-125.911,3.464339,0
2.4086,-99.621,-126.700,295.965,1.889,322.380,-180.622,3.464339,0
2.4137,-99.621,-121.842,392.004,0.436,322.380,-180.622,3.052890,1
2.4186,-75.621,-119.117,416.014,0.137,321.330,-171.982,3.052890,0
2.4236,-75.621,-115.952,521.287,2.096,319.570,-244.002,3.052890,0
2.4286,-75.621,-112.062,598.856,0.967,318.160,-239.465,3.052890,0
2.4336,-75.621,-107.886,630.254,0.544,315.700,-325.436,2.635073,1
2.4396,-45.621,-107.886,630.254,0.544,313.240,-363.898,2.635073,0
2.4446,-45.621,-98.303,736.450,2.204,310.430,-419.123,2.635073,0
2.4496,-45.621,-92.984,819.561,1.324,310.430,-419.123,2.635073,0
2.4546,-45.621,-87.335,854.652,0.594,307.620,-440.854,2.288305,1
2.4596,-15.621,-81.576,862.963,-0.112,303.750,-546.902,2.288305,0
2.4646,-15.621,-81.576,862.963,-0.112,300.230,-567.040,2.288305,0
2.4696,-15.621,-69.048,1002.403,1.042,296.020,-635.111,2.288305,0
2.4746,-15.621,-62.234,1030.107,0.203,291.450,-697.225,1.519803,1
2.4796,14.379,-55.421,1015.332,-0.403,291.450,-697.225,1.519803,0
2.4846,14.379,-48.519,1054.116,1.225,286.520,-751.414,1.519803,0
2.4896,14.379,-48.519,1054.116,1.225,281.600,-795.783,1.519803,0
2.4946,14.379,-33.837,1116.911,0.320,276.680,-807.076,0.439907,1
2.4996,38.379,-26.518,1082.743,-0.502,271.760,-815.740,0.439907,0
2.5046,38.379,-19.243,1096.595,0.403,267.190,-787.020,0.439907,0
2.5096,38.379,-11.902,1100.289,0.095,267.190,-787.020,0.439907,0
2.5146,38.379,-4.561,1079.973,-0.328,262.970,-743.134,1.190588,1
2.5196,56.379,2.583,1031.030,-0.909,259.100,-695.337,1.190588,0
2.5246,56.379,9.352,1000.556,0.037,255.590,-641.185,1.190588,0
2.5306,56.379,9.352,1000.556,0.037,252.770,-555.434,1.190588,0
2.5356,56.379,23.177,912.829,-0.909,250.310,-479.703,1.366525,1
2.5406,68.379,23.177,912.829,-0.909,248.200,-418.355,1.366525,0
2.5456,68.379,28.936,831.565,-1.250,248.200,-418.355,1.366525,0
2.5506,68.379,34.299,785.393,-0.643,246.450,-351.912,1.366525,0
2.5556,68.379,44.014,678.273,-1.059,245.040,-296.017,1.611002,1
2.5606,74.379,48.322,617.325,-1.084,243.630,-265.197,1.611002,0
2.5656,74.379,52.212,567.459,-0.428,242.580,-220.608,1.611002,0
2.5706,74.379,55.795,520.363,-0.552,242.230,-139.404,1.611002,0
2.5757,74.379,59.047,465.880,-0.619,242.230,-139.404,0.618221,1
2.5806,74.379,61.927,414.167,-0.718,241.520,-125.775,0.618221,0
2.5856,74.379,64.432,356.913,-0.868,241.520,-62.888,0.618221,0
2.5906,74.379,64.432,356.913,-0.868,241.170,-60.695,0.618221,0
2.5956,74.379,68.389,254.410,-0.594,240.820,-59.417,-0.728556,1
2.6006,68.379,69.883,208.238,-0.768,240.820,-29.708,-0.728556,0
2.6057,68.379,71.004,135.285,-1.308,240.820,-29.708,-0.728556,0
2.6106,68.379,71.004,135.285,-1.308,240.820,-14.854,-0.728556,0
2.6156,68.379,71.664,-6.926,-0.577,241.170,22.278,-2.403128,1
2.6216,56.379,71.400,-41.093,-0.278,241.170,11.139,-2.403128,0
2.6266,56.379,70.872,-109.429,-1.358,241.170,5.570,-2.403128,0
2.6316,56.379,69.927,-159.295,-1.084,241.880,62.174,-2.403128,0
2.6366,56.379,68.740,-187.922,-0.436,241.880,31.087,-2.614519,1
2.6416,38.379,67.378,-208.238,-0.453,241.880,31.087,-2.614519,0
2.6466,38.379,67.378,-208.238,-0.453,242.580,73.776,-2.614519,0
2.6516,38.379,65.663,-294.118,-1.665,243.280,95.919,-2.614519,0
2.6566,38.379,60.784,-405.856,-0.693,243.630,77.155,-2.693122,1
2.6616,14.379,58.058,-415.090,-0.137,244.690,127.143,-2.693122,0
2.6666,14.379,58.058,-415.090,-0.137,245.740,150.957,-2.693122,0
2.6716,14.379,54.871,-525.904,-1.997,245.740,150.957,-2.693122,0
2.6766,14.379,51.025,-597.933,-1.142,247.150,191.620,-3.863820,1
2.6816,-15.621,42.563,-637.641,-0.154,248.200,181.761,-3.863820,0
2.6866,-15.621,42.563,-637.641,-0.154,249.960,242.171,-3.863820,0
2.6916,-15.621,32.431,-837.106,-1.308,252.070,296.353,-3.863820,0
2.6966,-15.621,32.431,-837.106,-1.308,254.530,350.534,-4.688510,1
2.7016,-45.621,26.562,-874.044,-0.693,254.530,350.534,-4.688510,0
2.7077,-45.621,13.550,-957.154,-2.096,256.990,378.067,-4.688510,0
2.7127,-45.621,6.869,-1020.872,-1.100,259.800,424.461,-4.688510,0
2.7176,-45.621,-0.033,-1034.724,-0.369,263.320,511.921,-5.197347,1
2.7226,-75.621,-0.033,-1034.724,-0.369,267.190,578.311,-5.197347,0
2.7276,-75.621,-13.770,-1046.729,-1.274,271.050,610.346,-5.197347,0
2.7326,-75.621,-20.979,-1091.054,-0.643,275.270,658.764,-5.197347,0
2.7377,-75.621,-28.320,-1098.442,0.046,275.270,658.764,-5.173288,1
2.7426,-103.466,-35.574,-1077.203,0.610,279.490,657.729,-5.173288,0
2.7476,-103.466,-42.761,-1089.207,-0.934,283.710,706.186,-5.173288,0
2.7526,-103.466,-42.761,-1089.207,-0.934,288.280,733.762,-5.173288,0
2.7576,-103.466,-50.146,-1115.064,-0.502,292.150,688.651,-3.348101,1
2.7626,-125.311,-57.575,-1107.676,0.195,296.020,666.296,-3.348101,0
2.7677,-125.311,-71.839,-1059.657,-0.162,296.020,666.296,-3.348101,0
2.7726,-125.311,-78.873,-1057.810,0.104,299.530,621.352,-3.348101,0
2.7776,-125.311,-85.796,-1015.332,0.444,302.700,579.384,-0.588686,1
2.7826,-141.155,-92.522,-962.695,0.976,305.160,494.642,-0.588686,0
2.7876,-141.155,-98.786,-913.752,0.278,307.270,423.039,-0.588686,0
2.7926,-141.155,-104.852,-884.202,0.627,309.020,356.042,-0.588686,0
2.7986,-141.155,-104.852,-884.202,0.627,310.080,267.179,2.391362,1
2.8036,-151.000,-116.567,-751.225,1.158,310.080,267.179,2.391362,0
2.8086,-151.000,-121.359,-705.976,0.619,310.780,191.283,2.391362,0
2.8136,-151.000,-121.359,-705.976,0.619,311.130,125.156,2.391362,0
2.8186,-151.000,-125.865,-669.038,0.461,311.130,62.578,4.578380,1
2.8236,-154.845,-133.821,-543.449,1.133,311.130,31.289,4.578380,0
2.8286,-154.845,-133.821,-543.449,1.133,310.430,-42.629,4.578380,0
2.8336,-154.845,-140.283,-433.559,0.868,310.430,-42.629,4.578380,0
2.8386,-154.845,-140.283,-433.559,0.868,309.730,-79.281,4.476111,1
2.8436,-152.690,-145.360,-335.674,0.552,308.670,-128.429,4.476111,0
2.8486,-152.690,-145.360,-335.674,0.552,307.620,-152.007,4.476111,0
2.8536,-152.690,-148.987,-219.319,0.602,306.560,-164.130,4.476111,0
2.8586,-152.690,-148.987,-219.319,0.602,305.510,-169.885,3.754447,1
2.8637,-144.534,-151.229,-132.515,0.652,305.510,-169.885,3.754447,0
2.8687,-144.534,-151.668,-22.624,1.607,304.100,-200.156,3.754447,0
2.8736,-144.534,-151.493,45.711,0.751,302.700,-218.709,3.754447,0
2.8786,-144.534,-151.493,45.711,0.751,301.290,-226.994,3.318973,1
2.8846,-130.379,-150.306,96.500,0.494,299.880,-231.131,3.318973,0
2.8896,-130.379,-149.427,162.065,1.449,298.830,-202.314,3.318973,0
2.8946,-130.379,-149.427,162.065,1.449,297.770,-189.894,3.318973,0
2.8997,-130.379,-146.437,262.721,0.718,297.770,-189.894,3.199004,1
2.9046,-110.224,-144.657,270.109,0.320,296.370,-205.264,3.199004,0
2.9096,-110.224,-142.415,377.229,1.872,295.660,-165.599,3.199004,0
2.9146,-110.224,-139.580,452.028,1.175,294.260,-199.344,3.199004,0
2.9196,-110.224,-139.580,452.028,1.175,293.200,-188.367,3.168379,1
2.9246,-84.069,-136.437,486.196,0.702,291.800,-210.663,3.168379,0
2.9298,-84.069,-129.403,599.780,2.271,291.800,-210.663,3.168379,0
2.9347,-84.069,-125.007,684.737,1.125,291.090,-163.070,3.168379,0
2.9397,-84.069,-120.260,718.905,0.635,289.690,-200.498,2.993160,1
2.9446,-54.069,-115.424,729.986,-0.079,288.630,-188.631,2.993160,0
2.9496,-54.069,-110.193,819.561,2.453,287.230,-211.295,2.993160,0
2.9546,-54.069,-104.325,899.901,1.349,285.820,-222.895,2.993160,0
2.9597,-54.069,-98.105,932.221,0.328,285.820,-222.895,2.676601,1
2.9646,-24.069,-91.753,924.834,-0.270,284.060,-250.160,2.676601,0
2.9706,-24.069,-91.753,924.834,-0.270,282.660,-249.066,2.676601,0
2.9756,-24.069,-77.312,1055.040,0.901,280.900,-271.295,2.676601,0
2.9806,-24.069,-77.312,1055.040,0.901,279.140,-282.015,1.514410,1
2.9856,5.931,-63.202,1043.035,-0.394,277.380,-287.809,1.514410,0
2.9906,5.931,-56.168,1068.892,1.050,275.980,-259.850,1.514410,0
2.9956,5.931,-56.168,1068.892,1.050,275.980,-259.850,1.514410,0
3.0007,5.931,-41.464,1104.906,0.021,274.220,-274.188,0.348206,1
3.0057,29.931,-34.167,1079.973,-0.419,272.810,-251.061,0.348206,0
3.0106,29.931,-27.002,1079.050,0.552,271.760,-218.088,0.348206,0
3.0156,29.931,-27.002,1079.050,0.552,270.700,-197.555,0.348206,0
3.0206,29.931,-12.605,1061.504,-0.428,270.350,-127.838,-0.751248,1
3.0257,47.931,-5.682,1013.485,-1.167,270.350,-127.838,-0.751248,0
3.0306,47.931,-5.682,1013.485,-1.167,269.650,-121.230,-0.751248,0
3.0356,47.931,7.418,963.618,-0.536,269.300,-90.371,-0.751248,0
3.0406,47.931,13.726,914.676,-0.942,269.300,-45.186,-1.307243,1
3.0456,59.931,19.617,847.264,-1.316,269.300,-22.593,-1.307243,0
3.0506,59.931,25.089,802.015,-0.469,270.000,46.586,-1.307243,0
3.0556,59.931,30.299,761.383,-0.810,270.000,46.586,-1.307243,0
3.0617,59.931,30.299,761.383,-0.810,271.050,110.804,-1.990687,1
3.0667,65.931,40.167,614.555,-1.374,271.760,111.263,-1.990687,0
3.0717,65.931,44.058,565.612,-0.768,273.160,180.233,-1.990687,0
3.0766,65.931,44.058,565.612,-0.768,274.920,236.880,-1.990687,0
3.0816,65.931,50.981,464.033,-0.951,276.680,265.281,-1.129266,1
3.0876,65.931,50.981,464.033,-0.951,278.790,305.185,-1.129266,0
3.0926,65.931,56.674,349.525,-1.034,281.250,358.307,-1.129266,0
3.0976,65.931,56.674,349.525,-1.034,281.250,358.307,-1.129266,0
3.1026,65.931,58.718,290.425,-0.560,284.060,413.811,0.388153,1
3.1076,59.931,61.795,188.845,-0.411,286.880,444.477,0.388153,0
3.1126,59.931,62.828,129.745,-1.457,290.390,516.449,0.388153,0
3.1177,59.931,63.311,50.328,-1.241,294.260,579.735,0.388153,0
3.1226,59.931,63.311,50.328,-1.241,298.480,641.615,0.848572,1
3.1277,47.931,63.180,-37.400,-0.494,298.480,641.615,0.848572,0
3.1327,47.931,62.674,-112.199,-1.407,303.050,694.402,0.848572,0
3.1376,47.931,61.751,-160.218,-0.685,308.320,794.634,0.848572,0
3.1426,47.931,61.751,-160.218,-0.685,313.950,868.204,0.951505,1
3.1476,29.931,60.520,-197.156,-0.693,319.570,901.102,0.951505,0
3.1526,29.931,57.399,-307.047,-1.806,325.900,978.291,0.951505,0
3.1576,29.931,55.069,-366.147,-0.801,325.900,978.291,0.951505,0
3.1626,29.931,52.388,-408.626,-0.552,332.580,1041.110,0.920059,1
3.1677,17.931,49.552,-420.631,-0.328,339.960,1142.387,0.920059,0
3.1727,17.931,46.585,-460.339,-1.133,346.640,1124.932,0.920059,0
3.1787,17.931,42.827,-495.430,-0.511,354.380,1209.390,0.920059,0
3.1836,17.931,39.530,-494.507,-0.179,2.110,1232.713,0.942936,1
3.1887,11.931,36.277,-484.349,0.104,9.840,1278.455,0.942936,0
3.1937,11.931,36.277,-484.349,0.104,9.840,1278.455,0.942936,0
3.1986,11.931,33.134,-476.961,-0.162,16.880,1213.447,0.942936,0
3.2036,11.931,30.057,-457.569,-0.029,24.260,1238.422,0.208366,1
3.2087,4.167,24.430,-397.545,0.610,31.640,1233.492,0.208366,0
3.2137,4.167,21.924,-372.611,0.179,38.320,1173.445,0.208366,0
3.2186,4.167,19.507,-357.836,0.004,45.000,1145.352,0.208366,0
3.2237,4.167,17.177,-343.061,0.004,45.000,1145.352,-0.688282,1
3.2287,-9.597,15.001,-317.205,0.469,51.680,1092.288,-0.688282,0
3.2336,-9.597,15.001,-317.205,0.469,57.660,1080.305,-0.688282,0
3.2386,-9.597,12.847,-341.214,-0.810,63.980,1067.992,-0.688282,0
3.2436,-9.597,10.517,-357.836,-0.685,69.960,1031.903,-1.848829,1
3.2487,-29.361,5.638,-362.454,0.129,75.590,985.086,-1.848829,0
3.2537,-29.361,2.934,-435.406,-1.648,75.590,985.086,-1.848829,0
3.2586,-29.361,-0.231,-486.196,-1.084,81.210,952.202,-1.848829,0
3.2636,-29.361,-3.682,-516.669,-0.536,86.480,924.134,-3.128142,1
3.2696,-55.125,-7.704,-512.976,0.062,91.760,901.883,-3.128142,0
3.2746,-55.125,-7.704,-512.976,0.062,96.680,860.533,-3.128142,0
3.2796,-55.125,-15.792,-670.885,-1.191,101.250,811.056,-3.128142,0
3.2846,-55.125,-15.792,-670.885,-1.191,105.470,754.721,-4.255703,1
3.2897,-85.114,-25.155,-705.053,0.054,105.470,754.721,-4.255703,0
3.2946,-85.114,-25.155,-705.053,0.054,109.340,694.679,-4.255703,0
3.2996,-85.114,-30.233,-805.709,-2.279,112.500,613.523,-4.255703,0
3.3046,-85.114,-41.992,-915.599,-0.403,114.960,511.831,-4.726582,1
3.3097,-109.103,-48.058,-910.982,0.220,116.720,402.643,-4.726582,0
3.3146,-109.103,-48.058,-910.982,0.220,117.420,259.725,-4.726582,0
3.3196,-109.103,-54.256,-957.154,-1.059,117.420,259.725,-4.726582,0
3.3246,-109.103,-60.784,-985.781,-0.453,117.770,158.638,-4.023323,1
3.3297,-127.093,-73.818,-956.231,0.610,117.770,79.319,-4.023323,0
3.3346,-127.093,-73.818,-956.231,0.610,116.720,-48.251,-4.023323,0
3.3396,-127.093,-80.148,-949.767,-0.278,115.310,-141.808,-4.023323,0
3.3446,-127.093,-92.654,-913.752,0.394,112.850,-275.639,-1.173707,1
3.3497,-139.082,-98.588,-850.034,1.167,112.850,-275.639,-1.173707,0
3.3546,-139.082,-98.588,-850.034,1.167,110.040,-369.062,-1.173707,0
3.3606,-139.082,-104.039,-804.785,0.544,106.880,-451.156,-1.173707,0
3.3657,-139.082,-114.897,-700.436,1.025,103.360,-520.868,-0.338476,1
3.3707,-145.072,-119.271,-635.794,0.959,99.840,-552.407,-0.338476,0
3.3756,-145.072,-119.271,-635.794,0.959,95.270,-658.311,-0.338476,0
3.3806,-145.072,-123.227,-576.694,0.718,91.050,-682.605,-0.338476,0
3.3859,-145.072,-130.107,-466.803,0.942,86.480,-718.644,-2.045261,1
3.3907,-145.061,-130.107,-466.803,0.942,86.480,-718.644,-2.045261,0
3.3957,-145.061,-135.492,-350.449,0.660,81.560,-772.379,-2.045261,0
3.4006,-145.061,-135.492,-350.449,0.660,76.290,-825.909,-2.045261,0
3.4057,-145.061,-139.382,-249.793,0.585,70.660,-882.614,-3.798324,1
3.4108,-139.050,-140.833,-201.773,0.743,65.390,-876.152,-3.798324,0
3.4158,-139.050,-141.910,-138.979,1.084,65.390,-876.152,-3.798324,0
3.4207,-139.050,-142.459,-54.945,1.042,58.710,-980.195,-3.798324,0
3.4256,-139.050,-142.459,-54.945,1.042,52.380,-1038.146,-5.047780,1
3.4307,-127.040,-142.261,42.940,0.179,45.350,-1103.990,-5.047780,0
3.4356,-127.040,-142.261,42.940,0.179,37.620,-1196.559,-5.047780,0
3.4407,-127.040,-140.745,165.759,0.967,29.530,-1261.920,-5.047780,0
3.4467,-127.040,-139.294,190.692,0.453,21.450,-1309.450,-5.349550,1
3.4517,-109.029,-137.887,211.008,0.295,21.450,-1309.450,-5.349550,0
3.4567,-109.029,-136.151,298.736,1.623,12.660,-1372.449,-5.349550,0
3.4616,-109.029,-133.865,362.454,1.117,3.870,-1442.510,-5.349550,0
3.4666,-109.029,-133.865,362.454,1.117,354.380,-1510.213,-5.051858,1
3.4717,-97.018,-128.546,411.396,0.071,344.530,-1575.764,-5.051858,0
3.4766,-97.018,-128.546,411.396,0.071,334.690,-1598.074,-5.051858,0
3.4816,-97.018,-125.667,452.951,0.843,334.690,-1598.074,-5.051858,0
3.4867,-97.018,-119.249,488.043,0.120,324.140,-1672.065,-4.677878,1
3.4917,-91.008,-116.018,476.961,-0.170,313.950,-1690.184,-4.677878,0
3.4966,-91.008,-116.018,476.961,-0.170,304.100,-1670.761,-4.677878,0
3.5017,-91.008,-109.776,458.492,-0.021,293.910,-1684.028,-4.677878,0
3.5067,-91.008,-106.809,428.942,-0.137,284.410,-1633.499,-3.794728,1
3.5117,-78.997,-104.061,398.468,-0.369,284.410,-1633.499,-3.794728,0
3.5167,-78.997,-101.446,393.851,0.320,274.920,-1594.353,-3.794728,0
3.5217,-78.997,-98.764,398.468,0.037,265.780,-1572.943,-3.794728,0
3.5267,-78.997,-96.083,398.468,-0.046,256.990,-1519.915,-2.886041,1
3.5317,-60.987,-93.467,385.540,-0.062,248.550,-1464.874,-2.886041,0
3.5367,-60.987,-90.764,425.248,1.266,240.120,-1422.465,-2.886041,0
3.5426,-60.987,-90.764,425.248,1.266,232.030,-1395.832,-2.886041,0
3.5477,-60.987,-87.225,468.650,0.776,232.030,-1395.832,-1.540567,1
3.5527,-36.976,-83.994,483.425,0.369,225.350,-1219.228,-1.540567,0
3.5577,-36.976,-77.290,557.301,1.798,218.320,-1235.946,-1.540567,0
3.5627,-36.976,-73.268,621.019,1.034,211.990,-1147.135,-1.540567,0
3.5677,-36.976,-68.982,650.569,0.262,206.370,-1041.415,0.101648,1
3.5727,-6.976,-64.630,650.569,0.037,201.450,-930.028,0.101648,0
3.5777,-6.976,-59.905,747.532,2.287,201.450,-930.028,0.101648,0
3.5827,-6.976,-54.520,828.795,1.283,196.520,-868.840,0.101648,0
3.5877,-6.976,-48.805,864.809,0.320,192.660,-762.479,1.861493,1
3.5927,23.024,-43.025,864.809,-0.120,189.840,-615.096,1.861493,0
3.5977,23.024,-36.958,942.379,1.989,186.680,-572.610,1.861493,0
3.6026,23.024,-36.958,942.379,1.989,184.570,-461.262,1.861493,0
3.6078,23.024,-30.364,1011.638,1.092,184.570,-461.262,3.030034,1
3.6127,53.024,-16.561,1020.872,-0.278,182.810,-367.346,3.030034,0
3.6177,53.024,-16.561,1020.872,-0.278,181.050,-342.225,3.030034,0
3.6227,53.024,-9.572,1060.581,1.208,179.650,-287.179,3.030034,0
3.6287,53.024,-2.231,1100.289,0.527,178.590,-232.272,4.420106,1
3.6337,83.024,6.363,1113.217,0.104,177.890,-173.093,4.420106,0
3.6387,83.024,20.847,1097.518,0.726,176.840,-175.585,4.420106,0
3.6436,83.024,20.847,1097.518,0.726,176.840,-175.585,4.420106,0
