time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
3.6752,72.483,115.578,-730.909,-0.120,125.160,-778.822,5.007206,0
3.6802,72.483,106.149,-695.818,-0.278,119.530,-859.875,5.007206,0
3.6852,72.483,101.556,-684.737,0.237,113.550,-927.886,5.007206,0
3.6902,72.483,97.094,-659.804,0.461,106.880,-1019.085,4.623481,1
3.6953,66.483,92.896,-611.785,0.594,106.880,-1019.085,4.623481,0
3.7002,66.483,89.005,-573.923,0.502,100.200,-1053.731,4.623481,0
3.7052,66.483,85.379,-527.751,0.710,93.160,-1124.886,4.623481,0
3.7102,66.483,82.082,-473.267,0.884,86.130,-1150.088,3.789082,1
3.7152,66.483,79.137,-422.478,0.834,78.050,-1250.229,3.789082,0
3.7202,66.483,79.137,-422.478,0.834,70.310,-1268.103,3.789082,0
3.7252,66.483,76.565,-368.918,0.726,70.310,-1268.103,3.789082,0
3.7302,66.483,72.477,-258.104,0.785,62.230,-1301.811,2.968368,1
3.7352,60.483,70.960,-215.625,0.702,53.440,-1392.633,2.968368,0
3.7402,60.483,69.642,-194.386,-0.079,44.650,-1429.463,2.968368,0
3.7452,60.483,68.389,-183.305,0.195,35.160,-1508.582,2.968368,0
3.7502,60.483,67.202,-173.147,-0.079,25.660,-1533.734,1.192380,1
3.7562,48.483,65.927,-151.907,0.079,16.520,-1535.163,1.192380,0
3.7612,48.483,64.806,-187.922,-0.843,16.520,-1535.163,1.192380,0
3.7662,48.483,63.399,-225.783,-0.785,6.680,-1572.822,1.192380,0
3.7712,48.483,61.817,-242.405,-0.195,357.190,-1598.264,-0.084148,1
3.7762,30.483,60.146,-250.716,-0.369,348.050,-1550.515,-0.084148,0
3.7812,30.483,58.190,-327.362,-1.482,338.910,-1542.366,-0.084148,0
3.7862,30.483,55.729,-387.387,-0.959,330.120,-1503.535,-0.084148,0
3.7912,30.483,53.003,-422.478,-0.660,330.120,-1503.535,0.447282,1
3.7962,8.946,50.146,-428.942,-0.386,322.380,-1361.596,0.447282,0
3.8012,8.946,46.937,-515.746,-1.964,314.300,-1397.776,0.447282,0
3.8062,8.946,46.937,-515.746,-1.964,306.910,-1312.065,0.447282,0
3.8112,8.946,39.178,-605.320,-0.436,299.530,-1268.921,1.728313,1
3.8162,-6.591,35.112,-601.627,0.120,292.500,-1221.026,1.728313,0
3.8212,-6.591,30.914,-644.105,-0.951,292.500,-1221.026,1.728313,0
3.8262,-6.591,26.496,-673.656,-0.594,285.820,-1160.557,1.728313,0
3.8312,-6.591,26.496,-673.656,-0.594,278.790,-1174.031,1.700878,1
3.8362,-16.128,17.507,-649.646,0.369,272.110,-1142.593,1.700878,0
3.8412,-16.128,17.507,-649.646,0.369,266.130,-1069.669,1.700878,0
3.8472,-16.128,8.363,-614.555,0.419,260.160,-1026.126,1.700878,0
3.8522,-16.128,8.363,-614.555,0.419,254.530,-988.614,0.168126,1
3.8575,-19.665,0.714,-528.674,0.884,249.610,-899.537,0.168126,0
3.8622,-19.665,-2.605,-481.578,0.585,249.610,-899.537,0.168126,0
3.8672,-19.665,-5.594,-433.559,0.776,244.690,-864.336,0.168126,0
3.8722,-19.665,-8.253,-379.076,0.876,240.470,-784.220,-0.991386,1
3.8772,-19.828,-10.583,-333.827,0.810,236.950,-685.022,-0.991386,0
3.8822,-19.828,-12.583,-281.190,0.519,233.790,-605.130,-0.991386,0
3.8873,-19.828,-12.583,-281.190,0.519,233.790,-605.130,-0.991386,0
3.8923,-19.828,-15.660,-189.769,0.477,231.330,-501.802,-2.888377,1
3.8972,-25.990,-15.660,-189.769,0.477,229.220,-431.271,-2.888377,0
3.9022,-25.990,-17.770,-150.060,0.054,227.110,-396.685,-2.888377,0
3.9082,-25.990,-17.770,-150.060,0.054,225.350,-342.909,-2.888377,0
3.9132,-25.990,-18.913,-145.443,-0.179,223.950,-286.060,-4.289733,1
3.9182,-38.153,-20.781,-134.362,0.120,222.890,-232.191,-4.289733,0
3.9232,-38.153,-20.781,-134.362,0.120,222.890,-232.191,-4.289733,0
3.9282,-38.153,-21.793,-174.070,-1.000,221.480,-231.499,-4.289733,0
3.9332,-38.153,-23.133,-211.008,-0.926,220.430,-205.661,-4.933822,1
3.9382,-56.316,-26.298,-251.640,-0.361,219.380,-189.609,-4.933822,0
3.9432,-56.316,-28.254,-327.362,-1.540,217.970,-212.449,-4.933822,0
3.9482,-56.316,-30.738,-395.698,-0.893,217.270,-164.623,-4.933822,0
3.9532,-56.316,-33.486,-426.171,-0.652,217.270,-164.623,-5.832798,1
3.9582,-80.479,-36.365,-436.329,-0.361,215.510,-220.984,-5.832798,0
3.9632,-80.479,-39.640,-540.679,-2.279,214.450,-204.039,-5.832798,0
3.9682,-80.479,-39.640,-540.679,-2.279,213.400,-189.775,-5.832798,0
3.9732,-80.479,-43.574,-613.632,-1.208,211.990,-212.292,-5.979257,1
3.9782,-110.479,-52.212,-648.723,-0.095,210.590,-222.025,-5.979257,0
3.9832,-110.479,-56.937,-761.383,-2.437,210.590,-222.025,-5.979257,0
3.9882,-110.479,-56.937,-761.383,-2.437,209.530,-197.651,-5.979257,0
3.9932,-110.479,-68.257,-880.508,-0.345,208.120,-219.506,-6.328865,1
3.9992,-134.479,-75.092,-873.121,0.179,206.720,-226.454,-6.328865,0
4.0042,-134.479,-75.092,-873.121,0.179,206.020,-171.414,-6.328865,0
4.0092,-134.479,-87.357,-954.384,-0.569,205.660,-115.802,-6.328865,0
4.0142,-134.479,-87.357,-954.384,-0.569,205.310,-86.987,-6.599851,1
4.0193,-152.479,-99.973,-934.992,0.453,205.310,-86.987,-6.599851,0
4.0242,-152.479,-99.973,-934.992,0.453,205.310,-43.493,-6.599851,0
4.0292,-152.479,-112.216,-914.676,-0.071,206.370,67.827,-6.599851,0
4.0342,-152.479,-118.216,-896.207,0.502,208.120,180.230,-6.246040,1
4.0392,-164.479,-118.216,-896.207,0.502,210.230,264.624,-6.246040,0
4.0442,-164.479,-129.315,-802.015,0.145,212.700,343.642,-6.246040,0
4.0493,-164.479,-134.503,-766.000,0.635,212.700,343.642,-6.246040,0
4.0542,-164.479,-139.360,-710.594,0.643,216.560,484.540,-4.183577,1
4.0592,-170.479,-139.360,-710.594,0.643,220.780,595.504,-4.183577,0
4.0642,-170.479,-147.866,-589.622,0.776,226.050,741.965,-4.183577,0
4.0692,-170.479,-151.581,-537.909,0.818,231.680,839.765,-4.183577,0
4.0742,-170.479,-154.987,-487.119,0.901,238.010,944.719,-2.849919,1
4.0793,-170.479,-158.020,-427.095,1.017,238.010,944.719,-2.849919,0
4.0852,-170.479,-160.988,-361.530,1.017,245.040,1045.727,-2.849919,0
4.0902,-170.479,-160.988,-361.530,1.017,252.770,1171.617,-2.849919,0
4.0952,-170.479,-164.900,-248.869,0.718,260.510,1238.941,-0.841157,1
4.1002,-164.479,-166.373,-206.391,0.718,268.590,1291.890,-0.841157,0
4.1052,-164.479,-167.428,-136.209,1.416,277.030,1350.014,-0.841157,0
4.1102,-164.479,-167.428,-136.209,1.416,285.470,1377.500,-0.841157,0
4.1152,-164.479,-168.087,7.849,0.702,285.470,1377.500,1.987018,1
4.1202,-152.479,-167.889,36.476,0.486,292.850,1270.145,1.987018,0
4.1252,-152.479,-167.362,103.888,1.507,301.990,1463.229,1.987018,0
4.1302,-152.479,-166.439,151.907,0.992,311.130,1492.756,1.987018,0
4.1352,-152.479,-165.230,193.462,0.369,319.920,1469.704,5.281522,1
4.1402,-134.479,-165.230,193.462,0.369,328.710,1460.649,5.281522,0
4.1452,-134.479,-162.109,300.582,1.607,328.710,1460.649,5.281522,0
4.1502,-134.479,-159.779,369.841,1.158,337.500,1450.861,5.281522,0
4.1552,-134.479,-157.163,404.932,0.702,345.230,1377.724,6.864918,1
4.1602,-110.479,-154.350,420.631,0.270,352.970,1338.134,6.864918,0
4.1652,-110.479,-151.119,524.980,2.113,0.350,1283.145,6.864918,0
4.1702,-110.479,-147.163,612.708,1.175,7.030,1198.572,6.864918,0
4.1762,-110.479,-142.239,645.029,0.336,13.360,1129.081,7.123559,1
4.1813,-80.479,-137.975,645.952,-0.004,13.360,1129.081,7.123559,0
4.1863,-80.479,-133.294,744.761,2.453,19.690,1084.139,7.123559,0
4.1912,-80.479,-133.294,744.761,2.453,25.310,1018.410,7.123559,0
4.1962,-80.479,-122.260,862.963,0.369,30.940,978.720,5.371519,1
4.2012,-50.479,-116.501,859.269,0.071,36.210,929.079,5.371519,0
4.2062,-50.479,-116.501,859.269,0.071,42.190,962.961,5.371519,0
4.2113,-50.479,-103.929,1007.944,1.225,42.190,962.961,5.371519,0
4.2162,-50.479,-97.116,1021.796,0.378,47.110,884.638,4.120730,1
4.2212,-20.479,-90.280,1018.102,-0.137,53.090,942.656,4.120730,0
4.2262,-20.479,-83.357,1057.810,1.474,58.710,945.444,4.120730,0
4.2312,-20.479,-76.103,1104.906,0.718,65.040,1000.039,4.120730,0
4.2362,-20.479,-68.587,1112.294,0.004,71.370,1027.576,4.686634,1
4.2412,9.521,-68.587,1112.294,0.004,71.370,1027.576,4.686634,0
4.2463,9.521,-53.970,1115.064,1.059,77.340,997.593,4.686634,0
4.2512,9.521,-46.343,1143.691,0.494,83.670,1040.502,4.686634,0
4.2562,9.521,-46.343,1143.691,0.494,90.000,1047.326,5.178791,1
4.2612,39.521,-38.651,1144.614,-0.095,95.980,1021.277,5.178791,0
4.2672,39.521,-31.002,1107.676,-0.635,101.600,966.066,5.178791,0
4.2722,39.521,-14.781,1149.232,0.378,106.520,902.691,5.178791,0
4.2772,39.521,-7.154,1137.227,-0.112,106.520,902.691,5.533190,1
4.2822,69.521,0.253,1092.901,-0.951,111.090,809.641,5.533190,0
4.2872,69.521,7.528,1100.289,0.594,114.610,717.789,5.533190,0
4.2922,69.521,7.528,1100.289,0.594,117.070,568.669,5.533190,0
4.2972,69.521,22.408,1114.141,0.004,119.180,460.356,6.982198,1
4.3023,99.521,29.727,1077.203,-0.577,120.230,316.576,6.982198,0
4.3073,99.521,36.958,1094.748,0.776,120.230,316.576,6.982198,0
4.3122,99.521,44.365,1117.834,0.369,120.940,213.640,6.982198,0
4.3172,99.521,44.365,1117.834,0.369,120.940,106.820,7.666307,1
4.3222,129.521,59.179,1091.054,-0.419,119.530,-63.722,7.666307,0
4.3272,129.521,66.455,1100.289,0.868,117.420,-205.717,7.666307,0
4.3322,129.521,73.949,1131.686,0.444,114.610,-338.725,7.666307,0
4.3372,129.521,81.576,1123.375,0.087,114.610,-338.725,7.167613,1
4.3422,153.521,89.115,1097.518,-0.643,110.740,-474.096,7.167613,0
4.3472,153.521,89.115,1097.518,-0.643,106.520,-610.285,7.167613,0
4.3532,153.521,96.478,1091.978,0.394,101.600,-714.579,7.167613,0
4.3582,153.521,112.128,1073.509,-0.444,96.680,-776.644,5.571488,1
4.3632,171.521,119.073,1008.867,-1.017,90.700,-886.174,5.571488,0
4.3682,171.521,125.645,974.700,-0.112,84.730,-940.286,5.571488,0
4.3732,171.521,131.975,948.843,-0.444,84.730,-940.286,5.571488,0
4.3782,171.521,138.085,902.671,-0.859,78.050,-1017.059,3.012543,1
4.3832,183.521,138.085,902.671,-0.859,72.070,-1001.951,3.012543,0
4.3882,183.521,149.097,780.776,-0.411,66.090,-1014.139,3.012543,0
4.3932,183.521,149.097,780.776,-0.411,60.120,-1005.339,3.012543,0
4.3982,183.521,154.152,743.838,-0.702,54.490,-965.212,0.053156,1
4.4033,189.521,163.164,621.019,-1.266,54.490,-965.212,0.053156,0
4.4083,189.521,167.120,575.770,-0.693,49.570,-881.956,0.053156,0
4.4132,189.521,170.746,523.134,-0.735,44.300,-892.053,0.053156,0
4.4182,189.521,174.021,472.344,-0.851,39.730,-826.839,-2.847499,1
4.4232,189.521,176.945,411.396,-0.926,35.160,-798.829,-2.847499,0
4.4282,189.521,179.494,351.372,-0.984,30.940,-741.946,-2.847499,0
4.4333,189.521,181.648,304.276,-0.536,30.940,-741.946,-2.847499,0
4.4382,189.521,181.648,304.276,-0.536,26.720,-721.183,-3.595462,1
4.4442,183.521,183.516,251.640,-0.834,23.200,-651.932,-3.595462,0
4.4492,183.521,186.286,138.979,-1.391,19.690,-626.394,-3.595462,0
4.4542,183.521,186.835,57.716,-1.283,16.520,-576.681,-3.595462,0
4.4592,183.521,186.923,-7.849,-0.834,14.060,-493.738,-1.546478,1
4.4642,171.521,186.923,-7.849,-0.834,11.600,-452.810,-1.546478,0
4.4692,171.521,186.264,-102.965,-1.565,11.600,-452.810,-1.546478,0
4.4743,171.521,185.341,-150.984,-0.959,9.490,-397.281,-1.546478,0
4.4792,171.521,185.341,-150.984,-0.959,7.730,-349.101,0.660069,1
4.4843,153.521,182.769,-208.238,-0.494,6.330,-290.761,0.660069,0
4.4893,153.521,181.033,-300.582,-1.590,5.270,-234.162,0.660069,0
4.4942,153.521,178.703,-365.224,-1.084,4.220,-204.991,0.660069,0
4.4992,153.521,176.087,-401.238,-0.760,4.220,-204.991,2.273963,1
4.5042,129.521,173.340,-415.090,-0.336,3.870,-130.439,2.273963,0
4.5092,129.521,170.131,-523.134,-2.238,3.870,-65.220,2.273963,0
4.5142,129.521,170.131,-523.134,-2.238,3.870,-32.610,2.273963,0
4.5192,129.521,161.999,-642.258,-0.577,4.570,42.110,3.501082,1
4.5242,99.521,157.603,-643.182,0.062,5.980,137.592,3.501082,0
4.5292,99.521,152.899,-751.225,-2.495,5.980,137.592,3.501082,0
4.5342,99.521,147.426,-844.494,-1.084,7.380,185.199,3.501082,0
4.5402,99.521,147.426,-844.494,-1.084,9.840,299.769,4.109114,1
4.5453,75.521,134.854,-872.197,0.195,12.660,383.715,4.109114,0
4.5502,75.521,128.920,-910.982,-1.274,15.470,425.944,4.109114,0
4.5552,75.521,128.920,-910.982,-1.274,18.630,476.869,4.109114,0
4.5602,75.521,116.326,-952.537,-0.179,22.150,531.478,3.307576,1
4.5653,57.521,116.326,-952.537,-0.179,22.150,531.478,3.307576,0
4.5703,57.521,103.929,-922.063,-0.228,26.370,607.490,3.307576,0
4.5752,57.521,97.819,-918.369,0.112,30.230,635.149,3.307576,0
4.5802,57.521,91.797,-893.436,0.536,34.450,669.357,0.907494,1
4.5852,33.521,86.082,-831.565,0.826,39.020,714.555,0.907494,0
4.5903,33.521,80.565,-833.412,-0.527,43.240,707.969,0.907494,0
4.5953,33.521,74.961,-839.876,-0.212,43.240,707.969,0.907494,0
4.6003,33.521,69.356,-843.570,-0.112,47.810,731.586,-1.616726,1
4.6052,3.521,63.861,-812.173,0.486,52.380,746.565,-1.616726,0
4.6102,3.521,63.861,-812.173,0.486,57.300,790.261,-1.616726,0
4.6152,3.521,52.190,-910.058,-0.984,62.580,834.402,-1.616726,0
4.6202,3.521,45.926,-934.068,-0.378,67.850,850.800,-2.655181,1
4.6262,-26.479,38.717,-914.676,0.428,73.480,903.737,-2.655181,0
4.6312,-26.479,32.540,-968.236,-1.465,73.480,903.737,-2.655181,0
4.6362,-26.479,25.859,-1007.021,-0.984,78.750,878.438,-2.655181,0
4.6412,-26.479,19.023,-1028.260,-0.220,84.380,919.961,-2.935432,1
4.6463,-56.479,12.275,-997.786,0.469,89.650,895.617,-2.935432,0
4.6512,-56.479,12.275,-997.786,0.469,94.570,860.747,-2.935432,0
4.6562,-56.479,-1.813,-1092.901,-0.577,99.490,837.847,-2.935432,0
4.6612,-56.479,-9.110,-1098.442,-0.079,99.490,837.847,-3.994131,1
4.6663,-80.479,-16.342,-1070.738,0.369,103.360,728.868,-3.994131,0
4.6712,-80.479,-23.485,-1074.432,-0.627,107.230,702.558,-3.994131,0
4.6762,-80.479,-30.782,-1086.437,-0.162,110.040,585.185,-3.994131,0
4.6812,-80.479,-38.013,-1065.198,0.444,112.500,495.988,-5.008399,1
4.6872,-100.168,-38.013,-1065.198,0.444,113.910,363.446,-5.008399,0
4.6922,-100.168,-52.717,-975.623,0.079,114.960,272.791,-5.008399,0
4.6973,-100.168,-59.157,-957.154,0.311,114.960,272.791,-5.008399,0
4.7022,-100.168,-65.378,-920.216,0.776,115.660,193.174,-3.986452,1
4.7073,-113.857,-71.202,-848.187,1.258,115.660,96.587,-3.986452,0
4.7122,-113.857,-76.697,-816.790,0.212,115.660,48.293,-3.986452,0
4.7172,-113.857,-81.972,-779.852,0.569,114.960,-34.128,-3.986452,0
4.7222,-113.857,-81.972,-779.852,0.569,113.910,-103.961,-2.114813,1
4.7273,-121.547,-91.621,-665.345,1.125,113.910,-103.961,-2.114813,0
4.7322,-121.547,-95.907,-625.636,0.328,112.150,-196.778,-2.114813,0
4.7372,-121.547,-99.885,-577.617,0.627,110.390,-247.177,-2.114813,0
4.7422,-121.547,-103.556,-531.445,0.901,108.630,-273.195,-0.336788,1
4.7473,-123.236,-106.853,-473.267,0.967,106.170,-341.198,-0.336788,0
4.7522,-123.236,-109.776,-415.090,0.760,103.360,-405.304,-0.336788,0
4.7573,-123.236,-109.776,-415.090,0.760,103.360,-405.304,-0.336788,0
4.7623,-123.236,-114.589,-317.205,0.834,100.550,-428.473,-0.661891,1
4.7673,-118.926,-116.545,-267.338,0.743,97.730,-449.163,-0.661891,0
4.7722,-118.926,-116.545,-267.338,0.743,94.220,-524.206,-0.661891,0
4.7782,-118.926,-118.084,-201.773,1.167,90.700,-555.470,-0.661891,0
4.7832,-118.926,-119.315,-136.209,0.710,87.190,-566.100,-1.669397,1
4.7883,-108.615,-120.238,-25.395,0.693,83.320,-607.708,-1.669397,0
4.7932,-108.615,-120.040,64.180,1.349,83.320,-607.708,-1.669397,0
4.7982,-108.615,-120.040,64.180,1.349,79.100,-651.683,-1.669397,0
4.8032,-108.615,-118.502,138.056,0.394,74.530,-713.843,-2.832719,1
4.8083,-92.305,-117.469,158.371,0.419,69.260,-795.252,-2.832719,0
4.8132,-92.305,-116.084,237.788,1.482,64.340,-813.133,-2.832719,0
4.8182,-92.305,-114.194,304.276,1.158,58.710,-868.145,-2.832719,0
4.8232,-92.305,-114.194,304.276,1.158,58.710,-868.145,-4.006536,1
4.8283,-80.131,-109.666,357.836,0.286,52.730,-903.670,-4.006536,0
4.8332,-80.131,-107.094,404.009,1.100,46.410,-1023.680,-4.006536,0
4.8382,-80.131,-104.237,440.947,0.643,39.730,-1060.922,-4.006536,0
4.8432,-80.131,-104.237,440.947,0.643,33.050,-1084.019,-4.678869,1
4.8483,-73.957,-98.215,445.564,-0.129,26.020,-1124.146,-4.678869,0
4.8533,-73.957,-98.215,445.564,-0.129,26.020,-1124.146,-4.678869,0
4.8582,-73.957,-95.247,440.023,0.004,19.340,-1106.215,-4.678869,0
4.8632,-73.957,-89.379,423.401,-0.428,12.300,-1161.747,-4.187049,1
4.8693,-73.783,-86.324,378.152,-0.610,5.620,-1136.062,-4.187049,0
4.8743,-73.783,-83.972,328.286,-0.477,359.300,-1096.096,-4.187049,0
4.8792,-73.783,-81.906,290.425,-0.735,352.970,-1074.413,-4.187049,0
4.8842,-73.783,-80.148,244.252,-0.519,346.990,-1035.899,-2.519395,1
4.8893,-67.609,-80.148,244.252,-0.519,346.990,-1035.899,-2.519395,0
4.8943,-67.609,-77.378,189.769,0.212,341.720,-945.462,-2.519395,0
4.8992,-67.609,-76.147,179.611,-0.062,336.090,-949.574,-2.519395,0
4.9043,-67.609,-74.939,176.840,0.029,331.170,-886.626,-0.649770,1
4.9093,-55.435,-73.796,169.453,0.071,326.950,-801.560,-0.649770,0
4.9143,-55.435,-72.587,198.080,0.768,322.030,-810.759,-0.649770,0
4.9193,-55.435,-71.114,235.941,0.826,322.030,-810.759,-0.649770,0
4.9243,-55.435,-69.444,259.951,0.369,317.110,-807.279,0.802785,1
4.9293,-37.261,-67.707,264.568,0.378,312.190,-815.421,0.802785,0
4.9343,-37.261,-65.663,335.674,1.499,307.620,-789.800,0.802785,0
4.9392,-37.261,-63.136,404.932,1.009,302.700,-805.088,0.802785,0
4.9442,-37.261,-60.278,427.095,0.635,297.770,-809.340,1.381029,1
4.9493,-13.087,-57.311,447.411,0.345,297.770,-809.340,1.381029,0
4.9552,-13.087,-57.311,447.411,0.345,292.850,-809.636,1.381029,0
4.9603,-13.087,-49.377,621.943,0.909,288.630,-759.660,1.381029,0
4.9653,-13.087,-45.091,650.569,0.378,283.710,-799.237,0.632813,1
4.9703,12.656,-45.091,650.569,0.378,278.790,-807.385,0.632813,0
4.9752,12.656,-40.739,652.416,0.162,273.870,-810.458,0.632813,0
4.9802,12.656,-36.123,730.909,1.748,269.650,-755.074,0.632813,0
4.9852,12.656,-30.980,790.010,1.092,269.650,-755.074,-0.058628,1
4.9903,32.400,-20.056,807.556,-0.087,265.080,-736.039,-0.058628,0
4.9952,32.400,-14.583,836.183,0.992,261.560,-683.170,-0.058628,0
5.0002,32.400,-8.847,852.805,0.212,258.050,-630.545,-0.058628,0
5.0063,32.400,-2.165,849.111,-0.286,255.230,-557.029,-0.090548,1
5.0113,46.143,-2.165,849.111,-0.286,252.770,-482.381,-0.090548,0
5.0163,46.143,8.693,794.627,0.054,250.660,-417.266,-0.090548,0
5.0213,46.143,13.946,774.312,-0.461,250.660,-417.266,-0.090548,0
5.0262,46.143,13.946,774.312,-0.461,248.910,-349.866,0.052184,1
5.0313,53.886,23.661,684.737,-1.208,247.850,-264.230,0.052184,0
5.0363,53.886,27.991,627.483,-0.552,246.450,-250.056,0.052184,0
5.0413,53.886,32.057,596.086,-0.610,246.090,-155.038,0.052184,0
5.0463,53.886,35.771,538.832,-0.668,245.390,-135.198,-1.220062,1
5.0514,55.630,39.112,483.425,-0.743,245.390,-135.198,-1.220062,0
5.0563,55.630,42.035,421.554,-0.660,245.040,-96.333,-1.220062,0
5.0613,55.630,44.651,370.765,-0.793,245.040,-48.167,-1.220062,0
5.0663,55.630,46.893,317.205,-0.917,245.040,-24.083,-2.486408,1
5.0713,51.373,48.827,272.879,-0.511,245.040,-12.042,-2.486408,0
5.0762,51.373,48.827,272.879,-0.511,245.390,22.654,-2.486408,0
5.0815,51.373,50.366,204.544,-1.191,245.390,22.654,-2.486408,0
5.0863,51.373,52.190,83.572,-0.834,245.740,39.834,-3.062530,1
5.0923,41.116,52.564,25.395,-0.569,246.090,49.825,-3.062530,0
5.0972,41.116,52.564,25.395,-0.569,246.800,84.186,-3.062530,0
5.1022,41.116,51.706,-113.122,-0.643,247.500,100.004,-3.062530,0
5.1073,41.116,50.783,-145.443,-0.619,248.200,107.959,-2.838610,1
5.1122,24.860,50.783,-145.443,-0.619,248.910,114.314,-2.838610,0
5.1173,24.860,49.750,-163.912,-0.453,248.910,114.314,-2.838610,0
5.1223,24.860,46.519,-300.582,-1.216,250.310,171.135,-2.838610,0
5.1273,24.860,44.343,-337.520,-0.610,251.370,176.992,-3.467132,1
5.1323,2.603,42.014,-348.602,-0.112,252.770,203.408,-3.467132,0
5.1373,2.603,39.288,-455.722,-2.113,254.530,248.612,-3.467132,0
5.1423,2.603,35.903,-535.138,-1.183,256.290,270.461,-3.467132,0
5.1472,2.603,35.903,-535.138,-1.183,256.290,270.461,-4.282204,1
5.1523,-25.654,28.342,-578.540,-0.021,258.400,299.988,-4.282204,0
5.1573,-25.654,28.342,-578.540,-0.021,260.860,368.444,-4.282204,0
5.1623,-25.654,19.133,-767.847,-1.266,263.320,389.779,-4.282204,0
5.1673,-25.654,13.770,-810.326,-0.602,265.780,404.111,-4.604547,1
5.1723,-55.654,8.341,-802.015,0.137,268.950,460.947,-4.604547,0
5.1773,-55.654,2.605,-893.436,-2.163,268.950,460.947,-4.604547,0
5.1823,-55.654,-3.747,-963.618,-1.233,272.460,521.060,-4.604547,0
5.1883,-55.654,-11.352,-987.628,-0.079,275.980,558.086,-4.888513,1
5.1933,-85.654,-17.924,-980.241,0.428,279.840,596.761,-4.888513,0
5.1982,-85.654,-17.924,-980.241,0.428,283.360,595.160,-4.888513,0
5.2032,-85.654,-24.562,-1019.025,-1.250,287.580,646.183,-4.888513,0
5.2082,-85.654,-31.573,-1062.427,-0.635,291.090,617.590,-4.031685,1
5.2135,-109.654,-38.827,-1077.203,-0.087,294.260,572.688,-4.031685,0
5.2183,-109.654,-45.948,-1056.887,0.386,294.260,572.688,-4.031685,0
5.2233,-109.654,-60.037,-1070.738,-0.286,297.420,553.648,-4.031685,0
5.2282,-109.654,-60.037,-1070.738,-0.286,300.590,540.835,-2.344766,1
5.2333,-127.654,-74.125,-1006.097,0.992,303.400,501.567,-2.344766,0
5.2383,-127.654,-80.851,-983.011,0.187,305.510,422.834,-2.344766,0
5.2442,-127.654,-80.851,-983.011,0.187,307.270,360.690,-2.344766,0
5.2493,-127.654,-94.544,-909.135,1.009,307.270,360.690,0.293447,1
5.2543,-139.654,-100.303,-830.642,1.407,308.320,262.392,0.293447,0
5.2593,-139.654,-105.622,-782.623,0.453,309.020,193.152,0.293447,0
5.2643,-139.654,-110.677,-735.527,0.751,309.380,127.400,0.293447,0
5.2693,-139.654,-115.403,-690.278,0.884,309.380,63.700,3.320924,1
5.2743,-145.654,-115.403,-690.278,0.884,309.380,31.850,3.320924,0
5.2792,-145.654,-119.688,-620.096,0.967,309.380,31.850,3.320924,0
5.2843,-145.654,-127.205,-519.440,0.834,308.670,-42.166,3.320924,0
5.2893,-145.654,-130.458,-473.267,0.893,307.620,-109.713,4.667412,1
5.2943,-145.654,-133.360,-416.937,0.901,307.620,-109.713,4.667412,0
5.2992,-145.654,-133.360,-416.937,0.901,306.210,-113.916,4.667412,0
5.3043,-145.654,-137.997,-305.200,0.893,303.750,-261.280,4.667412,0
5.3093,-145.654,-139.800,-247.022,0.785,303.750,-261.280,3.905494,1
5.3143,-139.654,-141.272,-209.161,0.726,302.340,-242.735,3.905494,0
5.3193,-139.654,-142.393,-134.362,1.142,300.940,-245.018,3.905494,0
5.3242,-139.654,-142.393,-134.362,1.142,299.180,-266.995,3.905494,0
5.3293,-139.654,-143.053,5.079,0.685,297.770,-251.084,3.370596,1
5.3353,-127.654,-143.053,5.079,0.685,296.020,-267.890,3.370596,0
5.3403,-127.654,-142.811,35.553,0.303,294.960,-223.657,3.370596,0
5.3456,-127.654,-141.338,157.448,0.934,293.550,-228.218,3.370596,0
5.3504,-127.654,-140.151,189.769,0.776,293.550,-228.218,3.272709,1
5.3553,-109.654,-138.767,209.161,0.129,292.500,-201.745,3.272709,0
5.3603,-109.654,-137.030,298.736,1.922,291.450,-191.074,3.272709,0
5.3653,-109.654,-134.788,361.530,1.025,290.040,-213.112,3.272709,0
5.3703,-109.654,-132.151,400.315,0.386,289.340,-164.854,3.350035,1
5.3753,-85.654,-132.151,400.315,0.386,289.340,-164.854,3.350035,0
5.3803,-85.654,-129.447,412.320,0.253,288.280,-167.152,3.350035,0
5.3853,-85.654,-122.414,597.933,1.075,287.580,-143.584,3.350035,0
5.3903,-85.654,-118.238,635.794,0.361,286.520,-158.860,3.350548,1
5.3953,-55.654,-113.908,640.412,0.195,285.820,-139.443,3.350548,0
5.4003,-55.654,-113.908,640.412,0.195,284.770,-157.272,3.350548,0
5.4054,-55.654,-103.841,828.795,1.474,284.060,-137.564,3.350548,0
5.4103,-55.654,-103.841,828.795,1.474,284.060,-137.564,3.126950,1
5.4153,-25.654,-92.060,872.197,-0.179,283.010,-153.821,3.126950,0
5.4213,-25.654,-84.961,958.078,1.889,282.300,-137.391,3.126950,0
5.4263,-25.654,-78.279,1022.719,0.876,281.250,-156.076,3.126950,0
5.4313,-25.654,-71.378,1037.494,0.179,280.200,-164.221,2.159198,1
5.4363,4.346,-64.520,1025.490,-0.394,278.790,-199.066,2.159198,0
5.4413,4.346,-64.520,1025.490,-0.394,278.790,-199.066,2.159198,0
5.4463,4.346,-57.597,1054.116,1.333,278.090,-157.945,2.159198,0
