time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
4.1727,76.314,61.861,453.875,-0.768,203.550,85.229,1.746455,1
4.1777,75.577,64.696,391.080,-0.851,203.550,85.229,1.746455,0
4.1826,75.577,64.696,391.080,-0.851,203.910,72.175,1.746455,0
4.1887,75.577,69.378,272.879,-0.818,203.910,36.087,1.746455,0
4.1936,75.577,69.378,272.879,-0.818,203.910,18.044,1.414671,1
4.1986,68.840,70.982,221.166,-0.743,203.910,9.022,1.414671,0
4.2036,68.840,73.158,102.041,-1.706,203.550,-25.563,1.414671,0
4.2086,68.840,73.422,18.007,-1.150,202.850,-71.025,1.414671,0
4.2137,68.840,73.268,-36.476,-0.735,202.850,-71.025,0.880438,1
4.2187,56.104,72.938,-58.639,-0.519,201.450,-146.407,0.880438,0
4.2236,56.104,72.938,-58.639,-0.519,200.040,-197.467,0.880438,0
4.2286,56.104,72.279,-125.127,-1.299,198.280,-245.296,0.880438,0
4.2337,56.104,69.883,-212.855,-0.710,196.520,-269.167,1.930735,1
4.2387,38.615,69.883,-212.855,-0.710,194.770,-280.718,1.930735,0
4.2437,38.615,66.498,-323.669,-1.889,194.770,-280.718,1.930735,0
4.2486,38.615,66.498,-323.669,-1.889,193.010,-283.814,1.930735,0
4.2537,38.615,61.333,-416.014,-0.444,190.200,-380.940,2.247644,1
4.2587,27.126,58.498,-429.865,-0.087,187.380,-425.101,2.247644,0
4.2637,27.126,55.487,-468.650,-0.760,184.920,-417.764,2.247644,0
4.2687,27.126,52.212,-492.660,-0.361,181.760,-470.075,2.247644,0
4.2747,27.126,48.322,-495.430,0.095,178.590,-501.498,3.489587,1
4.2797,21.636,45.069,-480.655,0.419,178.590,-501.498,3.489587,0
4.2847,21.636,41.948,-467.727,0.228,175.430,-509.985,3.489587,0
4.2897,21.636,38.936,-443.717,0.336,172.620,-492.841,3.489587,0
4.2947,21.636,36.101,-416.014,0.461,169.800,-481.529,4.376980,1
4.2996,22.147,36.101,-416.014,0.461,166.990,-474.249,4.376980,0
4.3046,22.147,33.486,-374.458,0.403,164.530,-442.256,4.376980,0
4.3097,22.147,29.178,-280.267,0.776,164.530,-442.256,4.376980,0
4.3147,22.147,27.485,-235.941,0.585,162.070,-422.449,5.326170,1
4.3197,28.658,26.122,-195.309,0.610,159.610,-417.406,5.326170,0
4.3246,28.658,26.122,-195.309,0.610,157.850,-357.654,5.326170,0
4.3297,28.658,24.672,-40.170,1.283,155.740,-354.386,5.326170,0
4.3346,28.658,24.672,-40.170,1.283,154.690,-264.592,5.635274,1
4.3397,41.169,24.936,38.323,0.502,154.690,-264.592,5.635274,0
4.3446,41.169,24.936,38.323,0.502,153.630,-219.608,5.635274,0
4.3497,41.169,26.496,164.836,0.901,152.580,-198.571,5.635274,0
4.3546,41.169,26.496,164.836,0.901,151.880,-157.235,5.892972,1
4.3597,59.680,29.265,215.625,0.444,151.520,-108.702,5.892972,0
4.3657,59.680,31.463,332.903,1.698,150.820,-111.780,5.892972,0
4.3707,59.680,33.969,391.080,0.751,150.820,-55.890,5.892972,0
4.3757,59.680,33.969,391.080,0.751,150.820,-55.890,6.296439,1
4.3807,84.191,39.618,434.483,0.228,150.470,-55.364,6.296439,0
4.3857,84.191,42.893,538.832,2.213,150.470,-27.682,6.296439,0
4.3906,84.191,42.893,538.832,2.213,150.470,-13.841,6.296439,0
4.3957,84.191,51.135,651.493,0.453,150.470,-6.920,7.089327,1
4.4007,114.191,55.531,657.034,0.237,150.820,25.613,7.089327,0
4.4057,114.191,60.278,750.302,2.287,150.820,25.613,7.089327,0
4.4107,114.191,65.729,840.800,1.374,150.820,12.806,7.089327,0
4.4157,114.191,71.554,885.125,0.560,151.170,36.092,7.779202,1
4.4207,144.191,77.466,882.355,-0.104,151.520,47.247,7.779202,0
4.4257,144.191,83.598,948.843,1.814,151.520,23.623,7.779202,0
4.4307,144.191,90.258,1014.408,0.909,151.170,-17.514,7.779202,0
4.4358,144.191,97.182,1040.265,0.237,151.170,-17.514,7.698270,1
4.4407,168.191,104.171,1025.490,-0.286,150.820,-36.245,7.698270,0
4.4457,168.191,111.204,1043.958,0.801,149.410,-142.641,7.698270,0
4.4506,168.191,111.204,1043.958,0.801,147.660,-217.904,7.698270,0
4.4567,168.191,126.546,1054.116,-0.303,145.200,-313.309,7.138269,1
4.4617,186.191,133.338,995.016,-1.133,142.030,-416.986,7.138269,0
4.4667,186.191,139.822,979.317,-0.203,137.810,-564.469,7.138269,0
4.4717,186.191,146.283,951.614,-0.369,137.810,-564.469,7.138269,0
4.4767,186.191,152.438,903.594,-0.668,132.890,-684.062,5.661033,1
4.4817,198.191,158.196,836.183,-1.250,126.910,-840.072,5.661033,0
4.4866,198.191,158.196,836.183,-1.250,120.230,-987.387,5.661033,0
4.4916,198.191,168.680,754.919,-0.494,112.850,-1109.868,5.661033,0
4.4967,198.191,173.472,695.818,-1.009,105.120,-1199.217,3.231328,1
4.5017,204.191,177.824,626.560,-1.125,105.120,-1199.217,3.231328,0
4.5066,204.191,177.824,626.560,-1.125,96.680,-1293.302,3.231328,0
4.5117,204.191,185.473,531.445,-0.760,87.890,-1388.733,3.231328,0
4.5167,204.191,185.473,531.445,-0.760,78.750,-1456.187,0.074793,1
4.5217,204.191,191.737,419.707,-0.834,69.610,-1487.269,0.074793,0
4.5267,204.191,194.330,357.836,-0.893,60.470,-1501.906,0.074793,0
4.5317,204.191,194.330,357.836,-0.893,60.470,-1501.906,0.074793,0
4.5366,204.191,196.484,307.047,-0.951,51.330,-1507.167,-2.897480,1
4.5427,198.191,200.001,199.003,-0.735,42.190,-1522.621,-2.897480,0
4.5477,198.191,201.056,131.591,-1.167,33.400,-1503.750,-2.897480,0
4.5526,198.191,201.056,131.591,-1.167,24.960,-1455.459,-2.897480,0
4.5577,198.191,201.605,-8.773,-0.652,16.520,-1431.625,-6.554196,1
4.5627,186.191,201.386,-42.940,-0.328,8.440,-1388.960,-6.554196,0
4.5678,186.191,200.836,-110.352,-1.200,8.440,-1388.960,-6.554196,0
4.5726,186.191,200.836,-110.352,-1.200,0.700,-1324.495,-6.554196,0
4.5777,186.191,199.869,-167.606,-0.976,353.320,-1287.647,-4.637078,1
4.5827,168.191,198.638,-194.386,-0.652,346.290,-1233.637,-4.637078,0
4.5877,168.191,195.517,-303.353,-1.806,339.260,-1199.107,-4.637078,0
4.5927,168.191,193.209,-365.224,-1.117,333.280,-1099.260,-4.637078,0
4.5978,168.191,190.594,-403.085,-0.511,333.280,-1099.260,-1.940994,1
4.6027,144.191,187.824,-422.478,-0.054,327.660,-994.677,-1.940994,0
4.6076,144.191,187.824,-422.478,-0.054,322.030,-990.117,-1.940994,0
4.6127,144.191,180.791,-606.244,-0.992,317.110,-905.009,-1.940994,0
4.6177,144.191,176.571,-641.335,-0.560,312.540,-835.304,0.320816,1
4.6227,114.191,172.263,-641.335,-0.162,307.970,-793.906,0.320816,0
4.6278,114.191,167.494,-753.072,-2.287,307.970,-793.906,0.320816,0
4.6337,114.191,167.494,-753.072,-2.287,303.750,-742.293,0.320816,0
4.6387,114.191,161.163,-850.034,-1.050,299.880,-691.508,1.912073,1
4.6437,84.191,149.580,-867.580,0.021,296.020,-673.486,1.912073,0
4.6487,84.191,143.536,-938.685,-1.814,291.800,-693.747,1.912073,0
4.6537,84.191,136.986,-1000.556,-1.108,287.930,-668.806,1.912073,0
4.6587,84.191,130.217,-1020.872,-0.286,284.060,-656.022,2.276804,1
4.6637,54.191,123.425,-1007.021,0.336,284.060,-656.022,2.276804,0
4.6687,54.191,116.567,-1048.576,-1.474,280.200,-647.385,2.276804,0
4.6737,54.191,109.358,-1093.825,-0.851,276.680,-619.472,2.276804,0
4.6787,54.191,101.973,-1114.141,-0.037,273.160,-603.297,0.305531,1
4.6837,24.191,101.973,-1114.141,-0.037,269.650,-594.545,0.305531,0
4.6887,24.191,87.423,-1103.059,-0.984,266.480,-560.820,0.305531,0
4.6937,24.191,79.906,-1130.763,-0.594,266.480,-560.820,0.305531,0
4.6987,24.191,79.906,-1130.763,-0.594,263.670,-512.878,-2.124908,1
4.7037,-5.809,72.323,-1137.227,-0.062,261.560,-432.657,-2.124908,0
4.7087,-5.809,57.355,-1118.758,-0.810,259.450,-393.512,-2.124908,0
4.7137,-5.809,57.355,-1118.758,-0.810,258.050,-313.318,-2.124908,0
4.7187,-5.809,41.970,-1141.844,0.087,256.990,-244.176,-4.245488,1
4.7247,-35.809,33.354,-1091.054,0.851,256.640,-151.580,-4.245488,0
4.7298,-35.809,26.078,-1102.136,-0.851,256.640,-151.580,-4.245488,0
4.7347,-35.809,26.078,-1102.136,-0.851,256.290,-104.384,-4.245488,0
4.7397,-35.809,18.627,-1123.375,-0.353,256.990,7.197,-5.342556,1
4.7447,-65.809,3.857,-1080.896,0.643,258.050,91.887,-5.342556,0
4.7497,-65.809,3.857,-1080.896,0.643,259.800,192.149,-5.342556,0
4.7547,-65.809,-3.374,-1092.901,-1.000,261.910,271.902,-5.342556,0
4.7597,-65.809,-18.276,-1121.528,0.079,261.910,271.902,-5.902638,1
4.7647,-95.809,-25.617,-1086.437,0.619,264.730,356.626,-5.902638,0
4.7697,-95.809,-32.914,-1112.294,-0.992,267.540,428.850,-5.902638,0
4.7747,-95.809,-40.387,-1134.456,-0.577,270.700,476.988,-5.902638,0
4.7797,-95.809,-47.948,-1130.763,0.112,274.220,532.233,-5.124513,1
4.7847,-119.809,-55.355,-1101.212,0.710,277.730,558.383,-5.124513,0
4.7898,-119.809,-62.630,-1096.595,-0.428,277.730,558.383,-5.124513,0
4.7947,-119.809,-70.015,-1097.518,-0.145,281.600,596.572,-5.124513,0
4.7997,-119.809,-70.015,-1097.518,-0.145,284.770,566.746,-3.112319,1
4.8047,-137.809,-84.390,-1022.719,1.142,288.630,605.989,-3.112319,0
4.8107,-137.809,-92.104,-986.705,0.187,291.450,536.925,-3.112319,0
4.8156,-137.809,-92.104,-986.705,0.187,294.610,528.473,-3.112319,0
4.8207,-137.809,-104.743,-907.288,1.050,297.070,472.472,-0.248921,1
4.8257,-149.809,-110.457,-825.101,1.399,297.070,472.472,-0.248921,0
4.8307,-149.809,-115.776,-782.623,0.361,299.180,408.028,-0.248921,0
4.8357,-149.809,-120.809,-738.297,0.760,300.940,353.870,-0.248921,0
4.8407,-149.809,-120.809,-738.297,0.760,302.700,324.127,2.568948,1
4.8457,-155.809,-129.799,-616.402,1.059,304.100,278.530,2.568948,0
4.8507,-155.809,-129.799,-616.402,1.059,304.800,197.637,2.568948,0
4.8556,-155.809,-133.711,-572.076,0.710,304.800,197.637,2.568948,0
4.8607,-155.809,-140.569,-469.574,0.926,305.860,185.924,4.419156,1
4.8657,-155.809,-140.569,-469.574,0.926,306.560,150.909,4.419156,0
4.8707,-155.809,-145.976,-356.913,0.685,307.270,135.913,4.419156,0
4.8757,-155.809,-148.108,-303.353,0.843,307.620,97.060,4.419156,0
4.8807,-155.809,-149.954,-255.333,0.801,307.970,77.261,4.816050,1
4.8857,-149.809,-151.427,-207.314,0.668,307.970,77.261,4.816050,0
4.8907,-149.809,-151.427,-207.314,0.668,308.320,67.595,4.816050,0
4.8956,-149.809,-152.548,-138.979,1.200,308.320,33.797,4.816050,0
4.9017,-149.809,-153.185,9.696,0.718,308.320,16.899,4.303752,1
4.9067,-137.809,-152.987,38.323,0.386,308.320,8.449,4.303752,0
4.9117,-137.809,-152.987,38.323,0.386,308.320,4.225,4.303752,0
4.9167,-137.809,-151.537,153.754,0.768,308.320,2.112,4.303752,0
4.9218,-137.809,-150.328,186.075,0.718,308.320,2.112,3.968345,1
4.9267,-119.809,-150.328,186.075,0.718,308.320,1.056,3.968345,0
4.9317,-119.809,-147.229,297.812,1.781,308.320,0.528,3.968345,0
4.9367,-119.809,-144.943,363.377,0.976,308.320,0.264,3.968345,0
4.9417,-119.809,-142.305,404.932,0.477,308.320,0.132,3.849337,1
4.9467,-95.809,-142.305,404.932,0.477,307.620,-57.995,3.849337,0
4.9517,-95.809,-139.514,411.396,0.270,307.620,-57.995,3.849337,0
4.9567,-95.809,-136.305,528.674,2.221,307.270,-57.763,3.849337,0
4.9627,-95.809,-132.415,600.703,1.067,306.560,-89.178,3.629284,1
4.9677,-65.809,-123.271,639.488,0.129,305.510,-125.601,3.629284,0
4.9727,-65.809,-123.271,639.488,0.129,304.450,-158.839,3.629284,0
4.9777,-65.809,-118.633,740.144,2.229,303.050,-196.176,3.629284,0
4.9827,-65.809,-107.622,862.963,0.594,300.940,-273.334,3.049981,1
4.9877,-35.809,-107.622,862.963,0.594,300.940,-273.334,3.049981,0
4.9927,-35.809,-101.863,857.422,-0.145,298.830,-309.732,3.049981,0
4.9977,-35.809,-89.291,1000.556,1.108,296.370,-363.803,3.049981,0
5.0027,-35.809,-82.477,1030.107,0.303,293.550,-416.676,2.658427,1
5.0077,-5.809,-75.642,1019.949,-0.378,290.390,-471.241,2.658427,0
5.0127,-5.809,-75.642,1019.949,-0.378,287.230,-498.783,2.658427,0
5.0177,-5.809,-61.421,1105.830,0.760,287.230,-498.783,2.658427,0
5.0227,-5.809,-53.992,1120.605,0.187,283.360,-569.649,1.576234,1
5.0277,24.191,-53.992,1120.605,0.187,279.840,-578.673,1.576234,0
5.0327,24.191,-39.288,1113.217,0.926,276.680,-554.389,1.576234,0
5.0377,24.191,-31.639,1143.691,0.477,273.160,-571.028,1.576234,0
5.0427,24.191,-23.837,1140.921,0.046,269.650,-574.909,0.776660,1
5.0487,48.191,-15.111,1101.212,-0.826,266.840,-523.603,0.776660,0
5.0537,48.191,-7.946,1087.361,0.286,266.840,-523.603,0.776660,0
5.0587,48.191,-0.692,1084.590,0.062,264.020,-493.527,0.776660,0
5.0637,48.191,6.429,1055.963,-0.386,261.910,-425.595,0.195645,1
5.0687,66.191,13.287,996.863,-1.009,259.800,-388.998,0.195645,0
5.0737,66.191,13.287,996.863,-1.009,258.400,-310.660,0.195645,0
5.0787,66.191,26.276,943.303,-0.336,257.340,-243.698,0.195645,0
5.0838,66.191,32.365,902.671,-0.660,257.340,-243.698,0.386673,1
5.0887,78.191,38.079,831.565,-1.316,256.640,-176.795,0.386673,0
5.0937,78.191,43.420,784.469,-0.577,256.290,-119.418,0.386673,0
5.0987,78.191,43.420,784.469,-0.577,256.290,-59.709,0.386673,0
5.1037,78.191,48.497,744.761,-0.577,256.290,-29.855,-0.834008,1
5.1087,84.191,57.685,631.177,-1.142,256.640,14.258,-0.834008,0
5.1138,84.191,61.597,576.694,-0.643,256.640,14.258,-0.834008,0
5.1187,84.191,65.290,531.445,-0.635,257.340,64.501,-0.834008,0
5.1237,84.191,65.290,531.445,-0.635,258.750,151.965,-2.411791,1
5.1287,84.191,71.598,415.090,-0.868,259.800,163.371,-2.411791,0
5.1347,84.191,71.598,415.090,-0.868,261.560,228.058,-2.411791,0
5.1397,84.191,74.543,351.372,-0.859,263.320,258.883,-2.411791,0
5.1447,84.191,78.433,251.640,-0.544,265.430,307.087,-0.570902,1
5.1497,78.191,79.884,205.467,-0.735,265.430,307.087,-0.570902,0
5.1547,78.191,79.884,205.467,-0.735,267.890,355.129,-0.570902,0
5.1597,78.191,81.488,54.945,-1.059,270.700,417.282,-0.570902,0
5.1647,78.191,81.554,-10.620,-0.585,273.520,442.522,0.238890,1
5.1697,66.191,81.554,-10.620,-0.585,276.680,484.782,0.238890,0
5.1747,66.191,81.335,-42.017,-0.320,280.200,536.104,0.238890,0
5.1797,66.191,79.862,-151.907,-1.050,280.200,536.104,0.238890,0
5.1847,66.191,78.653,-194.386,-0.419,284.060,587.389,-0.167588,1
5.1897,48.191,77.290,-211.008,-0.411,287.930,614.378,-0.167588,0
5.1947,48.191,75.554,-297.812,-1.598,292.500,692.068,-0.167588,0
5.1997,48.191,75.554,-297.812,-1.598,297.420,756.793,-0.167588,0
5.2047,48.191,70.609,-408.626,-0.660,302.700,818.377,-0.019739,1
5.2097,24.191,70.609,-408.626,-0.660,302.700,818.377,-0.019739,0
5.2147,24.191,67.817,-418.784,-0.137,307.970,838.479,-0.019739,0
5.2197,24.191,60.718,-601.627,-1.117,313.950,927.451,-0.019739,0
5.2247,24.191,56.520,-636.718,-0.643,320.270,992.173,0.242084,1
5.2307,4.842,56.520,-636.718,-0.643,326.950,1051.639,0.242084,0
5.2357,4.842,47.047,-697.665,-1.216,333.280,1047.039,0.242084,0
5.2407,4.842,42.255,-728.139,-0.544,339.610,1057.948,0.242084,0
5.2458,4.842,37.398,-734.603,-0.120,339.610,1057.948,-0.083801,1
5.2507,-8.508,37.398,-734.603,-0.120,346.290,1048.122,-0.083801,0
5.2557,-8.508,27.793,-717.058,-0.237,352.970,1122.968,-0.083801,0
5.2607,-8.508,27.793,-717.058,-0.237,359.300,1090.518,-0.083801,0
5.2657,-8.508,22.935,-718.905,-0.129,5.620,1071.271,-0.284085,1
5.2707,-15.857,13.792,-654.263,0.594,11.950,1062.077,-0.284085,0
5.2757,-15.857,13.792,-654.263,0.594,11.950,1062.077,-0.284085,0
5.2807,-15.857,5.638,-578.540,0.668,17.580,995.181,-0.284085,0
5.2857,-15.857,1.989,-524.980,0.859,23.550,1004.794,-0.485526,1
5.2907,-17.206,-1.308,-472.344,1.000,29.180,972.242,-0.485526,0
5.2957,-17.206,-1.308,-472.344,1.000,34.100,895.158,-0.485526,0
5.3007,-17.206,-6.781,-369.841,0.677,38.670,829.605,-0.485526,0
5.3058,-17.206,-8.979,-316.281,0.710,38.670,829.605,-0.114989,1
5.3117,-12.556,-8.979,-316.281,0.710,42.890,747.171,-0.114989,0
5.3167,-12.556,-11.133,-252.563,0.801,46.760,704.801,-0.114989,0
5.3217,-12.556,-12.561,-187.922,0.868,50.620,684.552,-0.114989,0
5.3267,-12.556,-13.550,-128.821,1.009,53.440,576.987,1.301489,1
5.3317,-1.905,-14.342,-21.701,0.710,56.250,522.504,1.301489,0
5.3367,-1.905,-14.100,78.031,1.474,58.360,436.223,1.301489,0
5.3417,-1.905,-13.396,120.510,0.859,58.360,436.223,1.301489,0
5.3467,-1.905,-13.396,120.510,0.859,60.120,363.367,3.655015,1
5.3517,14.746,-11.330,171.300,0.453,61.520,299.525,3.655015,0
5.3567,14.746,-11.330,171.300,0.453,62.230,209.161,3.655015,0
5.3618,14.746,-7.924,315.358,1.158,62.930,162.922,3.655015,0
5.3667,14.746,-5.638,356.913,0.511,63.280,110.453,5.170589,1
5.3717,37.396,-3.176,367.994,0.245,63.280,110.453,5.170589,0
5.3767,37.396,-0.275,478.808,2.146,63.280,55.226,5.170589,0
5.3817,37.396,3.286,543.449,1.142,62.930,-2.215,5.170589,0
5.3867,37.396,7.154,585.005,0.419,62.230,-59.382,5.555809,1
5.3927,66.047,11.770,586.851,0.112,61.520,-89.694,5.555809,0
5.3978,66.047,11.770,586.851,0.112,60.120,-152.501,5.555809,0
5.4027,66.047,21.089,766.000,1.175,58.360,-233.563,5.555809,0
5.4079,66.047,26.408,807.556,0.552,58.360,-233.563,5.464504,1
5.4148,96.047,33.991,809.403,-0.270,55.200,-247.834,5.464504,0
5.4198,96.047,39.574,870.350,1.814,55.200,-247.834,5.464504,0
5.4247,96.047,39.574,870.350,1.814,53.790,-238.459,5.464504,0
5.4297,96.047,52.036,955.307,0.411,51.680,-301.417,5.117134,1
5.4347,120.047,58.410,946.073,-0.129,50.270,-269.771,5.117134,0
5.4397,120.047,64.806,977.470,1.000,48.870,-250.177,5.117134,0
5.4447,120.047,71.466,1006.097,0.477,48.160,-184.342,5.117134,0
5.4498,120.047,78.191,1007.021,-0.004,48.160,-184.342,4.467643,1
5.4547,138.047,84.807,968.236,-0.693,47.110,-178.048,4.467643,0
5.4597,138.047,91.247,951.614,0.071,46.760,-118.727,4.467643,0
5.4647,138.047,97.621,940.532,-0.203,46.410,-88.512,4.467643,0
5.4707,138.047,104.786,903.594,-0.643,46.760,-14.670,3.424160,1
5.4757,150.047,110.501,826.948,-1.341,47.810,78.109,3.424160,0
5.4807,150.047,115.820,786.316,-0.386,49.220,156.824,3.424160,0
5.4857,150.047,120.919,746.608,-0.685,49.220,156.824,3.424160,0
5.4907,150.047,120.919,746.608,-0.685,50.980,225.397,2.283960,1
5.4957,156.047,129.975,621.943,-1.316,52.730,258.704,2.283960,0
5.5007,156.047,129.975,621.943,-1.316,55.550,365.427,2.283960,0
5.5057,156.047,137.492,526.827,-0.760,58.010,390.873,2.283960,0
5.5107,156.047,140.789,474.191,-0.884,60.820,424.734,1.455763,1
5.5157,156.047,143.668,414.167,-0.959,60.820,424.734,1.455763,0
5.5207,156.047,143.668,414.167,-0.959,63.630,442.939,1.455763,0
5.5257,156.047,148.328,295.965,-0.693,66.450,461.938,1.455763,0
5.5307,156.047,150.130,246.099,-0.851,69.260,467.411,0.859952,1
5.5357,150.047,151.602,197.156,-0.436,72.070,465.053,0.859952,0
5.5407,150.047,152.701,133.438,-1.399,74.530,437.464,0.859952,0
5.5457,150.047,153.295,61.409,-1.407,74.530,437.464,0.859952,0
5.5507,150.047,153.405,-6.926,-0.909,76.990,423.440,0.325826,1
5.5567,138.047,153.229,-35.553,-0.610,79.450,417.244,0.325826,0
5.5617,138.047,152.745,-99.271,-1.515,81.560,384.262,0.325826,0
5.5667,138.047,151.822,-153.754,-0.801,83.320,339.175,0.325826,0
5.5717,138.047,150.635,-191.616,-0.627,85.080,315.888,-0.351300,1
5.5768,120.047,149.273,-210.085,-0.469,86.480,274.875,-0.351300,0
5.5818,120.047,147.536,-298.736,-1.731,86.480,274.875,-0.351300,0
5.5867,120.047,145.228,-374.458,-1.009,87.890,253.352,-0.351300,0
5.5917,120.047,145.228,-374.458,-1.009,88.590,185.795,-0.838147,1
5.5967,96.047,139.844,-422.478,-0.511,89.650,181.183,-0.838147,0
5.6017,96.047,136.635,-527.751,-2.321,90.000,119.797,-0.838147,0
5.6067,96.047,132.788,-599.780,-1.341,90.350,89.069,-0.838147,0
5.6119,96.047,128.612,-633.947,-0.469,90.350,44.534,-0.915357,1
5.6167,66.047,128.612,-633.947,-0.469,90.350,44.534,-0.915357,0
5.6217,66.047,119.623,-750.302,-2.678,90.350,22.267,-0.915357,0
5.6267,66.047,119.623,-750.302,-2.678,90.000,-18.093,-0.915357,0
5.6317,66.047,114.194,-841.723,-1.250,89.300,-67.201,-0.850803,1
5.6367,36.047,108.369,-872.197,-0.419,88.240,-119.476,-0.850803,0
5.6418,36.047,96.302,-951.614,-2.030,88.240,-119.476,-0.850803,0
5.6477,36.047,96.302,-951.614,-2.030,86.840,-178.511,-0.850803,0
5.6527,36.047,88.500,-1023.643,-0.868,85.780,-176.237,-0.527369,1
5.6578,6.047,74.763,-1017.178,0.519,84.020,-238.394,-0.527369,0
5.6627,6.047,74.763,-1017.178,0.519,82.270,-265.371,-0.527369,0
5.6677,6.047,67.861,-1060.581,-1.117,80.510,-279.583,-0.527369,0
5.6727,6.047,53.311,-1090.131,-0.162,78.750,-285.274,0.220921,1
5.6778,-17.953,46.014,-1071.662,0.394,78.750,-285.274,0.220921,0
5.6827,-17.953,38.892,-1069.815,-0.511,77.340,-259.509,0.220921,0
5.6877,-17.953,38.892,-1069.815,-0.511,75.230,-308.047,0.220921,0
5.6927,-17.953,31.617,-1084.590,-0.004,73.480,-299.422,0.967342,1
5.6987,-35.953,16.386,-1001.480,0.901,71.720,-298.528,0.967342,0
5.7037,-35.953,16.386,-1001.480,0.901,70.310,-263.937,0.967342,0
5.7088,-35.953,3.462,-946.996,0.245,68.910,-251.899,0.967342,0
5.7137,-35.953,3.462,-946.996,0.245,68.910,-251.899,1.847103,1
5.7187,-47.953,-2.649,-893.436,0.785,67.500,-238.828,1.847103,0
5.7237,-47.953,-13.638,-781.699,0.428,65.740,-272.025,1.847103,0
5.7287,-47.953,-18.693,-742.914,0.693,63.630,-309.552,1.847103,0
5.7337,-47.953,-23.419,-683.814,0.710,62.230,-271.332,3.830623,1
5.7387,-53.953,-27.793,-627.483,1.200,59.770,-343.593,3.830623,0
5.7438,-53.953,-31.661,-571.153,0.710,59.770,-343.593,3.830623,0
5.7487,-53.953,-35.310,-528.674,0.801,58.010,-313.765,3.830623,0
5.7537,-53.953,-35.310,-528.674,0.801,55.200,-399.342,3.463843,1
5.7587,-53.953,-41.508,-415.090,0.934,52.380,-431.289,3.463843,0
5.7637,-53.953,-44.058,-353.219,0.992,49.220,-477.499,3.463843,0
5.7687,-53.953,-46.234,-309.817,0.594,45.700,-532.282,3.463843,0
5.7737,-53.953,-46.234,-309.817,0.594,45.700,-532.282,2.492553,1
5.7787,-47.953,-48.058,-247.022,0.793,41.480,-609.984,2.492553,0
5.7847,-47.953,-50.805,-126.974,1.465,37.270,-670.695,2.492553,0
5.7897,-47.953,-51.311,-45.711,1.299,32.340,-740.543,2.492553,0
5.7947,-47.953,-51.399,7.849,0.710,27.070,-814.690,1.163379,1
5.7997,-35.953,-51.179,38.323,0.511,21.090,-899.519,1.163379,0
5.8047,-35.953,-50.717,98.347,1.582,15.120,-944.866,1.163379,0
5.8097,-35.953,-50.717,98.347,1.582,15.120,-944.866,1.163379,0
5.8147,-35.953,-49.772,161.142,0.810,8.440,-1019.545,0.084943,1
5.8197,-17.953,-48.585,192.539,0.519,1.410,-1053.376,0.084943,0
5.8247,-17.953,-47.223,208.238,0.511,354.380,-1177.504,0.084943,0
5.8297,-17.953,-43.200,360.607,1.034,346.640,-1234.491,0.084943,0
5.8347,-17.953,-40.563,401.238,0.760,338.200,-1316.999,-0.838920,1
5.8397,-5.953,-37.793,421.554,0.361,338.200,-1316.999,-0.838920,0
5.8447,-5.953,-34.870,459.416,1.034,329.770,-1349.914,-0.838920,0
5.8497,-5.953,-31.661,486.196,0.527,321.330,-1384.847,-0.838920,0
5.8547,-5.953,-28.342,497.277,0.203,312.890,-1402.230,-0.463746,1
5.8597,0.047,-25.045,481.578,-0.095,304.450,-1401.882,-0.463746,0
5.8647,0.047,-25.045,481.578,-0.095,296.020,-1398.512,-0.463746,0
5.8697,0.047,-21.836,475.114,0.021,296.020,-1398.512,-0.463746,0
5.8758,0.047,-15.243,435.406,-0.436,287.930,-1351.281,0.947467,1
5.8808,12.047,-12.517,391.080,-0.702,279.840,-1327.776,0.947467,0
5.8858,12.047,-9.946,388.310,0.270,272.110,-1358.266,0.947467,0
5.8908,12.047,-7.352,388.310,0.345,265.080,-1264.483,0.947467,0
5.8957,12.047,-7.352,388.310,0.345,257.700,-1248.511,1.506188,1
5.9007,30.047,-4.737,383.693,0.129,250.660,-1209.938,1.506188,0
5.9058,30.047,-2.209,372.611,-0.303,250.660,-1209.938,1.506188,0
5.9107,30.047,3.418,456.645,0.685,244.340,-1122.894,1.506188,0
5.9157,30.047,6.583,474.191,0.328,238.360,-1069.217,2.531826,1
5.9207,50.637,9.792,482.502,0.037,233.090,-973.090,2.531826,0
5.9257,50.637,13.221,544.373,1.482,227.810,-926.140,2.531826,0
5.9307,50.637,17.133,598.856,0.643,223.240,-842.910,2.531826,0
5.9358,50.637,21.155,611.785,0.220,223.240,-842.910,3.524252,1
5.9408,70.485,25.243,609.938,0.062,219.730,-698.297,3.524252,0
5.9458,70.485,29.551,656.110,1.258,215.860,-691.578,3.524252,0
5.9507,70.485,34.189,701.359,0.461,213.400,-551.417,3.524252,0
5.9557,70.485,38.914,702.283,0.295,210.590,-509.976,4.334832,1
5.9617,86.697,44.365,689.354,-0.436,208.830,-399.487,4.334832,0
5.9667,86.697,44.365,689.354,-0.436,207.070,-348.537,4.334832,0
5.9717,86.697,53.663,711.517,0.037,207.070,-348.537,4.334832,0
5.9767,86.697,58.322,697.665,-0.104,206.020,-260.958,4.785503,1
