time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
17.7330,-26.347,12.737,-111.276,-0.3529,333.980,738.011
17.7531,-32.736,9.594,-124.204,-0.2698,352.270,831.656
17.7732,-37.955,6.033,-142.673,-0.3114,11.250,858.646
17.7932,-41.821,2.253,-145.443,-0.2947,20.740,862.781
17.8133,-44.198,-1.659,-147.290,-0.1868,38.670,814.377
17.8333,-45.000,-5.572,-142.673,-0.0042,54.140,706.005
17.8534,-44.197,-9.264,-134.362,0.0125,67.150,589.245
17.8735,-41.820,-12.671,-120.510,0.0042,77.340,461.960
17.8935,-37.952,-15.638,-102.965,0.0374,83.670,289.683
17.9136,-32.732,-18.056,-75.261,-0.1453,85.780,190.055
17.9336,-26.347,-19.704,-53.098,0.0125,86.840,48.218
17.9537,-19.019,-20.474,-15.237,-0.2366,85.080,-80.328
17.9738,-11.014,-20.430,6.002,-0.0623,79.100,-269.533
17.9938,-2.618,-19.902,30.012,0.1204,69.960,-415.622
18.0139,5.877,-18.781,43.864,0.3031,57.300,-575.371
18.0340,14.157,-17.001,73.414,0.0291,50.270,-649.361
18.0540,21.934,-14.649,93.730,0.0955,33.050,-779.445
18.0741,28.928,-11.792,110.352,0.2034,14.060,-862.065
18.0941,34.890,-8.495,123.280,0.2532,354.730,-883.486
18.1142,39.610,-4.846,138.979,0.1868,334.690,-910.306
18.1343,42.918,-1.000,146.367,-0.0125,325.200,-863.936
18.1543,44.696,2.912,147.290,0.0125,307.270,-810.824
18.1744,44.881,6.737,140.826,0.1619,292.500,-670.970
18.1944,43.466,10.341,137.132,0.1868,280.900,-529.272
18.2145,40.502,13.572,114.046,0.1536,272.460,-383.942
18.2346,36.095,16.342,95.577,-0.0208,267.540,-223.691
18.2546,30.397,18.496,71.567,-0.0291,266.130,-127.084
18.2747,23.620,19.814,36.476,0.0457,265.780,-15.914
18.2948,16.002,20.276,5.079,0.2200,269.300,159.883
18.3148,7.813,20.056,-13.390,-0.0540,276.330,318.781
18.3349,-0.653,19.309,-32.782,-0.3031,286.520,466.607
18.3549,-9.100,17.990,-58.639,-0.1287,300.230,621.369
18.3750,-17.219,15.946,-85.419,-0.3695,308.320,739.266
18.3951,-24.724,13.418,-106.658,-0.1536,326.600,827.711
18.4151,-31.349,10.341,-123.280,-0.1121,346.990,926.810
18.4352,-36.857,6.891,-137.132,-0.1370,7.730,940.348
18.4552,-41.053,3.132,-148.213,-0.2366,28.120,933.284
18.4753,-43.785,-0.780,-148.213,-0.3114,38.320,925.716
18.4953,-44.957,-4.671,-143.596,-0.2283,56.950,842.515
18.5154,-44.526,-8.451,-130.668,-0.0955,72.070,690.593
18.5355,-42.508,-11.946,-123.280,-0.0291,84.730,571.807
18.5555,-38.973,-15.023,-103.888,-0.0789,93.520,400.575
18.5756,-34.051,-17.572,-82.649,-0.2366,98.790,240.565
18.5957,-27.914,-19.397,-55.869,0.0540,100.200,128.059
18.6157,-20.785,-20.408,-24.471,-0.1785,100.900,31.588
18.6358,-12.912,-20.496,-2.309,-0.1453,98.440,-112.673
18.6559,-4.577,-20.100,18.007,0.1370,92.110,-286.477
18.6759,3.917,-19.067,38.323,0.3114,82.620,-433.286
18.6960,12.273,-17.441,70.644,0.0042,69.260,-604.998
18.7160,20.190,-15.221,90.036,0.2366,61.520,-702.846
18.7361,27.388,-12.495,114.046,0.2781,43.240,-828.961
18.7562,33.612,-9.264,125.127,0.2947,23.910,-884.772
18.7762,38.636,-5.704,138.056,0.3031,1.760,-1002.861
18.7963,42.283,-1.879,145.443,0.2615,340.310,-974.011
18.8163,44.423,2.011,141.749,0.0623,330.470,-903.226
18.8364,44.981,5.879,138.056,-0.0623,310.430,-909.474
18.8565,43.936,9.528,128.821,-0.0125,293.200,-784.120
18.8765,41.325,12.869,114.046,-0.0125,278.790,-651.755
18.8966,37.241,15.748,100.194,-0.0706,267.890,-495.600
18.9166,31.831,18.056,76.184,0.1121,260.860,-318.958
18.9367,25.287,19.551,42.017,-0.0291,258.750,-194.269
18.9568,17.838,20.254,6.926,0.1785,256.290,-111.768
18.9768,9.755,20.144,-7.849,0.0208,256.990,31.801
18.9969,1.327,19.529,-31.859,-0.2864,261.210,191.150
19.0169,-7.151,18.386,-50.328,-0.2449,268.590,335.403
19.0370,-15.371,16.495,-82.649,-0.2283,279.490,493.446
19.0571,-23.049,14.078,-93.730,0.0374,285.820,584.623
19.0771,-29.901,11.133,-114.046,-0.0125,301.640,719.504
19.0972,-35.688,7.726,-131.591,0.0374,320.620,862.437
19.1172,-40.203,4.011,-140.826,-0.0125,341.370,938.921
19.1373,-43.286,0.099,-149.137,-0.1038,2.460,999.344
19.1573,-44.826,-3.813,-150.060,-0.2449,13.710,953.985
19.1774,-44.770,-7.616,-143.596,-0.2698,34.800,955.124
19.1975,-43.118,-11.155,-132.515,-0.2283,53.440,850.274
19.2175,-39.930,-14.342,-119.587,-0.2200,69.960,747.668
19.2376,-35.317,-17.023,-95.577,-0.1868,82.970,593.353
19.2577,-29.443,-19.067,-61.409,0.0374,92.460,429.040
19.2777,-22.520,-20.276,-32.782,-0.1536,95.620,289.899
19.2978,-14.797,-20.496,3.232,-0.2781,100.200,208.505
19.3178,-6.547,-20.232,17.084,0.1204,101.250,47.695
19.3379,1.937,-19.353,38.323,0.2864,99.140,-95.510
19.3580,10.355,-17.946,66.027,0.1453,93.520,-256.610
19.3780,18.405,-15.814,89.113,0.3031,84.380,-412.640
19.3981,25.794,-13.221,108.505,0.2117,78.750,-519.104
19.4182,32.264,-10.100,127.898,0.1121,64.340,-655.033
19.4382,37.584,-6.561,138.979,0.1619,47.460,-767.178
19.4583,41.566,-2.780,144.520,0.2698,27.420,-911.156
19.4783,44.066,1.154,146.367,0.3197,7.380,-911.170
19.4984,44.995,5.022,140.826,0.1287,356.480,-989.545
19.5185,44.321,8.737,130.668,0.0291,335.390,-958.977
19.5385,42.067,12.144,121.433,0.0208,316.760,-877.059
19.5586,38.313,15.133,105.735,0.0457,299.880,-741.347
19.5786,33.195,17.572,78.031,0.2200,286.170,-623.022
19.5987,26.895,19.265,46.634,-0.0374,275.980,-461.328
19.6188,19.636,20.188,20.778,0.1702,272.460,-347.851
19.6388,11.676,20.210,-3.232,0.0706,267.540,-215.836
19.6589,3.298,19.726,-17.084,-0.2532,265.780,-80.011
19.6789,-5.195,18.715,-44.787,-0.3363,267.540,79.645
19.6990,-13.502,17.023,-75.261,-0.1204,272.810,240.606
19.7191,-21.332,14.693,-87.266,-0.1121,281.600,398.374
19.7391,-28.398,11.858,-112.199,-0.2449,287.230,514.810
19.7592,-34.456,8.561,-130.668,-0.2283,300.940,619.055
19.7793,-39.281,4.890,-138.979,-0.1287,317.460,755.746
19.7993,-42.707,1.044,-139.902,-0.0623,336.090,846.695
19.8194,-44.611,-2.934,-148.213,-0.0955,356.130,910.284
19.8394,-44.925,-6.759,-138.056,-0.1619,5.980,887.654
19.8595,-43.638,-10.385,-130.668,-0.1868,25.310,883.412
19.8796,-40.795,-13.660,-113.122,-0.1785,43.240,811.390
19.8996,-36.498,-16.452,-94.653,-0.0706,58.360,690.070
19.9197,-30.902,-18.671,-74.338,0.0457,71.020,573.080
19.9397,-24.204,-20.056,-35.553,-0.1619,79.800,400.853
19.9599,-16.623,-20.518,1.385,-0.3446,82.970,285.990
19.9799,-8.466,-20.320,8.773,0.0374,86.480,159.883
20.0000,-0.011,-19.595,31.859,0.2449,86.840,16.392
